Ground Distance, Speed
   0.000000,    0.000607
   0.050814,    0.606428
   0.557655,    1.209384
   1.120723,    1.811912
   1.683792,    2.414440
   2.246860,    3.016968
   2.809928,    3.619496
   3.372996,    4.222024
   3.936065,    4.824552
   4.499133,    5.427080
   5.062201,    6.029608
   5.625270,    6.632135
   7.000433,    7.228398
   8.476993,    7.823878
   9.953554,    8.419358
  11.430114,    9.014838
  12.906675,    9.610318
  14.383236,   10.205798
  15.859796,   10.801278
  17.336357,   11.396758
  18.812918,   11.992238
  20.289478,   12.587718
  22.568547,   13.176892
  24.947817,   13.765279
  27.327087,   14.353666
  29.706357,   14.942053
  32.085627,   15.530440
  34.464897,   16.118827
  36.844167,   16.707214
  39.223437,   17.295601
  41.602706,   17.883988
  43.981976,   18.472375
  47.154111,   19.054421
  50.425242,   19.635675
  53.696373,   20.216929
  56.967504,   20.798183
  60.238635,   21.379437
  63.509766,   21.960691
  66.780897,   22.541945
  70.052028,   23.123199
  73.323159,   23.704453
  76.594290,   24.285706
  80.648590,   24.860588
  84.800677,   25.434674
  88.952764,   26.008760
  93.104851,   26.582845
  97.256938,   27.156931
 101.409024,   27.731017
 105.561111,   28.305103
 109.713198,   28.879189
 113.865285,   29.453274
 118.017372,   30.027360
 122.942889,   30.595047
 127.964977,   31.161934
 132.987064,   31.728822
 138.009152,   32.295710
 143.031239,   32.862597
 148.053327,   33.429485
 153.075414,   33.996372
 158.097502,   34.563260
 163.119589,   35.130147
 168.141677,   35.697035
 173.927418,   36.257501
 179.808509,   36.817165
 185.689600,   37.376829
 191.570691,   37.936493
 197.451782,   38.496157
 203.332873,   39.055821
 209.213964,   39.615485
 215.095055,   40.175149
 220.976146,   40.734813
 226.857237,   41.294477
 233.492174,   41.847701
 240.221237,   42.400120
 246.950299,   42.952540
 253.679361,   43.504960
 260.408423,   44.057380
 267.137485,   44.609800
 273.866547,   45.162220
 280.595609,   45.714639
 287.324671,   46.267059
 294.053733,   46.819479
 301.526809,   47.365445
 309.092783,   47.910604
 316.658756,   48.455764
 324.224729,   49.000924
 331.790702,   49.546084
 339.356675,   50.091244
 346.922648,   50.636403
 354.488621,   51.181563
 362.054594,   51.726723
 369.620567,   52.271883
 377.920703,   52.810578
 386.312507,   53.348466
 394.704310,   53.886354
 403.096113,   54.424243
 411.487916,   54.962131
 419.879719,   55.500019
 428.271522,   56.037907
 436.663325,   56.575796
 445.055129,   57.113684
 453.446932,   57.651572
 462.563034,   58.182990
 471.769572,   58.713599
 480.976111,   59.244209
 490.182649,   59.774819
 499.389187,   60.305428
 508.595725,   60.836038
 517.802263,   61.366648
 527.008801,   61.897258
 536.215339,   62.427867
 545.421878,   62.958477
 555.342845,   63.482614
 565.353016,   64.005942
 575.363187,   64.529271
 585.373357,   65.052599
 595.383528,   65.575928
 605.393699,   66.099256
 615.403869,   66.622585
 625.414040,   67.145913
 635.424211,   67.669242
 645.434382,   68.192570
 656.149111,   68.709431
 666.951811,   69.225484
 677.754511,   69.741537
 688.557211,   70.257591
 699.359911,   70.773644
 710.162611,   71.289697
 720.965311,   71.805750
 731.768011,   72.321804
 742.570711,   72.837857
 753.373411,   73.353910
 764.871083,   73.864009
 776.455528,   74.373365
 788.039973,   74.882720
 799.624418,   75.392076
 811.208863,   75.901432
 822.793308,   76.410787
 834.377753,   76.920143
 845.962198,   77.429499
 857.546643,   77.938854
 869.131088,   78.448210
 881.401877,   78.952047
 893.758364,   79.455196
 906.114850,   79.958344
 918.471336,   80.461493
 930.827822,   80.964641
 943.184308,   81.467790
 955.540794,   81.970938
 967.897280,   82.474087
 980.253766,   82.977235
 992.610252,   83.480384
1005.644657,   83.978001
1018.763706,   84.474926
1031.882755,   84.971852
1045.001804,   85.468778
1058.120853,   85.965704
1071.239902,   86.462630
1084.358951,   86.959556
1097.478000,   87.456482
1110.597049,   87.953408
1123.716098,   88.450334
1137.504620,   88.941717
1151.376733,   89.432408
1165.248846,   89.923100
1179.120959,   90.413791
1192.993071,   90.904483
1206.865184,   91.395174
1220.737297,   91.885865
1234.609410,   92.376557
1248.481522,   92.867248
1262.353635,   93.357939
1276.886763,   93.843081
1291.502425,   94.327529
1306.118087,   94.811978
1320.733749,   95.296426
1335.349412,   95.780875
1349.965074,   96.265323
1364.580736,   96.749772
1379.196398,   97.234220
1393.812060,   97.718669
1408.427722,   98.203117
1423.695932,   98.682012
1439.045619,   99.160212
1454.395305,   99.638413
1469.744992,  100.116613
1485.094679,  100.594814
1500.444365,  101.073015
1515.794052,  101.551215
1531.143739,  102.029416
1546.493425,  102.507616
1561.843112,  102.985817
1577.836875,  103.458462
1593.911056,  103.930413
1609.985238,  104.402364
1626.059419,  104.874315
1642.133601,  105.346266
1658.207782,  105.818217
1674.281964,  106.290168
1690.356145,  106.762119
1706.430327,  107.234070
1722.504508,  107.706021
1739.214327,  108.172512
1756.003511,  108.638321
1772.792695,  109.104130
1789.581879,  109.569938
1806.371063,  110.035747
1823.160247,  110.501556
1839.949431,  110.967365
1856.738615,  111.433174
1873.527799,  111.898983
1890.316983,  112.364792
1907.733754,  112.825485
1925.228885,  113.285540
1942.724016,  113.745594
1960.219147,  114.205649
1977.714278,  114.665704
1995.209409,  115.125759
2012.704540,  115.585813
2030.199671,  116.045868
2047.694802,  116.505923
2065.189933,  116.965977
2083.304920,  117.420975
2101.497301,  117.875341
2119.689683,  118.329707
2137.882064,  118.784073
2156.074446,  119.238439
2174.266827,  119.692805
2192.459209,  120.147171
2210.651590,  120.601537
2228.843972,  121.055903
2247.036353,  121.510269
2265.840875,  121.959574
2284.721828,  122.408248
2303.602782,  122.856921
2322.483735,  123.305594
2341.364688,  123.754268
2360.245642,  124.202941
2379.126595,  124.651614
2398.007548,  125.100288
2416.888502,  125.548961
2435.769455,  125.997634
2455.254830,  126.441246
2474.815673,  126.884226
2494.376515,  127.327205
2513.937358,  127.770185
2533.498200,  128.213165
2553.059043,  128.656144
2572.619886,  129.099124
2592.180728,  129.542103
2611.741571,  129.985083
2631.302413,  130.428063
2651.459959,  130.865982
2671.692009,  131.303269
2691.924059,  131.740557
2712.156108,  132.177844
2732.388158,  132.615132
2752.620208,  133.052419
2772.852258,  133.489707
2793.084307,  133.926994
2813.316357,  134.364282
2833.548407,  134.801569
2854.369446,  135.233800
2875.264025,  135.665400
2896.158604,  136.097000
2917.053184,  136.528600
2937.947763,  136.960199
2958.842342,  137.391799
2979.736922,  137.823399
3000.631501,  138.254998
3021.526081,  138.686598
3042.420660,  139.118198
3063.896521,  139.544747
3085.444962,  139.970666
3106.993402,  140.396585
3128.541842,  140.822504
3150.090282,  141.248423
3171.638722,  141.674342
3193.187162,  142.100261
3214.735602,  142.526180
3236.284042,  142.952099
3257.832482,  143.378018
3279.915580,  143.799245
3302.065435,  144.219885
3324.215290,  144.640526
3346.365145,  145.061167
3368.515000,  145.481808
3390.664854,  145.902448
3412.814709,  146.323089
3434.964564,  146.743730
3451.404681,  147.055939
3473.874453,  147.473809
3496.572651,  147.890839
3519.404301,  148.307376
3542.235951,  148.723914
3565.067602,  149.140452
3587.899252,  149.556989
3610.730902,  149.973527
3633.562552,  150.390065
3656.394202,  150.806602
3679.225852,  151.223140
3702.057503,  151.639678
3725.286951,  152.052052
3748.748803,  152.461995
3772.210656,  152.871938
3795.672508,  153.281881
3819.134360,  153.691824
3842.596213,  154.101767
3866.058065,  154.511710
3889.519918,  154.921653
3912.981770,  155.331596
3936.443623,  155.741539
3960.295786,  156.145816
3984.375979,  156.546784
4008.456172,  156.947752
4032.536365,  157.348720
4056.616558,  157.749687
4080.696751,  158.150655
4104.776944,  158.551623
4128.857137,  158.952590
4152.937330,  159.353558
4177.017523,  159.754526
4185.897761,  159.902394
4210.539377,  160.218974
4235.180994,  160.535555
4259.822610,  160.852135
4284.464226,  161.168716
4309.105842,  161.485297
4333.747459,  161.801877
4358.389075,  162.118458
4383.030691,  162.435038
4407.672307,  162.751619
4432.313923,  163.068199
4457.279675,  163.311707
4482.245427,  163.555214
4507.211179,  163.798722
4532.176931,  164.042229
4557.142683,  164.285737
4582.280281,  164.486629
4607.417879,  164.687521
4632.555476,  164.888413
4657.693074,  165.089305
4682.830672,  165.290197
4708.162945,  165.447793
4733.495218,  165.605388
4758.827491,  165.762984
4784.159764,  165.920580
4809.492037,  166.078175
4834.824311,  166.235771
4860.156584,  166.393366
4885.488857,  166.550962
4910.821130,  166.708558
