Speed (TAS), Efficiency
 283.339885,    9.454862
 285.065234,    9.609695
 286.790584,    9.769747
 288.515933,    9.922944
 290.241282,   10.081086
 291.966632,   10.231878
 293.691981,   10.388184
 295.417331,   10.536002
 297.142680,   10.688808
 298.868030,   10.834968
 300.593379,   10.983552
 302.318728,   11.128577
 304.044078,   11.272270
 305.769427,   11.416782
 307.494777,   11.554974
 309.220126,   11.697358
 310.945476,   11.831825
 312.670825,   11.967750
 314.396175,   12.103124
 316.121524,   12.232122
 317.846873,   12.364628
 319.572223,   12.490974
 321.297572,   12.615746
 323.022922,   12.743727
 324.748271,   12.861654
 326.473621,   12.981183
 328.198970,   13.103132
 329.924319,   13.214005
 331.649669,   13.327366
 333.375018,   13.443114
 335.100368,   13.547306
 336.825717,   13.653676
 338.551067,   13.762290
 340.276416,   13.861265
 342.001766,   13.959941
 343.727115,   14.060541
 345.452464,   14.156000
 347.177814,   14.246401
 348.903163,   14.338424
 350.628513,   14.432004
 352.353862,   14.513677
 354.079212,   14.596688
 355.804561,   14.681066
 357.529910,   14.762717
 359.255260,   14.836410
 360.980609,   14.911202
 362.705959,   14.987116
 364.431308,   15.058936
 366.156658,   15.123983
 367.882007,   15.189906
 369.607357,   15.256720
 371.332706,   15.321078
 373.058055,   15.376991
 374.783405,   15.433575
 376.508754,   15.490842
 378.234104,   15.548801
 379.959453,   15.596744
 381.684803,   15.643699
 383.410152,   15.691153
 385.135501,   15.739111
 386.860851,   15.785159
 388.586200,   15.822360
 390.311550,   15.859904
 392.036899,   15.897795
 393.762249,   15.936035
 395.487598,   15.972108
 397.212948,   15.999795
 398.938297,   16.027699
 400.663646,   16.055821
 402.388996,   16.084165
 404.114345,   16.112732
 405.839695,   16.131965
 407.565044,   16.150208
 409.290394,   16.168571
 411.015743,   16.187053
 412.741092,   16.205655
 414.466442,   16.222614
 416.191791,   16.231359
 417.917141,   16.240149
 419.642490,   16.248985
 421.367840,   16.257867
 423.093189,   16.266795
 424.818539,   16.275631
 426.543888,   16.275187
 428.269237,   16.274741
 429.994587,   16.274293
 431.719936,   16.273844
 433.445286,   16.273392
 435.170635,   16.272939
 436.895985,   16.269367
 438.621334,   16.260087
 440.346683,   16.250781
 442.072033,   16.241450
 443.797382,   16.232092
 445.522732,   16.222709
 447.248081,   16.213301
 448.973431,   16.202877
 450.698780,   16.185277
 452.424130,   16.167648
 454.149479,   16.149990
