Ground Distance, Horizontal Forces
   0.000000, 5003.958783
  30.473593, 4815.842999
  60.952352, 4815.617343
  91.442810, 4815.945831
 121.936533, 4816.429008
 152.443450, 4816.922863
 182.954051, 4817.419699
 213.478030, 4816.800074
 244.005742, 4815.868789
 274.546868, 4816.062767
 305.091739, 4816.570863
 335.649982, 4815.951107
 366.211958, 4815.016512
 396.787394, 4815.205590
 427.366586, 4815.708342
 457.959169, 4815.075534
 488.555488, 4814.125736
 519.165259, 4814.299107
 549.778784, 4814.786010
 580.405669, 4814.131038
 611.036283, 4813.157312
 641.680302, 4813.308036
 672.328064, 4813.772649
 702.989130, 4811.935108
 733.653909, 4809.454921
 764.332141, 4809.282582
 795.014127, 4809.754478
 825.709498, 4810.252474
 856.408605, 4810.757755
 887.121326, 4811.236665
 917.837846, 4811.708214
 948.567810, 4809.860636
 979.301526, 4807.365674
1010.048811, 4807.188324
1040.799884, 4807.657936
1071.564433, 4808.189226
1102.332744, 4808.737735
1133.114731, 4809.299062
1163.900537, 4809.863967
1194.699819, 4808.174062
1225.502863, 4805.854727
1256.319478, 4805.779528
1287.139881, 4806.330778
1317.973743, 4806.901136
1348.811363, 4807.476829
1379.662636, 4808.022850
1410.517719, 4808.560588
1441.386265, 4806.833018
1472.258568, 4804.473088
1503.144447, 4804.373715
1534.034115, 4804.905377
1564.937149, 4805.384292
1595.843915, 4805.848484
1626.763817, 4806.298301
1657.687386, 4806.744105
1688.624120, 4806.066865
1719.564530, 4805.076129
1750.518202, 4805.234779
1781.475577, 4805.714281
1812.446465, 4805.077473
1843.421125, 4804.129047
1874.409349, 4804.337671
1905.401360, 4804.869286
1936.407050, 4805.369357
1967.416558, 4805.860623
1998.439547, 4804.057692
2029.466301, 4801.614337
2060.506660, 4801.463096
2091.550818, 4801.951699
2122.608391, 4802.391369
2153.669708, 4802.817380
2184.744240, 4803.234477
2215.822462, 4803.649086
2246.913966, 4802.932524
2278.009178, 4801.900196
2309.117816, 4802.039296
2340.230202, 4802.505401
2371.356155, 4802.945206
2402.485895, 4803.377670
2433.629046, 4802.660920
2464.775941, 4801.623368
2495.936320, 4801.725340
2527.100463, 4802.145409
2558.278052, 4801.424471
2589.459394, 4800.385022
2620.654314, 4800.523654
2651.853025, 4800.991148
2683.065447, 4801.439818
2714.281696, 4801.883234
2745.511480, 4801.285462
2776.745043, 4800.397043
2807.992191, 4800.609826
2839.243130, 4801.130010
2870.507588, 4800.540207
2901.775819, 4799.640551
2933.057681, 4799.881349
2964.343348, 4800.440504
2995.642764, 4800.971149
3026.946018, 4801.493836
3058.262847, 4800.891349
3089.583465, 4799.974770
3120.917721, 4800.170319
3152.255784, 4800.676319
3183.607439, 4801.204746
3214.962890, 4801.739433
3246.332023, 4801.121456
3277.704976, 4800.181712
3309.091539, 4800.352180
3340.481901, 4800.832563
3371.885788, 4800.188028
3403.293451, 4799.229472
3434.714746, 4799.424291
3466.139846, 4799.941075
3497.578703, 4800.430817
3529.021399, 4800.913010
3560.477694, 4800.260358
3591.937783, 4799.290913
3623.411547, 4799.475179
3654.889128, 4799.981503
3686.380480, 4800.456707
3717.875676, 4800.923225
3749.384460, 4800.246847
3780.897038, 4799.251431
3812.423264, 4799.412519
3843.953300, 4799.896445
3875.497072, 4800.347954
3907.044677, 4800.790414
3938.605829, 4800.084854
3970.170764, 4799.058826
4001.749308, 4799.195036
4033.331652, 4799.655685
4064.927700, 4800.085515
4096.527574, 4800.506742
4128.140978, 4799.777531
4159.758160, 4798.727175
4191.388952, 4798.847066
