V/VsTO, Thrust - Yawing Moment
   0.883144, 380783.925583
   0.886745, 383895.211200
   0.890346, 387019.155902
   0.893946, 390155.759689
   0.897547, 393305.022562
   0.901148, 396466.944519
   0.904748, 399641.525562
   0.908349, 402828.765689
   0.911950, 406028.664902
   0.915550, 409241.223200
   0.919151, 412466.440583
   0.922751, 415704.317051
   0.926352, 418954.852604
   0.929953, 422218.047242
   0.933553, 425493.900965
   0.937154, 428782.413774
   0.940755, 432083.585667
   0.944355, 435397.416645
   0.947956, 438723.906709
   0.951556, 442063.055858
   0.955157, 445414.864091
   0.958758, 448779.331410
   0.962358, 452156.457814
   0.965959, 455546.243303
   0.969560, 458948.687877
   0.973160, 462363.791536
   0.976761, 465791.554281
   0.980362, 469231.976110
   0.983962, 472685.057024
   0.987563, 476150.797024
   0.991163, 479629.196108
   0.994764, 483120.254278
   0.998365, 486623.971533
   1.001965, 490140.347873
   1.005566, 493669.383297
   1.009167, 497211.077807
   1.012767, 500765.431403
   1.016368, 504332.444083
   1.019968, 507912.115848
   1.023569, 511504.446698
   1.027170, 515109.436634
   1.030770, 518727.085654
   1.034371, 522357.393760
   1.037972, 526000.360950
   1.041572, 529655.987226
   1.045173, 533324.272587
   1.048773, 537005.217033
   1.052374, 540698.820564
   1.055975, 544405.083180
   1.059575, 548124.004881
   1.063176, 551855.585667
   1.066777, 555599.825539
   1.070377, 559356.724495
   1.073978, 563126.282537
   1.077579, 566908.499663
   1.081179, 570703.375875
   1.084780, 574510.911172
   1.088380, 578331.105554
   1.091981, 582163.959020
   1.095582, 586009.471573
   1.099182, 589867.643210
   1.102783, 593738.473932
   1.106384, 597621.963739
   1.109984, 601518.112631
   1.113585, 605426.920609
   1.117185, 609348.387671
   1.120786, 613282.513819
   1.124387, 617229.299052
   1.127987, 621188.743369
   1.131588, 625160.846772
   1.135189, 629145.609260
   1.138789, 633143.030833
   1.142390, 637153.111491
   1.145991, 641175.851234
   1.149591, 645211.250063
   1.153192, 649259.307976
   1.156792, 653320.024975
   1.160393, 657393.401058
   1.163994, 661479.436227
   1.167594, 665578.130480
   1.171195, 669689.483819
   1.174796, 673813.496243
   1.178396, 677950.167752
   1.181997, 682099.498346
   1.185597, 686261.488025
   1.189198, 690436.136789
   1.192799, 694623.444639
   1.196399, 698823.411573
   1.200000, 703036.037592
