Speed, Forces
  83.082603, 19052.599562
  84.168280, 18743.602834
  85.253957, 18454.572072
  86.339634, 18184.122169
  87.425311, 17930.948693
  88.510987, 17693.819945
  89.596664, 17471.568351
  90.682341, 17263.081209
  91.768018, 17069.200686
  92.853695, 16888.468497
  93.939372, 16719.063565
  95.025049, 16560.007185
  96.110726, 16410.330818
  97.196403, 16273.251117
  98.282080, 16146.054285
  99.367757, 16026.054599
 100.453434, 15915.692171
 101.539110, 15815.706655
 102.624787, 15720.706797
 103.710464, 15636.887240
 104.796141, 15559.380476
 105.881818, 15488.394775
 106.967495, 15426.990167
 108.053172, 15368.905018
 109.138849, 15322.114383
 110.224526, 15276.964058
 111.310203, 15243.201944
 112.395880, 15210.988294
 113.481557, 15188.571979
 114.567234, 15169.264431
 115.652910, 15156.413924
 116.738587, 15149.949481
 117.824264, 15144.787522
 118.909941, 15151.070766
 119.995618, 15157.411641
 121.081295, 15170.525915
 122.166972, 15189.599261
 123.252649, 15208.842865
 124.338326, 15237.723012
 125.424003, 15269.640642
 126.509680, 15301.835754
 127.595357, 15343.776876
 128.681034, 15388.544337
 129.766710, 15433.691100
 130.852387, 15485.793760
 131.938064, 15543.367966
 133.023741, 15601.417889
 134.109418, 15660.588111
 135.195095, 15730.877339
 136.280772, 15801.733297
 137.366449, 15873.155983
 138.452126, 15947.546463
 139.537803, 16031.062694
 140.623480, 16115.231263
 141.709157, 16200.052170
 142.794834, 16285.539645
 143.880510, 16382.254297
 144.966187, 16479.701492
 146.051864, 16577.881229
 147.137541, 16676.793507
 148.223218, 16779.837851
 149.308895, 16890.464840
 150.394572, 17001.899170
 151.480249, 17114.140844
 152.565926, 17227.189859
 153.651603, 17342.323395
 154.737280, 17466.843237
 155.822957, 17592.239819
 156.908634, 17718.513140
 157.994310, 17845.663201
 159.079987, 17973.690000
 160.165664, 18105.244061
 161.251341, 18244.496952
 162.337018, 18384.690575
 163.422695, 18525.824929
 164.508372, 18667.900016
 165.594049, 18810.915835
 166.679726, 18954.872387
 167.765403, 19105.555026
 168.851080, 19260.475868
 169.936757, 19416.396030
 171.022434, 19573.315514
 172.108110, 19731.234319
 173.193787, 19890.152445
 174.279464, 20050.069892
 175.365141, 20211.087230
 176.450818, 20381.620706
 177.536495, 20553.206687
 178.622172, 20725.845175
 179.707849, 20899.536169
 180.793526, 21074.279670
 181.879203, 21250.075677
 182.964880, 21426.924190
 184.050557, 21604.825209
 185.136234, 21784.780899
 186.221910, 21972.958786
 187.307587, 22162.236960
 188.393264, 22352.615422
 189.478941, 22544.094172
 190.564618, 22736.673209
