Time, Vertical Forces
   0.000100,    0.000008
   0.001100,    0.000965
   0.003796,    0.011488
   0.010748,    0.092106
   0.025249,    0.508239
   0.048314,    1.860330
   0.074348,    4.404001
   0.100476,    8.040612
   0.126658,   12.772823
   0.152901,   18.607831
   0.179242,   25.562943
   0.205590,   33.619573
   0.232077,   42.826160
   0.258681,   53.189559
   0.285148,   64.609019
   0.311743,   77.196872
   0.338450,   90.960073
   0.365351,  105.957940
   0.392554,  122.282039
   0.419766,  139.774590
   0.446983,  158.433119
   0.474437,  178.431421
   0.502055,  199.739673
   0.529665,  222.235300
   0.557976,  246.538503
   0.586043,  271.868020
   0.614585,  298.886495
   0.643325,  327.374326
   0.672086,  357.170608
   0.700907,  388.317436
   0.730023,  421.094347
   0.759433,  455.535548
   0.789298,  491.882095
   0.819216,  529.675377
   0.849343,  569.132314
   0.879317,  609.778471
   0.909796,  652.530773
   0.940322,  696.782805
   0.970919,  742.575254
   1.002116,  790.746782
   1.033540,  840.780316
   1.065660,  893.483909
   1.097376,  947.076031
   1.129548, 1003.008411
   1.161727, 1060.535667
   1.194354, 1120.474926
   1.227005, 1182.080639
   1.259863, 1245.715013
   1.292976, 1311.501519
   1.326485, 1379.768580
   1.361055, 1451.979429
   1.395027, 1524.702483
   1.429043, 1599.267902
   1.463052, 1675.562729
   1.497650, 1754.966094
   1.499052, 1758.222148
   1.500122, 1760.709869
   1.501162, 1763.128870
   1.501983, 1765.038197
   1.502631, 1766.545978
   1.503108, 1767.657339
   1.503574, 1768.742754
   1.503690, 1769.014129
   1.503831, 1769.341315
   1.503959, 1769.640075
   1.504758, 1771.502523
   1.508063, 1779.219110
   1.519607, 1806.293037
   1.554543, 1889.453417
   1.589783, 1975.195616
   1.625230, 2063.317430
   1.661092, 2154.386369
   1.697449, 2248.672329
   1.733624, 2344.446987
   1.770361, 2443.704157
   1.806836, 2544.242068
   1.843818, 2648.195108
   1.881287, 2755.586678
   1.918977, 2865.708440
   1.956652, 2977.886784
   1.994562, 3092.884963
   2.032453, 3209.940247
   2.071371, 3332.368248
   2.110418, 3457.438666
   2.149748, 3585.681834
   2.189091, 3716.231697
   2.228804, 3850.306642
   2.268609, 3987.004164
   2.308803, 4127.382791
   2.349177, 4270.758247
   2.389762, 4417.267823
   2.430566, 4566.978819
   2.471768, 4720.598674
   2.513006, 4876.806756
   2.554909, 5038.051664
   2.596759, 5201.617277
   2.639365, 5370.721888
   2.681722, 5541.424136
   2.724054, 5714.597557
   2.766421, 5890.479124
   2.809386, 6071.462112
   2.852849, 6257.217857
   2.896475, 6446.377180
   2.939955, 6637.591357
   2.983597, 6832.209461
   3.027632, 7031.319369
   3.036481, 7071.659303
   3.037186, 7074.877821
   3.037438, 7076.030602
   3.037500, 7076.313320
   3.037563, 7076.599430
   3.037972, 7078.468356
   3.040064, 7088.026998
   3.049192, 7129.799619
   3.074683, 7247.086109
   3.116297, 7440.523519
   3.161165, 7651.818035
   3.206199, 7866.732675
   3.251307, 8084.855140
   3.296693, 8307.193966
   3.342070, 8532.359071
   3.387893, 8762.651852
   3.433789, 8996.243729
   3.479931, 9234.026999
   3.526535, 9477.188769
   3.572664, 9720.828584
   3.619651, 9972.018087
   3.666668, 10226.411046
   3.714219, 10486.783738
   3.761319, 10747.739069
   3.808770, 11013.712302
   3.856733, 11285.678550
   3.904671, 11560.636061
   3.952809, 11839.889067
   4.001229, 12123.941516
   4.050242, 12414.708546
   4.099321, 12709.124327
   4.148862, 13009.600350
   4.198208, 13312.172854
   4.248000, 13620.794878
   4.297867, 13933.213755
   4.348425, 14253.345519
   4.398824, 14575.866246
   4.449224, 14901.775129
   4.500384, 15236.045748
   4.551327, 15572.339458
   4.602450, 15913.268922
   4.603089, 15917.549461
   4.603367, 15919.415491
   4.603559, 15920.698228
   4.603656, 15921.354185
   4.603766, 15922.091244
   4.604541, 15927.285349
   4.608280, 15952.361963
   4.623946, 16057.646566
   4.664403, 16331.033567
   4.716277, 16684.717199
   4.768052, 17041.242244
   4.820099, 17403.176897
   4.872387, 17770.339804
   4.924807, 18142.009714
   4.977292, 18517.713281
   5.030354, 18901.171223
   5.083219, 19286.825980
   5.136476, 19678.984068
   5.190026, 20076.977983
   5.243782, 20480.198925
   5.297790, 20889.041931
   5.351754, 21301.268285
   5.405883, 21718.471072
   5.460509, 22143.281638
   5.515365, 22573.691977
   5.570188, 23007.635262
   5.625109, 23446.154416
   5.680801, 23894.693863
   5.736345, 24345.921081
   5.792478, 24805.852210
   5.848296, 25267.093879
   5.904122, 25732.286288
   5.960213, 26203.574270
   6.017057, 26685.164691
   6.073207, 27164.784920
   6.129945, 27653.365661
   6.187327, 28151.510764
   6.198837, 28251.921009
   6.200374, 28265.340320
   6.201728, 28277.165905
   6.203136, 28289.463414
   6.204368, 28300.225721
   6.204730, 28303.390349
   6.204839, 28304.346077
   6.204911, 28304.972245
   6.204978, 28305.556764
   6.205539, 28310.460188
   6.209722, 28347.024967
   6.225816, 28487.902666
   6.271085, 28885.864972
   6.328547, 29394.614174
   6.385679, 29904.414208
   6.443652, 30425.769528
   6.501821, 30952.967423
   6.560032, 31484.624268
