Speed (TAS), Rate of Climb
  64.149628,    2.216616
  64.937858,    2.227715
  65.726087,    2.237235
  66.514317,    2.243138
  67.302547,    2.245443
  68.090777,    2.244069
  68.879006,    2.242160
  69.667236,    2.243574
  70.455466,    2.241672
  71.243695,    2.236532
  72.031925,    2.228250
  72.820155,    2.216427
  73.608384,    2.200841
  74.396614,    2.182279
  75.184844,    2.160891
  75.973073,    2.135022
  76.761303,    2.106405
  77.549533,    2.074825
  78.337763,    2.038959
  79.125992,    2.000740
  79.914222,    1.958307
  80.702452,    1.913071
  81.490681,    1.864260
  82.278911,    1.812114
  83.067141,    1.756685
  83.855370,    1.697788
  84.643600,    1.635513
  85.431830,    1.571238
  86.220059,    1.511977
  87.008289,    1.450525
  87.796519,    1.384376
  88.584749,    1.316476
  89.372978,    1.244120
  90.161208,    1.169031
  90.949438,    1.091417
  91.737667,    1.008967
  92.525897,    0.924532
  93.314127,    0.836586
  94.102356,    0.744524
  94.890586,    0.650354
  95.678816,    0.552446
  96.467045,    0.450403
  97.255275,    0.346129
  98.043505,    0.238751
  98.831734,    0.126378
  99.619964,    0.011653
 100.408194,   -0.105435
 101.196424,   -0.227599
 101.984653,   -0.353098
 102.772883,   -0.473946
 103.561113,   -0.596434
 104.349342,   -0.724716
 105.137572,   -0.855652
 105.925802,   -0.989086
 106.714031,   -1.125029
 107.502261,   -1.266274
 108.290491,   -1.410919
 109.078720,   -1.558195
 109.866950,   -1.708115
 110.655180,   -1.861304
 111.443410,   -2.020146
 112.231639,   -2.181752
 113.019869,   -2.346136
 113.808099,   -2.513313
 114.596328,   -2.683486
 115.384558,   -2.859872
 116.172788,   -3.039168
 116.961017,   -3.221390
 117.749247,   -3.406552
 118.537477,   -3.594669
 119.325706,   -3.780511
 120.113936,   -3.968895
 120.902166,   -4.160229
 121.690396,   -4.354526
 122.478625,   -4.551804
 123.266855,   -4.752077
 124.055085,   -4.955361
 124.843314,   -5.164658
 125.631544,   -5.377642
 126.419774,   -5.593752
 127.208003,   -5.813004
 127.996233,   -6.035414
 128.784463,   -6.260997
 129.572692,   -6.489770
 130.360922,   -6.723262
 131.149152,   -6.962064
 131.937381,   -7.204168
 132.725611,   -7.449592
 133.513841,   -7.698352
 134.302071,   -7.950463
 135.090300,   -8.205943
 135.878530,   -8.463826
 136.666760,   -8.724048
 137.454989,   -8.990663
 138.243219,   -9.261312
 139.031449,   -9.535449
 139.819678,   -9.813091
 140.607908,  -10.094255
 141.396138,  -10.378957
 142.184367,  -10.667215
