Ground Roll Distance, Horizontal Forces
 334.649065, -3082.518812
 342.303029, -3069.182966
 394.777594, -2978.078480
 405.157594, -2960.123280
 415.499724, -2942.255030
 425.804168, -2924.695310
 428.710249, -2920.413539
 434.513436, -2911.867012
 436.563472, -2908.849066
 437.383069, -2907.642679
 437.710840, -2907.160251
 437.850682, -2906.954431
 438.130344, -2906.542831
 438.153602, -2906.508601
 438.165129, -2906.491635
 438.172151, -2906.481302
 438.177788, -2906.473006
 438.181751, -2906.467172
 438.182930, -2906.465438
 438.183263, -2906.463955
 438.183570, -2906.462511
 438.186633, -2906.448073
 438.217264, -2906.303682
 438.523519, -2904.859006
 441.580171, -2890.335077
 471.534853, -2737.088426
 505.254346, -2536.626393
 535.859323, -2321.666340
 563.139647, -2094.980619
 587.246336, -1857.723920
 608.379215, -1610.871806
 626.752194, -1355.271084
 631.188041, -1286.122386
 633.962480, -1241.119873
 635.990744, -1207.304213
 636.973391, -1190.629860
 637.962934, -1173.642370
 647.469214, -999.454283
 651.872087, -911.028676
 654.364611, -858.413246
 655.262493, -842.876298
 656.334033, -830.777845
 666.361890, -706.127586
 668.961099, -669.732060
 671.317935, -634.900113
 672.389839, -618.417049
 672.992376, -608.961648
 673.609333, -599.133130
 679.369596, -499.058038
 687.184682, -327.477704
 688.645638, -287.843332
 689.974374, -248.508905
 691.255827, -206.753863
 691.526889, -197.332602
 691.620328, -194.030746
 691.724095, -190.329775
 692.710393, -153.140845
 696.159220,   32.590744
 696.652640,   79.019786
 696.931536,  114.155713
 697.111678,  145.323939
 697.221871,  173.911500
 697.277263,  200.313055
 697.283800,  206.453293
 697.289716,  218.748100
 697.289779,  219.793860
 697.289785,  220.220000
