Mach, Climb Angle
   0.289251,    4.952358
   0.294208,    4.980069
   0.299165,    5.002912
   0.304122,    5.020628
   0.309079,    5.032385
   0.314036,    5.039613
   0.318993,    5.042649
   0.323950,    5.041676
   0.328908,    5.036877
   0.333865,    5.028406
   0.338822,    5.016456
   0.343779,    5.001719
   0.348736,    4.983946
   0.353693,    4.963353
   0.358650,    4.940463
   0.363607,    4.914361
   0.368564,    4.885834
   0.373521,    4.855313
   0.378478,    4.822550
   0.383435,    4.786957
   0.388392,    4.749975
   0.393349,    4.710500
   0.398306,    4.669212
   0.403263,    4.626417
   0.408220,    4.581484
   0.413178,    4.536846
   0.418135,    4.489369
   0.423092,    4.441329
   0.428049,    4.394373
   0.433006,    4.347163
   0.437963,    4.298107
   0.442920,    4.250181
   0.447877,    4.204922
   0.452834,    4.156871
   0.457791,    4.108832
   0.462748,    4.063434
   0.467705,    4.016438
   0.472662,    3.969272
   0.477619,    3.920883
   0.482576,    3.871903
   0.487533,    3.822721
   0.492491,    3.771771
   0.497448,    3.719016
   0.502405,    3.666031
   0.507362,    3.612658
   0.512319,    3.556048
   0.517276,    3.499066
   0.522233,    3.441828
   0.527190,    3.383661
   0.532147,    3.322789
   0.537104,    3.261635
   0.542061,    3.200202
   0.547018,    3.138719
   0.551975,    3.074791
   0.556932,    3.010187
   0.561889,    2.945785
   0.566846,    2.881551
   0.571803,    2.817014
   0.576761,    2.749948
   0.581718,    2.682960
   0.586675,    2.615647
   0.591632,    2.548009
   0.596589,    2.480119
   0.601546,    2.411255
   0.606503,    2.340413
   0.611460,    2.269286
   0.616417,    2.197980
   0.621374,    2.126331
   0.626331,    2.054338
   0.631288,    1.982322
   0.636245,    1.908395
   0.641202,    1.833530
   0.646159,    1.758427
   0.651116,    1.683133
   0.656073,    1.607478
   0.661031,    1.531462
   0.665988,    1.455527
   0.670945,    1.379231
   0.675902,    1.300522
   0.680859,    1.221849
   0.685816,    1.143116
   0.690773,    1.064006
   0.695730,    0.984647
   0.700687,    0.905563
   0.705644,    0.826102
   0.710601,    0.746262
   0.715558,    0.666330
   0.720515,    0.584905
   0.725472,    0.502358
   0.730429,    0.419426
   0.735386,    0.336116
   0.740344,    0.252415
   0.745301,    0.168321
   0.750258,    0.084011
   0.755215,   -0.000674
   0.760172,   -0.085752
   0.765129,   -0.170827
   0.770086,   -0.255878
   0.775043,   -0.341330
   0.780000,   -0.428864
