Time, Acceleration
   0.000100, 34413.775740
   0.000546, 34413.594250
   0.002193, 34412.924977
   0.008206, 34410.480042
   0.021445, 34405.095983
   0.044878, 34395.561314
   0.070908, 34384.963300
   0.096960, 34374.348455
   0.123058, 34363.707859
   0.149092, 34353.085691
   0.175291, 34342.388801
   0.201568, 34331.653108
   0.227869, 34320.899807
   0.254200, 34310.126816
   0.280677, 34299.286448
   0.307292, 34288.381847
   0.333859, 34277.489571
   0.360894, 34266.397915
   0.387778, 34255.360187
   0.414826, 34244.247145
   0.442104, 34233.032063
   0.469309, 34221.839133
   0.496420, 34210.676786
   0.524017, 34199.306625
   0.551763, 34187.866957
   0.579615, 34176.375211
   0.607521, 34164.852991
   0.635901, 34153.126756
   0.664210, 34141.421572
   0.692580, 34129.682626
   0.721147, 34117.853618
   0.750419, 34105.723933
   0.779450, 34093.685248
   0.808805, 34081.503434
   0.838252, 34069.274344
   0.868117, 34056.862199
   0.898450, 34044.246651
   0.928713, 34031.650423
   0.958722, 34019.150845
   0.989125, 34006.477586
   1.020166, 33993.528610
   1.051316, 33980.524239
   1.082355, 33967.556573
   1.113923, 33954.357547
   1.145511, 33941.140189
   1.177733, 33927.647050
   1.209788, 33914.213251
   1.241667, 33900.843248
   1.274168, 33887.201776
   1.307020, 33873.401981
   1.340331, 33859.398361
   1.373587, 33845.406849
   1.406951, 33831.358791
   1.441117, 33816.961902
   1.475079, 33802.639040
   1.509388, 33788.158498
   1.543708, 33773.661512
   1.577823, 33759.239590
   1.612295, 33744.655130
   1.619323, 33741.680429
   1.636229, 33734.522436
   1.636547, 33734.387777
   1.636804, 33734.278801
   1.636893, 33734.241161
   1.636973, 33734.207226
   1.637557, 33733.959843
   1.640258, 33732.815519
   1.647732, 33729.648427
   1.668344, 33720.911812
   1.705478, 33705.161536
   1.741009, 33690.078568
   1.777249, 33674.681904
   1.813736, 33659.167308
   1.850529, 33643.509737
   1.887241, 33627.873798
   1.924381, 33612.041878
   1.961480, 33596.214548
   1.998703, 33580.320967
   2.036046, 33564.362963
   2.073776, 33548.226395
   2.111743, 33531.974457
   2.150027, 33515.572789
   2.188725, 33498.979887
   2.227167, 33482.483103
   2.265671, 33465.945644
   2.304423, 33449.287545
   2.343966, 33432.275009
   2.383447, 33415.274720
