Ground distance, CL
   0.000000,    1.235600
   0.000002,    1.235600
   0.000023,    1.235600
   0.000183,    1.235600
   0.001011,    1.235600
   0.003700,    1.235600
   0.008761,    1.235600
   0.015998,    1.235600
   0.025419,    1.235600
   0.037040,    1.235600
   0.050895,    1.235600
   0.066951,    1.235600
   0.085304,    1.235600
   0.105970,    1.235600
   0.128750,    1.235600
   0.153869,    1.235600
   0.181342,    1.235600
   0.211290,    1.235600
   0.243898,    1.235600
   0.278852,    1.235600
   0.316149,    1.235600
   0.356137,    1.235600
   0.398760,    1.235600
   0.443774,    1.235600
   0.492422,    1.235600
   0.543143,    1.235600
   0.597265,    1.235600
   0.654352,    1.235600
   0.714082,    1.235600
   0.776543,    1.235600
   0.842297,    1.235600
   0.911416,    1.235600
   0.984386,    1.235600
   1.060289,    1.235600
   1.139565,    1.235600
   1.221261,    1.235600
   1.307224,    1.235600
   1.396237,    1.235600
   1.488385,    1.235600
   1.585359,    1.235600
   1.686122,    1.235600
   1.792306,    1.235600
   1.900324,    1.235600
   2.013106,    1.235600
   2.129152,    1.235600
   2.250114,    1.235600
   2.374492,    1.235600
   2.503020,    1.235600
   2.635952,    1.235600
   2.773955,    1.235600
   2.919996,    1.235600
   3.067138,    1.235600
   3.218074,    1.235600
   3.372579,    1.235600
   3.533452,    1.235600
   3.540050,    1.235600
   3.545091,    1.235600
   3.549994,    1.235600
   3.553863,    1.235600
   3.556919,    1.235600
   3.559171,    1.235600
   3.561371,    1.235600
   3.561921,    1.235600
   3.562584,    1.235600
   3.563189,    1.235600
   3.566964,    1.235600
   3.582603,    1.235600
   3.637479,    1.235600
   3.806087,    1.235600
   3.980010,    1.235600
   4.158843,    1.235600
   4.343742,    1.235600
   4.535264,    1.235600
   4.729901,    1.235600
   4.931713,    1.235600
   5.136227,    1.235600
   5.347789,    1.235600
   5.566457,    1.235600
   5.790795,    1.235600
   6.019435,    1.235600
   6.253940,    1.235600
   6.492759,    1.235600
   6.742666,    1.235600
   6.998098,    1.235600
   7.260145,    1.235600
   7.527045,    1.235600
   7.801296,    1.235600
   8.081058,    1.235600
   8.368506,    1.235600
   8.662248,    1.235600
   8.962572,    1.235600
   9.269625,    1.235600
   9.584867,    1.235600
   9.905596,    1.235600
  10.236851,    1.235600
  10.573061,    1.235600
  10.920852,    1.235600
  11.272129,    1.235600
  11.628693,    1.235600
  11.991039,    1.235600
  12.364108,    1.235600
  12.747238,    1.235600
  13.137616,    1.235600
  13.532466,    1.235600
  13.934580,    1.235600
  14.346219,    1.235600
  14.429647,    1.235600
  14.436304,    1.235600
  14.438688,    1.235600
  14.439273,    1.235600
  14.439865,    1.235600
  14.443730,    1.235600
  14.463500,    1.235600
