Speed (CAS), Climb Angle
 121.971636,    4.375349
 123.100892,    4.360717
 124.230149,    4.346543
 125.359405,    4.331027
 126.488662,    4.314274
 127.617919,    4.295512
 128.747175,    4.275578
 129.876432,    4.254643
 131.005688,    4.231956
 132.134945,    4.208105
 133.264201,    4.183511
 134.393458,    4.156904
 135.522714,    4.129684
 136.651971,    4.101177
 137.781227,    4.071493
 138.910484,    4.041077
 140.039740,    4.014498
 141.168997,    3.989006
 142.298253,    3.961744
 143.427510,    3.934333
 144.556766,    3.905139
 145.686023,    3.875809
 146.815279,    3.844880
 147.944536,    3.813635
 149.073793,    3.781175
 150.203049,    3.748022
 151.332306,    3.714245
 152.461562,    3.679192
 153.590819,    3.644135
 154.720075,    3.607383
 155.849332,    3.570424
 156.978588,    3.532840
 158.107845,    3.493996
 159.237101,    3.455120
 160.366358,    3.415113
 161.495614,    3.374358
 162.624871,    3.333559
 163.754127,    3.291439
 164.883384,    3.248771
 166.012640,    3.206046
 167.141897,    3.162897
 168.271154,    3.123501
 169.400410,    3.084036
 170.529667,    3.043874
 171.658923,    3.002571
 172.788180,    2.961189
 173.917436,    2.919727
 175.046693,    2.876753
 176.175949,    2.833465
 177.305206,    2.790087
 178.434462,    2.746453
 179.563719,    2.701276
 180.692975,    2.655998
 181.822232,    2.610619
 182.951488,    2.565062
 184.080745,    2.517905
 185.210001,    2.470639
 186.339258,    2.423261
 187.468515,    2.375774
 188.597771,    2.327152
 189.727028,    2.277904
 190.856284,    2.228535
 191.985541,    2.179048
 193.114797,    2.129441
 194.244054,    2.078357
 195.373310,    2.029632
 196.502567,    1.983383
 197.631823,    1.937004
 198.761080,    1.890497
 199.890336,    1.842821
 201.019593,    1.794604
 202.148849,    1.746250
 203.278106,    1.697759
 204.407362,    1.649132
 205.536619,    1.600331
 206.665875,    1.550028
 207.795132,    1.499581
 208.924389,    1.448990
 210.053645,    1.398253
 211.182902,    1.347372
 212.312158,    1.296347
 213.441415,    1.244172
 214.570671,    1.191497
 215.699928,    1.138671
 216.829184,    1.085693
 217.958441,    1.032563
 219.087697,    0.979280
 220.216954,    0.925846
 221.346210,    0.871269
 222.475467,    0.816220
 223.604723,    0.764506
 224.733980,    0.713212
 225.863236,    0.661759
 226.992493,    0.610148
 228.121750,    0.558377
 229.251006,    0.506448
 230.380263,    0.453183
 231.509519,    0.399674
 232.638776,    0.346000
 233.768032,    0.292161
