Time, Angular Velocity
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  18.000000,    0.000000
  19.000000,    0.000000
  20.000000,    0.000000
  21.000000,    0.000000
  22.000000,    0.000000
  22.108370,    0.000000
  23.108370,    2.546265
  24.108370,    2.125360
  24.638595,    1.931174
  25.485015,    0.000000
  25.985015,    0.000000
  26.985015,    0.000000
  27.985015,    0.000000
  28.331518,    0.000000
  29.331518,    0.000000
  29.767083,    0.000000
  30.767083,   -4.160000
  31.767083,   -0.530000
  32.767083,   -0.020000
  33.767083,    0.020000
  34.767083,    0.020000
  35.767083,    0.020000
  36.767083,    0.020000
  37.767083,    0.020000
  38.767083,    0.020000
  39.767083,    0.020000
  40.331518,    0.000000
  41.103528,   -0.077719
  42.103528,    0.000000
  43.103528,    0.040000
  44.103528,    0.020000
  45.103528,    0.020000
  46.103528,    0.020000
  47.103528,    0.020000
  48.103528,    0.020000
  49.103528,    0.020000
  50.103528,    0.020000
  50.781054,    0.000000
  51.781054,   -0.640000
  52.781054,   -0.020000
  53.781054,    0.060000
  54.781054,    0.040000
  55.781054,    0.700000
  56.781054,    0.080000
  57.781054,    0.020000
  58.781054,    0.019214
  59.781054,    0.000786
  60.781054,    0.020000
  61.781054,    0.020000
  62.781054,    0.020000
  63.781054,    0.020000
  64.781054,    0.020000
  65.781054,    0.020000
  66.781054,    0.004133
  67.781054,    0.015867
  68.781054,    0.020000
  69.781054,    0.020000
  70.781054,    0.020000
  71.781054,    0.020000
  72.781054,    0.020000
  73.781054,    0.020000
  74.781054,    0.000000
  75.781054,    0.020000
  76.781054,    0.020000
  77.781054,    0.020000
  78.781054,    0.020000
  79.781054,    0.020000
  80.781054,    0.020000
  81.781054,    0.020000
  82.781054,    0.000000
  83.781054,    0.020000
  84.781054,    0.020000
  85.781054,    0.020000
  86.781054,    0.020000
  87.781054,    0.020000
  88.781054,    0.020000
  89.781054,    0.020000
  90.781054,    0.000000
  91.781054,    0.020000
  92.781054,    0.020000
  93.781054,    0.020000
  94.781054,    0.020000
  95.781054,    0.020000
  96.781054,    0.020000
  97.781054,    0.020000
  98.781054,    0.000000
  99.781054,    0.020000
 100.781054,    0.020000
 101.781054,    0.020000
 102.781054,    0.020000
 103.781054,    0.020000
 104.781054,    0.020000
 105.781054,    0.020000
 106.781054,   -0.020000
 107.781054,    0.020000
 108.781054,    0.020000
 109.781054,    0.020000
 110.781054,    0.020000
 111.781054,    0.020000
 112.781054,    0.020000
 113.781054,    0.017268
 114.781054,    0.002732
 115.781054,    0.020000
 116.781054,    0.020000
 117.781054,    0.020000
 118.781054,    0.020000
 119.781054,    0.020000
 120.781054,    0.020000
 121.781054,    0.020000
 122.781054,    0.020000
 123.781054,    0.020000
 124.781054,    0.020000
 125.781054,    0.020000
 126.268398,    0.000000
