Speed (CAS), Rate of Climb
 159.068337,  484.583414
 161.126751,  504.239059
 163.185164,  522.999521
 165.243577,  541.006265
 167.301991,  558.126058
 169.360404,  574.566620
 171.418818,  590.226929
 173.477231,  605.207548
 175.535644,  619.360840
 177.594058,  632.727837
 179.652471,  645.590955
 181.710885,  657.701401
 183.769298,  669.415630
 185.827711,  680.005119
 187.886125,  690.080813
 189.944538,  699.662189
 192.002952,  708.229296
 194.061365,  716.091576
 196.119778,  723.467282
 198.178192,  729.311694
 200.236605,  734.765692
 202.295019,  738.817142
 204.353432,  742.079969
 206.411845,  744.202575
 208.470259,  745.175216
 210.528672,  745.296357
 212.587086,  744.258085
 214.645499,  742.385445
 216.703912,  740.319542
 218.762326,  737.159592
 220.820739,  735.301684
 222.879152,  732.496495
 224.937566,  731.014967
 226.995979,  730.364943
 229.054393,  729.360505
 231.112806,  730.018377
 233.171219,  729.256333
 235.229633,  729.046884
 237.288046,  728.677812
 239.346460,  726.883628
 241.404873,  724.923432
 243.463286,  722.691770
 245.521700,  718.850110
 247.580113,  714.641990
 249.638527,  710.037023
 251.696940,  704.384130
 253.755353,  697.758055
 255.813767,  690.807920
 257.872180,  683.529801
 259.930594,  674.706251
 261.989007,  665.360923
 264.047420,  655.660604
 266.105834,  645.602284
 268.164247,  634.040633
 270.222660,  621.846917
 272.281074,  609.258178
 274.339487,  596.268522
 276.397901,  582.387335
 278.456314,  567.184557
 280.514727,  551.538634
 282.573141,  535.446391
 284.631554,  518.904301
 286.689968,  501.397764
 288.748381,  482.545049
 290.806794,  463.202071
 292.865208,  443.365283
 294.923621,  423.031137
 296.982035,  402.196087
 299.040448,  379.780062
 301.098861,  356.520798
 303.157275,  332.720677
 305.215688,  308.375949
 307.274102,  283.482865
 309.332515,  258.037673
 311.390928,  231.434782
 313.449342,  203.473467
 315.507755,  174.920811
 317.566168,  145.772876
 319.624582,  116.025725
 321.682995,   85.675423
 323.741409,   54.718033
 325.799822,   22.922271
 327.858235,  -10.653353
 329.916649,  -44.874497
 331.975062,  -79.745267
 334.033476, -115.269769
 336.091889, -151.452110
 338.150302, -188.296393
 340.208716, -225.806726
 342.267129, -263.987214
 344.325543, -303.827615
 346.383956, -344.765868
 348.442369, -386.411923
 350.500783, -428.770037
 352.559196, -471.844468
 354.617610, -515.639475
 356.676023, -560.159316
 358.734436, -605.408250
 360.792850, -651.390533
 362.851263, -698.110425
