Ground Distance, 
   0.000000,   50.000000
 830.166288,    6.492828
 857.716412,    5.129397
 885.266535,    3.926696
 912.816659,    2.884602
 940.366783,    2.003010
 967.916907,    1.281829
 995.467030,    0.720986
1023.017154,    0.320425
1050.567278,    0.080104
1078.117401,    0.000000
1080.498118,    0.000000
1104.279926,    0.000000
1266.101139,    0.000000
1298.208135,    0.000000
1330.229907,    0.000000
1362.166678,    0.000000
1394.018668,    0.000000
1395.290987,    0.000000
1397.835220,    0.000000
1398.852762,    0.000000
1399.283943,    0.000000
1400.146259,    0.000000
1400.217584,    0.000000
1400.252780,    0.000000
1400.274084,    0.000000
1400.289534,    0.000000
1400.303403,    0.000000
1400.309609,    0.000000
1400.310673,    0.000000
1400.311637,    0.000000
1400.321284,    0.000000
1400.417748,    0.000000
1401.382215,    0.000000
1411.009142,    0.000000
1505.426948,    0.000000
1600.887457,    0.000000
1688.379388,    0.000000
1767.625284,    0.000000
1838.828525,    0.000000
1902.299012,    0.000000
1958.409550,    0.000000
1973.286167,    0.000000
1986.135532,    0.000000
1991.895829,    0.000000
1994.411879,    0.000000
1996.798116,    0.000000
2020.006061,    0.000000
2038.157048,    0.000000
2051.878858,    0.000000
2055.485211,    0.000000
2059.334241,    0.000000
2095.002937,    0.000000
2103.308442,    0.000000
2110.546768,    0.000000
2114.029024,    0.000000
2115.849326,    0.000000
2118.212454,    0.000000
2140.041788,    0.000000
2163.751303,    0.000000
2168.418705,    0.000000
2172.652811,    0.000000
2176.850072,    0.000000
2177.663144,    0.000000
2178.057768,    0.000000
2178.413719,    0.000000
2181.787256,    0.000000
2193.022269,    0.000000
2194.772006,    0.000000
2195.470733,    0.000000
2195.940018,    0.000000
2196.244726,    0.000000
2196.412609,    0.000000
2196.466741,    0.000000
2196.466851,    0.000000
2196.466851,    0.000000
