Ground Distance, 
   0.000000,  109.336590
 830.166288,  109.336590
 857.716412,  107.934839
 885.266535,  106.533088
 912.816659,  105.131337
 940.366783,  103.729586
 967.916907,  102.327834
 995.467030,  100.926083
1023.017154,   99.524332
1050.567278,   98.122581
1078.117401,   96.720830
1080.498118,   96.702087
1104.279926,   96.514860
1266.101139,   95.240832
1298.208135,   94.988031
1330.229907,   94.735891
1362.166678,   94.484410
1394.018668,   94.233583
1395.290987,   94.223564
1397.835220,   94.203528
1398.852762,   94.195515
1399.283943,   94.192119
1400.146259,   94.185329
1400.217584,   94.184767
1400.252780,   94.184490
1400.274084,   94.184322
1400.289534,   94.184200
1400.303403,   94.184091
1400.309609,   94.184042
1400.310673,   94.184010
1400.311637,   94.183979
1400.321284,   94.183665
1400.417748,   94.180531
1401.382215,   94.149168
1411.009142,   93.833557
1505.426948,   90.470248
1600.887457,   86.487956
1688.379388,   82.182465
1767.625284,   77.580292
1838.828525,   72.697248
1902.299012,   67.549968
1958.409550,   62.155263
1973.286167,   60.555255
1986.135532,   59.105201
1991.895829,   58.433027
1994.411879,   58.134919
1996.798116,   57.849631
2020.006061,   54.935604
2038.157048,   52.458154
2051.878858,   50.449703
2055.485211,   49.900193
2059.334241,   49.303000
2095.002937,   43.145905
2103.308442,   41.514677
2110.546768,   40.015989
2114.029024,   39.266659
2115.849326,   38.867088
2118.212454,   38.340010
2140.041788,   32.941997
2163.751303,   25.446486
2168.418705,   23.636346
2172.652811,   21.845816
2176.850072,   19.891838
2177.663144,   19.488152
2178.057768,   19.288865
2178.413719,   19.107129
2181.787256,   17.279714
2193.022269,    8.472426
2194.772006,    5.960229
2195.470733,    4.576164
2195.940018,    3.332253
2196.244726,    2.166196
2196.412609,    1.071552
2196.466741,    0.048368
2196.466851,    0.003228
2196.466851,   -0.000000
