Range, Altitude
 235.208800, 5181.600000
 241.828333, 5181.600000
 248.447867, 5181.600000
 255.067401, 5181.600000
 261.686935, 5181.600000
 268.306468, 5181.600000
 274.926002, 5181.600000
 281.545536, 5181.600000
 281.545536, 5181.600000
 291.648571, 4656.666667
 301.494385, 4131.733333
 311.058306, 3606.800000
 320.321438, 3081.866667
 329.278544, 2556.933333
 337.909416, 2032.000000
 346.197375, 1507.066667
 354.243462,  982.133333
 362.031168,  457.200000
 362.031168,  457.200000
 365.148059,  745.066667
 368.340472, 1032.933333
 371.609206, 1320.800000
 374.971721, 1608.666667
 378.492279, 1896.533333
 382.229346, 2184.400000
 386.206414, 2472.266667
 390.443997, 2760.133333
 394.960473, 3048.000000
 394.960473, 3048.000000
 404.423332, 3048.000000
 413.886191, 3048.000000
 423.349050, 3048.000000
 432.811909, 3048.000000
 442.274768, 3048.000000
 451.737627, 3048.000000
 461.200486, 3048.000000
 470.663345, 3048.000000
 480.126204, 3048.000000
 480.126204, 3048.000000
 485.188159, 2760.133333
 490.097502, 2472.266667
 494.954527, 2184.400000
 499.761406, 1896.533333
 504.520085, 1608.666667
 509.229886, 1320.800000
 513.890675, 1032.933333
 518.500050,  745.066667
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.052537,  457.200000
 523.058063,  456.910797
 523.063589,  456.621596
 523.069115,  456.332396
 523.074641,  456.043322
 523.080167,  455.754273
 523.085694,  455.465223
 523.091220,  455.176173
 523.096746,  454.887124
 523.102272,  454.598074
 523.107799,  454.309025
 523.113325,  454.019975
 523.118851,  453.730926
 523.124378,  453.441876
 523.129904,  453.153011
 523.135431,  452.864181
 523.140957,  452.575351
 523.146484,  452.286521
 523.152010,  451.997691
 523.157537,  451.708861
 523.163063,  451.420031
 523.168590,  451.131201
 523.174117,  450.842372
 523.179643,  450.553542
 523.185170,  450.264789
 523.190697,  449.976050
 523.196223,  449.687312
 523.201750,  449.398574
 523.207277,  449.109836
 523.212804,  448.821098
 523.218331,  448.532359
 523.223858,  448.243621
 523.229384,  447.954883
 523.234911,  447.666145
 523.240438,  447.377687
 523.245965,  447.089282
 523.251492,  446.800878
 523.257019,  446.512474
 523.262546,  446.224070
 523.268073,  445.935666
 523.273600,  445.647261
 523.279127,  445.358857
 523.284654,  445.070453
 523.290181,  444.782049
 523.295708,  444.493641
 523.301236,  444.205232
 523.306763,  443.916823
 523.312290,  443.628414
 523.317817,  443.340005
 523.323344,  443.051596
 523.328872,  442.763188
 523.334399,  442.474779
 523.339926,  442.186370
 523.345453,  441.897961
 523.350981,  441.609522
 523.356508,  441.321078
 523.362036,  441.032634
 523.367563,  440.744189
 523.373090,  440.455745
 523.378618,  440.167300
 523.384145,  439.878856
 523.389673,  439.590412
 523.395200,  439.301967
 523.400728,  439.013523
 523.406255,  438.725172
 523.411783,  438.436839
 523.417311,  438.148506
 523.422838,  437.860173
 523.428366,  437.571840
 523.433893,  437.283507
 523.439421,  436.995174
 523.444949,  436.706841
 523.450476,  436.418508
 523.456004,  436.130175
 523.461532,  435.841737
 523.467060,  435.553278
 523.472588,  435.264820
 523.478115,  434.976361
 523.483643,  434.687902
 523.489171,  434.399443
 523.494699,  434.110985
 523.500227,  433.822526
 523.505755,  433.534067
 523.511283,  433.245608
 523.516811,  432.957186
 523.522339,  432.668771
 523.527867,  432.380355
 523.533395,  432.091940
 523.538923,  431.803525
 523.544451,  431.515109
 523.549980,  431.226694
 523.555508,  430.938278
 523.561036,  430.649863
 523.566564,  430.361448
 523.572092,  430.073116
 523.577621,  429.784800
 523.583149,  429.496484
 523.588677,  429.208169
 523.594206,  428.919853
 523.599734,  428.631537
 523.605262,  428.343221
 523.610790,  428.054906
 523.616319,  427.766590
 523.621847,  427.478274
 523.627376,  427.190233
 523.632904,  426.902245
 523.638433,  426.614256
 523.643961,  426.326268
 523.649490,  426.038280
 523.655018,  425.750292
 523.660547,  425.462303
 523.666075,  425.174315
 523.671604,  424.886327
 523.677132,  424.598338
 523.682661,  424.310534
 523.688189,  424.022766
 523.693718,  423.734997
 523.699247,  423.447229
 523.704775,  423.159460
 523.710304,  422.871691
 523.715833,  422.583923
 523.721361,  422.296154
 523.726890,  422.008386
 523.732418,  421.720617
 523.737947,  421.433006
 523.743476,  421.145426
 523.749005,  420.857845
 523.754533,  420.570264
 523.760062,  420.282684
 523.765591,  419.995103
 523.771119,  419.707523
 523.776648,  419.419942
 523.782177,  419.132361
 523.787706,  418.844781
 523.793234,  418.557125
 523.798763,  418.269455
 523.804292,  417.981785
 523.809821,  417.694115
 523.815350,  417.406445
 523.820879,  417.118775
 523.826407,  416.831104
 523.831936,  416.543434
 523.837465,  416.255764
 523.842994,  415.968094
 523.848523,  415.680457
 523.854052,  415.392827
 523.859581,  415.105196
 523.865110,  414.817566
 523.870639,  414.529935
 523.876168,  414.242305
 523.881697,  413.954675
 523.887226,  413.667044
 523.892755,  413.379414
 523.898284,  413.091783
 523.903813,  412.804277
 523.909342,  412.516796
 523.914871,  412.229314
 523.920400,  411.941832
 523.925929,  411.654350
 523.931458,  411.366869
 523.936987,  411.079387
 523.942516,  410.791905
 523.948045,  410.504423
 523.953574,  410.216942
 523.959104,  409.929352
 523.964633,  409.641742
 523.970162,  409.354132
 523.975691,  409.066522
 523.981220,  408.778912
 523.986750,  408.491301
 523.992279,  408.203691
 523.997808,  407.916081
 524.003337,  407.628471
 524.008867,  407.340861
 524.014396,  407.053254
 524.019925,  406.765648
 524.025455,  406.478042
 524.030984,  406.190436
 524.036513,  405.902830
 524.042043,  405.615224
 524.047572,  405.327618
 524.053101,  405.040012
 524.058631,  404.752406
 524.064160,  404.464800
 524.069690,  404.177292
 524.075219,  403.889804
 524.080748,  403.602316
 524.086278,  403.314827
 524.091807,  403.027339
 524.097337,  402.739851
 524.102866,  402.452363
 524.108396,  402.164874
 524.113925,  401.877386
 524.119455,  401.589898
 524.124984,  401.302283
 524.130514,  401.014643
 524.136044,  400.727003
 524.141573,  400.439364
 524.147103,  400.151724
 524.152632,  399.864084
 524.158162,  399.576444
 524.163692,  399.288805
 524.169221,  399.001165
 524.174751,  398.713525
 524.180281,  398.425876
 524.185811,  398.138225
 524.191340,  397.850574
 524.196870,  397.562922
 524.202400,  397.275271
 524.207930,  396.987620
 524.213460,  396.699969
 524.218989,  396.412318
 524.224519,  396.124667
 524.230049,  395.837015
 524.235579,  395.549457
 524.241109,  395.261917
 524.246639,  394.974377
 524.252169,  394.686836
 524.257699,  394.399296
 524.263228,  394.111756
 524.268758,  393.824216
 524.274288,  393.536676
 524.279818,  393.249135
 524.285348,  392.961595
 524.290878,  392.673929
 524.296408,  392.386239
 524.301939,  392.098549
 524.307469,  391.810859
 524.312999,  391.523169
 524.318529,  391.235479
 524.324059,  390.947788
 524.329589,  390.660098
 524.335119,  390.372408
 524.340649,  390.084718
 524.346180,  389.797026
 524.351710,  389.509335
 524.357240,  389.221643
 524.362771,  388.933951
 524.368301,  388.646259
 524.373831,  388.358568
 524.379362,  388.070876
 524.384892,  387.783184
 524.390422,  387.495492
 524.395952,  387.207800
 524.401483,  386.920217
 524.407013,  386.632654
 524.412544,  386.345090
 524.418074,  386.057527
 524.423605,  385.769964
 524.429135,  385.482401
 524.434666,  385.194838
 524.440196,  384.907275
 524.445727,  384.619712
 524.451257,  384.332149
 524.456788,  384.044479
 524.462318,  383.756788
 524.467849,  383.469097
 524.473380,  383.181406
 524.478910,  382.893715
 524.484441,  382.606024
 524.489972,  382.318333
 524.495502,  382.030642
 524.501033,  381.742951
 524.506564,  381.455260
 524.512095,  381.167591
 524.517626,  380.879925
 524.523156,  380.592260
 524.528687,  380.304594
 524.534218,  380.016928
 524.539749,  379.729263
 524.545280,  379.441597
 524.550811,  379.153932
 524.556342,  378.866266
 524.561873,  378.578601
 524.567404,  378.291068
 524.572935,  378.003560
 524.578466,  377.716053
 524.583997,  377.428545
 524.589528,  377.141038
 524.595059,  376.853530
 524.600590,  376.566023
 524.606121,  376.278515
 524.611652,  375.991008
 524.617183,  375.703501
 524.622714,  375.415911
 524.628245,  375.128305
 524.633777,  374.840699
 524.639308,  374.553093
 524.644839,  374.265488
 524.650370,  373.977882
 524.655901,  373.690276
 524.661433,  373.402670
 524.666964,  373.115064
 524.672495,  372.827459
 524.678027,  372.539898
 524.683558,  372.252346
 524.689089,  371.964793
 524.694621,  371.677241
 524.700152,  371.389689
 524.705684,  371.102137
 524.711215,  370.814585
 524.716747,  370.527032
 524.722278,  370.239480
 524.727809,  369.951928
 524.733341,  369.664309
 524.738873,  369.376677
 524.744404,  369.089046
 524.749936,  368.801414
 524.755467,  368.513783
 524.760999,  368.226151
 524.766531,  367.938519
 524.772062,  367.650888
 524.777594,  367.363256
 524.783126,  367.075624
 524.788657,  366.787630
 524.794189,  366.499566
 524.799721,  366.211502
 524.805253,  365.923438
 524.810785,  365.635374
 524.816317,  365.347310
 524.821849,  365.059245
 524.827381,  364.771181
 524.832913,  364.483117
 524.838445,  364.195053
 524.843977,  363.907114
 524.849509,  363.619198
 524.855042,  363.331283
 524.860574,  363.043367
 524.866106,  362.755452
 524.871638,  362.467536
 524.877171,  362.179621
 524.882703,  361.891705
 524.888235,  361.603790
 524.893767,  361.315874
 524.899300,  361.028135
 524.904832,  360.740430
 524.910365,  360.452725
 524.915897,  360.165020
 524.921429,  359.877315
 524.926962,  359.589610
 524.932494,  359.301905
 524.938027,  359.014200
 524.943559,  358.726495
 524.949092,  358.438790
 524.954624,  358.151216
 524.960157,  357.863668
 524.965690,  357.576119
 524.971222,  357.288571
 524.976755,  357.001022
 524.982288,  356.713474
 524.987820,  356.425926
 524.993353,  356.138377
 524.998886,  355.850829
 525.004418,  355.563280
 525.009951,  355.275659
 525.015484,  354.988025
 525.021017,  354.700390
 525.026550,  354.412755
 525.032083,  354.125120
 525.037616,  353.837485
 525.043149,  353.549851
 525.048681,  353.262216
 525.054214,  352.974581
 525.059747,  352.686946
 525.065280,  352.399377
 525.070813,  352.111821
 525.076347,  351.824265
 525.081880,  351.536709
 525.087413,  351.249153
 525.092946,  350.961597
 525.098479,  350.674040
 525.104012,  350.386484
 525.109545,  350.098928
 525.115079,  349.811372
 525.120612,  349.523923
 525.126145,  349.236494
 525.131678,  348.949066
 525.137212,  348.661638
 525.142745,  348.374209
 525.148279,  348.086781
 525.153812,  347.799352
 525.159345,  347.511924
 525.164879,  347.224496
 525.170412,  346.937067
 525.175945,  346.649931
 525.181479,  346.362851
 525.187012,  346.075772
 525.192546,  345.788692
 525.198079,  345.501612
 525.203613,  345.214532
 525.209146,  344.927453
 525.214680,  344.640373
 525.220213,  344.353293
 525.225747,  344.066214
 525.231280,  343.779327
 525.236814,  343.492477
 525.242348,  343.205628
 525.247881,  342.918778
 525.253415,  342.631929
 525.258948,  342.345079
 525.264482,  342.058229
 525.270016,  341.771380
 525.275549,  341.484530
 525.281083,  341.197681
 525.286616,  340.910989
 525.292150,  340.624328
 525.297684,  340.337667
 525.303217,  340.051005
 525.308751,  339.764344
 525.314285,  339.477683
 525.319818,  339.191022
 525.325352,  338.904360
 525.330886,  338.617699
 525.336420,  338.331038
 525.341953,  338.044292
 525.347487,  337.757529
 525.353021,  337.470767
 525.358555,  337.184004
 525.364088,  336.897242
 525.369622,  336.610479
 525.375156,  336.323717
 525.380690,  336.036954
 525.386224,  335.750192
 525.391757,  335.463429
 525.397291,  335.176684
 525.402825,  334.889943
 525.408359,  334.603201
 525.413893,  334.316459
 525.419427,  334.029718
 525.424961,  333.742976
 525.430495,  333.456235
 525.436029,  333.169493
 525.441563,  332.882752
 525.447097,  332.596010
 525.452631,  332.309372
 525.458165,  332.022754
 525.463699,  331.736136
 525.469233,  331.449519
 525.474767,  331.162901
 525.480301,  330.876283
 525.485835,  330.589665
 525.491369,  330.303047
 525.496903,  330.016429
 525.502437,  329.729811
 525.507971,  329.443059
 525.513505,  329.156282
 525.519039,  328.869504
 525.524573,  328.582727
 525.530107,  328.295949
 525.535642,  328.009171
 525.541176,  327.722394
 525.546710,  327.435616
 525.552244,  327.148839
 525.557778,  326.862061
 525.563312,  326.575259
 525.568847,  326.288452
 525.574381,  326.001645
 525.579915,  325.714838
 525.585450,  325.428031
 525.590984,  325.141224
 525.596518,  324.854417
 525.602053,  324.567610
 525.607587,  324.280803
 525.613121,  323.993996
 525.618655,  323.707498
 525.624190,  323.421059
 525.629724,  323.134620
 525.635259,  322.848182
 525.640793,  322.561743
 525.646327,  322.275304
 525.651862,  321.988865
 525.657396,  321.702427
 525.662931,  321.415988
 525.668465,  321.129549
 525.673999,  320.843297
 525.679534,  320.557081
 525.685068,  320.270865
 525.690603,  319.984649
 525.696137,  319.698433
 525.701671,  319.412217
 525.707206,  319.126002
 525.712740,  318.839786
 525.718275,  318.553570
 525.723809,  318.267354
 525.729344,  317.981269
 525.734878,  317.695209
 525.740412,  317.409149
 525.745947,  317.123090
 525.751481,  316.837030
 525.757016,  316.550970
 525.762550,  316.264911
 525.768085,  315.978851
 525.773619,  315.692791
 525.779153,  315.406731
 525.784688,  315.120541
 525.790222,  314.834326
 525.795757,  314.548110
 525.801291,  314.261895
 525.806826,  313.975679
 525.812360,  313.689464
 525.817895,  313.403249
 525.823429,  313.117033
 525.828964,  312.830818
 525.834498,  312.544602
 525.840033,  312.258344
 525.845568,  311.972078
 525.851102,  311.685812
 525.856637,  311.399546
 525.862171,  311.113280
 525.867706,  310.827014
 525.873241,  310.540748
 525.878775,  310.254482
 525.884310,  309.968216
 525.889844,  309.681950
 525.895379,  309.395671
 525.900914,  309.109390
 525.906448,  308.823108
 525.911983,  308.536827
 525.917518,  308.250545
 525.923052,  307.964264
 525.928587,  307.677982
 525.934122,  307.391701
 525.939656,  307.105419
 525.945191,  306.819138
 525.950726,  306.532701
 525.956260,  306.246233
 525.961795,  305.959766
 525.967330,  305.673299
 525.972865,  305.386832
 525.978400,  305.100365
 525.983934,  304.813897
 525.989469,  304.527430
 525.995004,  304.240963
 526.000539,  303.954496
 526.006074,  303.668170
 526.011609,  303.381872
 526.017143,  303.095573
 526.022678,  302.809275
 526.028213,  302.522976
 526.033748,  302.236678
 526.039283,  301.950379
 526.044818,  301.664081
 526.050353,  301.377782
 526.055888,  301.091484
 526.061423,  300.805085
 526.066958,  300.518666
 526.072493,  300.232247
 526.078028,  299.945828
 526.083563,  299.659409
 526.089098,  299.372990
 526.094633,  299.086571
 526.100168,  298.800152
 526.105703,  298.513733
 526.111238,  298.227314
 526.116773,  297.940900
 526.122308,  297.654485
 526.127843,  297.368071
 526.133379,  297.081657
 526.138914,  296.795243
 526.144449,  296.508829
 526.149984,  296.222415
 526.155519,  295.936001
 526.161054,  295.649587
 526.166589,  295.363173
 526.172125,  295.076853
 526.177660,  294.790550
 526.183195,  294.504248
 526.188730,  294.217945
 526.194266,  293.931643
 526.199801,  293.645340
 526.205336,  293.359038
 526.210872,  293.072735
 526.216407,  292.786433
 526.221942,  292.500130
 526.227477,  292.213686
 526.233013,  291.927215
 526.238548,  291.640743
 526.244084,  291.354272
 526.249619,  291.067801
 526.255155,  290.781329
 526.260690,  290.494858
 526.266225,  290.208386
 526.271761,  289.921915
 526.277296,  289.635444
 526.282832,  289.348944
 526.288367,  289.062439
 526.293903,  288.775934
 526.299439,  288.489430
 526.304974,  288.202925
 526.310510,  287.916420
 526.316045,  287.629915
 526.321581,  287.343410
 526.327117,  287.056905
 526.332652,  286.770400
 526.338188,  286.484206
 526.343723,  286.198071
 526.349259,  285.911936
 526.354795,  285.625801
 526.360331,  285.339667
 526.365866,  285.053532
 526.371402,  284.767397
 526.376938,  284.481262
 526.382473,  284.195128
 526.388009,  283.908993
 526.393545,  283.623050
 526.399080,  283.337144
 526.404616,  283.051237
 526.410152,  282.765331
 526.415688,  282.479425
 526.421223,  282.193519
 526.426759,  281.907613
 526.432295,  281.621706
 526.437831,  281.335800
 526.443366,  281.049894
 526.448902,  280.764126
 526.454438,  280.478386
 526.459974,  280.192645
 526.465510,  279.906904
 526.471045,  279.621163
 526.476581,  279.335422
 526.482117,  279.049682
 526.487653,  278.763941
 526.493188,  278.478200
 526.498724,  278.192459
 526.504260,  277.906597
 526.509796,  277.620712
 526.515332,  277.334826
 526.520868,  277.048940
 526.526403,  276.763055
 526.531939,  276.477169
 526.537475,  276.191284
 526.543011,  275.905398
 526.548547,  275.619513
 526.554083,  275.333627
 526.559619,  275.047711
 526.565155,  274.761788
 526.570690,  274.475866
 526.576226,  274.189943
 526.581762,  273.904021
 526.587298,  273.618099
 526.592834,  273.332176
 526.598370,  273.046254
 526.603906,  272.760331
 526.609442,  272.474409
 526.614978,  272.188486
 526.620514,  271.902563
 526.626050,  271.616640
 526.631586,  271.330718
 526.637122,  271.044795
 526.642658,  270.758872
 526.648194,  270.472949
 526.653730,  270.187026
 526.659266,  269.901103
 526.664802,  269.615181
 526.670338,  269.329114
 526.675875,  269.043020
 526.681411,  268.756927
 526.686947,  268.470833
 526.692483,  268.184739
 526.698019,  267.898645
 526.703556,  267.612551
 526.709092,  267.326457
 526.714628,  267.040363
 526.720164,  266.754269
 526.725700,  266.468330
 526.731237,  266.182420
 526.736773,  265.896510
 526.742309,  265.610600
 526.747845,  265.324690
 526.753382,  265.038780
 526.758918,  264.752870
 526.764454,  264.466961
 526.769990,  264.181051
 526.775527,  263.895141
 526.781063,  263.609140
 526.786599,  263.323122
 526.792136,  263.037104
 526.797672,  262.751086
 526.803209,  262.465068
 526.808745,  262.179050
 526.814281,  261.893031
 526.819818,  261.607013
 526.825354,  261.320995
 526.830891,  261.034977
 526.836427,  260.748971
 526.841964,  260.462967
 526.847500,  260.176963
 526.853037,  259.890960
 526.858573,  259.604956
 526.864110,  259.318952
 526.869646,  259.032949
 526.875183,  258.746945
 526.880719,  258.460941
 526.886256,  258.174937
 526.891792,  257.889032
 526.897329,  257.603146
 526.902866,  257.317260
 526.908402,  257.031374
 526.913939,  256.745488
 526.919476,  256.459602
 526.925012,  256.173716
 526.930549,  255.887830
 526.936085,  255.601944
 526.941622,  255.316057
 526.947159,  255.030030
 526.952696,  254.743976
 526.958232,  254.457921
 526.963769,  254.171867
 526.969306,  253.885812
 526.974843,  253.599758
 526.980379,  253.313703
 526.985916,  253.027649
 526.991453,  252.741594
 526.996990,  252.455540
 527.002527,  252.169454
 527.008064,  251.883362
 527.013600,  251.597270
 527.019137,  251.311178
 527.024674,  251.025085
 527.030211,  250.738993
 527.035748,  250.452901
 527.041285,  250.166809
 527.046822,  249.880717
 527.052359,  249.594625
 527.057896,  249.308837
 527.063433,  249.023108
 527.068970,  248.737379
 527.074507,  248.451650
 527.080044,  248.165921
 527.085581,  247.880192
 527.091118,  247.594462
 527.096655,  247.308733
 527.102192,  247.023004
 527.107729,  246.737275
 527.113266,  246.451728
 527.118803,  246.166215
 527.124340,  245.880703
 527.129878,  245.595191
 527.135415,  245.309679
 527.140952,  245.024167
 527.146489,  244.738654
 527.152026,  244.453142
 527.157563,  244.167630
 527.163100,  243.882118
 527.168637,  243.596731
 527.174174,  243.311369
 527.179711,  243.026006
 527.185248,  242.740644
 527.190785,  242.455281
 527.196323,  242.169919
 527.201860,  241.884556
 527.207397,  241.599194
 527.212934,  241.313831
 527.218471,  241.028469
 527.224008,  240.742968
 527.229545,  240.457441
 527.235082,  240.171914
 527.240620,  239.886386
 527.246157,  239.600859
 527.251694,  239.315332
 527.257231,  239.029805
 527.262768,  238.744277
 527.268306,  238.458750
 527.273843,  238.173223
 527.279380,  237.887646
 527.284917,  237.602060
 527.290455,  237.316474
 527.295992,  237.030888
 527.301529,  236.745302
 527.307066,  236.459715
 527.312604,  236.174129
 527.318141,  235.888543
 527.323678,  235.602957
 527.329215,  235.317371
 527.334753,  235.031765
 527.340290,  234.746155
 527.345827,  234.460546
 527.351365,  234.174936
 527.356902,  233.889327
 527.362439,  233.603717
 527.367977,  233.318108
 527.373514,  233.032498
 527.379051,  232.746889
 527.384589,  232.461279
 527.390126,  232.175506
 527.395664,  231.889702
 527.401201,  231.603897
 527.406739,  231.318092
 527.412276,  231.032287
 527.417814,  230.746483
 527.423351,  230.460678
 527.428889,  230.174873
 527.434426,  229.889068
 527.439964,  229.603264
 527.445501,  229.317595
 527.451039,  229.031953
 527.456577,  228.746310
 527.462114,  228.460668
 527.467652,  228.175026
 527.473189,  227.889383
 527.478727,  227.603741
 527.484265,  227.318099
 527.489802,  227.032456
 527.495340,  226.746814
 527.500878,  226.461064
 527.506415,  226.175293
 527.511953,  225.889521
 527.517491,  225.603750
 527.523029,  225.317979
 527.528566,  225.032208
 527.534104,  224.746437
 527.539642,  224.460665
 527.545180,  224.174894
 527.550717,  223.889123
 527.556255,  223.603350
 527.561793,  223.317576
 527.567331,  223.031802
 527.572869,  222.746029
 527.578407,  222.460255
 527.583945,  222.174481
 527.589483,  221.888708
