Ground Roll Distance, Horizontal Forces
   0.000000,  587.434410
   0.000000,  593.763586
   0.000000,  637.473915
   0.000000,  646.120617
   0.000000,  654.735868
   0.000000,  663.319814
   0.000000,  671.872595
   0.000000,  673.579425
   0.000000,  673.632787
   0.000000,  673.660445
   0.000000,  673.673749
   0.000000,  673.679298
   0.000000,  673.680781
   0.000000, 10778.923522
   0.000000, 10778.953379
   0.000000, 10779.251947
   0.000000, 10782.237826
   0.000000, 10812.115910
   0.000000, 11112.825895
   0.000000, 13002.374293
   0.000000, 15017.633733
   0.000000, 17153.818434
   0.000000, 19402.701978
   0.000000, 21752.119506
   0.000000, 24185.525767
   0.000000, 26681.653725
   0.000000, 29214.324585
   0.000000, 31752.463001
   0.000000, 34260.369118
   0.000000, 36698.290526
   0.000000, 39023.320901
   0.000000, 41190.628087
   0.000000, 43154.983545
   0.000000, 44872.530271
   0.000000, 46302.691521
   0.000000, 47410.093252
   0.000000, 48166.354594
   0.000000, 48535.854607
   0.000000, 48601.499889
