Ground Roll Distance, Horizontal Forces
1112.799381, -6271.998543
1139.150625, -6263.643529
1322.101989, -6205.942425
1358.494576, -6194.528092
1394.821551, -6183.155276
1431.083034, -6171.823787
1467.279146, -6160.533436
1474.510534, -6158.280286
1474.736660, -6158.209843
1474.853863, -6158.173333
1474.910239, -6158.155770
1474.933754, -6158.148445
1474.940039, -6158.146488
1474.943320, -16263.384730
1474.946314, -16263.410257
1474.976256, -16263.665532
1475.275669, -16266.218444
1478.269145, -16291.764057
1508.138492, -16548.869602
1685.825868, -18164.424108
1858.700951, -19887.460932
2026.307574, -21713.888254
2188.162256, -23636.672528
2343.756073, -25645.412859
2492.557427, -27725.963140
2634.015790, -29860.140161
2767.566530, -32025.561183
2892.636831, -34195.656936
3008.652730, -36339.904225
3115.047183, -38424.314934
3211.269050, -40412.204371
3296.792790, -42265.241263
3371.128574, -43944.755435
3433.832498, -45413.249365
3484.516475, -46636.030138
3522.857383, -47582.853125
3548.605041, -48229.452820
3561.059765, -48545.373499
3563.263987, -48601.499889
