Time, Load Factor
   0.000100,    0.000000
   0.000573,    0.000000
   0.002096,    0.000000
   0.005698,    0.000000
   0.013574,    0.000000
   0.046053,    0.000003
   0.078431,    0.000010
   0.110929,    0.000020
   0.143581,    0.000033
   0.176303,    0.000050
   0.209078,    0.000071
   0.242055,    0.000095
   0.274946,    0.000122
   0.307896,    0.000153
   0.340993,    0.000188
   0.374330,    0.000226
   0.407667,    0.000268
   0.441442,    0.000314
   0.475384,    0.000364
   0.509788,    0.000419
   0.544536,    0.000478
   0.579737,    0.000541
   0.614761,    0.000608
   0.650090,    0.000680
   0.685754,    0.000757
   0.721362,    0.000837
   0.757361,    0.000922
   0.793618,    0.001012
   0.830841,    0.001109
   0.867649,    0.001209
   0.905032,    0.001315
   0.942846,    0.001427
   0.980954,    0.001544
   1.019270,    0.001666
   1.058438,    0.001796
   1.096910,    0.001928
   1.136258,    0.002068
   1.175875,    0.002214
   1.216294,    0.002368
   1.256810,    0.002528
   1.297861,    0.002694
   1.339311,    0.002868
   1.380742,    0.003047
   1.422509,    0.003233
   1.465504,    0.003430
   1.508233,    0.003631
   1.551092,    0.003839
   1.595153,    0.004059
   1.639371,    0.004285
   1.683695,    0.004518
   1.728428,    0.004759
   1.772935,    0.005005
   1.817884,    0.005260
   1.863177,    0.005523
   1.909281,    0.005797
   1.955962,    0.006081
   2.002370,    0.006370
   2.049116,    0.006668
   2.096314,    0.006976
   2.144088,    0.007294
   2.191868,    0.007619
   2.240135,    0.007955
   2.288483,    0.008298
   2.338587,    0.008661
   2.388045,    0.009027
   2.438004,    0.009404
   2.488145,    0.009791
   2.539233,    0.010192
   2.590538,    0.010603
   2.642194,    0.011024
   2.694412,    0.011458
   2.746744,    0.011902
   2.798748,    0.012351
   2.851617,    0.012815
   2.904723,    0.013290
   2.958118,    0.013776
   3.011969,    0.014275
   3.066370,    0.014787
   3.120325,    0.015304
   3.175538,    0.015842
   3.231053,    0.016392
   3.286627,    0.016952
   3.342564,    0.017524
   3.399073,    0.018112
   3.456246,    0.018716
   3.513563,    0.019331
   3.570827,    0.019955
   3.628585,    0.020595
   3.686497,    0.021245
   3.744761,    0.021910
   3.803765,    0.022593
   3.862754,    0.023286
   3.922332,    0.023996
   3.981747,    0.024714
   4.041594,    0.025447
   4.101198,    0.026188
   4.162181,    0.026957
   4.223102,    0.027736
   4.284706,    0.028533
   4.287172,    0.028566
   4.288732,    0.028586
   4.289011,    0.028590
   4.289457,    0.028595
   4.289558,    0.028597
   4.289709,    0.028599
   4.289748,    0.028599
   4.289821,    0.028600
   4.289830,    0.028600
   4.289834,    0.028600
   4.289839,    0.028600
   4.289888,    0.028601
   4.290354,    0.028607
   4.293001,    0.028642
   4.302521,    0.028766
