V (EAS), 
  91.254430,    0.000000
  91.254430,    1.000000
  95.454299,    1.094251
  99.654169,    1.192660
 103.854038,    1.295307
 108.053907,    1.402190
 112.253776,    1.513309
 116.453645,    1.628666
 120.653514,    1.748259
 124.853384,    1.872089
 129.053253,    2.000000
 164.257974,    2.000000
 164.257974,    0.000000
