Speed (CAS), Efficiency
 160.527851,   12.782451
 161.207053,   12.849613
 161.886256,   12.917772
 162.565458,   12.986038
 163.244660,   13.052015
 163.923863,   13.118945
 164.603065,   13.185417
 165.282267,   13.249987
 165.961470,   13.315462
 166.640672,   13.380357
 167.319874,   13.443299
 167.999077,   13.507096
 168.678279,   13.570687
 169.357481,   13.631784
 170.036684,   13.693682
 170.715886,   13.756301
 171.395089,   13.815339
 172.074291,   13.875124
 172.753493,   13.935668
 173.432696,   13.993937
 174.111898,   14.051401
 174.791100,   14.109567
 175.470303,   14.167624
 176.149505,   14.222570
 176.828707,   14.278159
 177.507910,   14.334400
 178.187112,   14.388771
 178.866314,   14.441594
 179.545517,   14.495009
 180.224719,   14.549026
 180.903922,   14.600112
 181.583124,   14.650525
 182.262326,   14.701478
 182.941529,   14.752980
 183.620731,   14.801288
 184.299933,   14.849017
 184.979136,   14.897233
 185.658338,   14.945942
 186.337540,   14.992091
 187.016743,   15.036875
 187.695945,   15.082093
 188.375147,   15.127749
 189.054350,   15.172467
 189.733552,   15.214065
 190.412755,   15.256043
 191.091957,   15.298404
 191.771159,   15.341154
 192.450362,   15.380719
 193.129564,   15.419237
 193.808766,   15.458084
 194.487969,   15.497265
 195.167171,   15.536783
 195.846373,   15.572001
 196.525576,   15.607139
 197.204778,   15.642558
 197.883980,   15.678262
 198.563183,   15.714252
 199.242385,   15.746098
 199.921588,   15.777588
 200.600790,   15.809311
 201.279992,   15.841271
 201.959195,   15.873469
 202.638397,   15.903082
 203.317599,   15.930688
 203.996802,   15.958483
 204.676004,   15.986468
 205.355206,   16.014645
 206.034409,   16.043016
 206.713611,   16.066843
 207.392814,   16.090512
 208.072016,   16.114329
 208.751218,   16.138295
 209.430421,   16.162411
 210.109623,   16.186678
 210.788825,   16.206133
 211.468028,   16.225627
 212.147230,   16.245232
 212.826432,   16.264947
 213.505635,   16.284773
 214.184837,   16.304711
 214.864039,   16.321420
 215.543242,   16.336552
 216.222444,   16.351760
 216.901647,   16.367044
 217.580849,   16.382405
 218.260051,   16.397843
 218.939254,   16.413358
 219.618456,   16.424256
 220.297658,   16.434936
 220.976861,   16.445664
 221.656063,   16.456438
 222.335265,   16.467260
 223.014468,   16.478129
 223.693670,   16.489046
 224.372872,   16.496210
 225.052075,   16.502307
 225.731277,   16.508427
 226.410480,   16.514570
 227.089682,   16.520736
 227.768884,   16.526925
