Vfailure/VsTO, Distance
   0.500000, 7777.540540
   0.500551, 7775.503756
   0.501101, 7773.466971
   0.501652, 7771.430186
   0.502202, 7769.393401
   0.502753, 7767.356617
   0.503303, 7765.319832
   0.503854, 7763.283047
   0.504404, 7761.246262
   0.504955, 7759.209478
   0.505506, 7757.172693
   0.506056, 7755.135908
   0.506607, 7753.099123
   0.507157, 7751.062339
   0.507708, 7749.025554
   0.508258, 7746.988769
   0.508809, 7744.951984
   0.509359, 7742.915200
   0.509910, 7740.878415
   0.510460, 7738.841630
   0.511011, 7736.804845
   0.511562, 7734.768060
   0.512112, 7732.731276
   0.512663, 7730.694491
   0.513213, 7728.657706
   0.513764, 7726.620921
   0.514314, 7724.584137
   0.514865, 7722.547352
   0.515415, 7720.510567
   0.515966, 7718.473782
   0.516517, 7716.436998
   0.517067, 7714.400213
   0.517618, 7712.363428
   0.518168, 7710.326643
   0.518719, 7708.289859
   0.519269, 7706.253074
   0.519820, 7704.216289
   0.520370, 7702.179504
   0.520921, 7700.142720
   0.521471, 7698.105935
   0.522022, 7696.069150
   0.522573, 7694.032365
   0.523123, 7691.995581
   0.523674, 7689.958796
   0.524224, 7687.922011
   0.524775, 7685.885226
   0.525325, 7683.848442
   0.525876, 7681.811657
   0.526426, 7679.774872
   0.526977, 7677.738087
   0.527528, 7675.701303
   0.528078, 7673.664518
   0.528629, 7671.627733
   0.529179, 7669.590948
   0.529730, 7667.554164
   0.530280, 7665.517379
   0.530831, 7663.480594
   0.531381, 7661.443809
   0.531932, 7659.407024
   0.532482, 7657.370240
   0.533033, 7655.333455
   0.533584, 7653.296670
   0.534134, 7651.259885
   0.534685, 7649.223101
   0.535235, 7647.186316
   0.535786, 7645.149531
   0.536336, 7643.112746
   0.536887, 7641.075962
   0.537437, 7639.039177
   0.537988, 7637.002392
   0.538539, 7634.965607
   0.539089, 7632.928823
   0.539640, 7630.892038
   0.540190, 7628.855253
   0.540741, 7626.818468
   0.541291, 7624.781684
   0.541842, 7622.744899
   0.542392, 7620.708114
   0.542943, 7618.671329
   0.543493, 7616.634545
   0.544044, 7614.597760
   0.544595, 7612.560975
   0.545145, 7610.524190
   0.545696, 7608.487406
   0.546246, 7606.450621
   0.546797, 7604.413836
   0.547347, 7602.377051
   0.547898, 7600.340267
   0.548448, 7598.303482
   0.548999, 7596.266697
   0.549550, 7594.229912
   0.550100, 7592.193128
   0.550651, 7590.156343
   0.551201, 7588.119558
   0.551752, 7586.082773
   0.552302, 7584.045988
   0.552853, 7582.009204
   0.553403, 7579.972419
   0.553954, 7577.935634
   0.554505, 7575.898849
   0.555055, 7573.862065
   0.555606, 7571.825280
   0.556156, 7569.788495
   0.556707, 7567.751710
   0.557257, 7565.714926
   0.557808, 7563.678141
   0.558358, 7561.641356
   0.558909, 7559.604571
   0.559459, 7557.567787
   0.560010, 7555.531002
   0.560561, 7553.494217
   0.561111, 7551.457432
   0.561662, 7549.420648
   0.562212, 7547.383863
   0.562763, 7545.347078
   0.563313, 7543.310293
   0.563864, 7541.273509
   0.564414, 7539.236724
   0.564965, 7537.199939
   0.565516, 7535.163154
   0.566066, 7533.126370
   0.566617, 7531.089585
   0.567167, 7529.052800
   0.567718, 7527.016015
   0.568268, 7524.979231
   0.568819, 7522.942446
   0.569369, 7520.905661
   0.569920, 7518.868876
   0.570470, 7516.832092
   0.571021, 7514.795307
   0.571572, 7512.758522
   0.572122, 7510.721737
   0.572673, 7508.684952
   0.573223, 7506.648168
   0.573774, 7504.611383
   0.574324, 7502.574598
   0.574875, 7500.537813
   0.575425, 7498.501029
   0.575976, 7496.464244
   0.576527, 7494.427459
   0.577077, 7492.390674
   0.577628, 7490.353890
   0.578178, 7488.317105
   0.578729, 7486.280320
   0.579279, 7484.243535
   0.579830, 7482.206751
   0.580380, 7480.169966
   0.580931, 7478.133181
   0.581481, 7476.096396
   0.582032, 7474.059612
   0.582583, 7472.022827
   0.583133, 7469.986042
   0.583684, 7467.949257
   0.584234, 7465.912473
   0.584785, 7463.875688
   0.585335, 7461.838903
   0.585886, 7459.802118
   0.586436, 7457.765334
   0.586987, 7455.728549
   0.587538, 7453.691764
   0.588088, 7451.654979
   0.588639, 7449.618195
   0.589189, 7447.581410
   0.589740, 7445.544625
   0.590290, 7443.507840
   0.590841, 7441.471056
   0.591391, 7439.434271
   0.591942, 7437.397486
   0.592492, 7435.360701
   0.593043, 7433.323916
   0.593594, 7431.287132
   0.594144, 7429.250347
   0.594695, 7427.213562
   0.595245, 7425.176777
   0.595796, 7423.139993
   0.596346, 7421.103208
   0.596897, 7419.066423
   0.597447, 7417.029638
   0.597998, 7414.992854
   0.598549, 7412.956069
   0.599099, 7410.919284
   0.599650, 7408.882499
   0.600200, 7406.845715
   0.600751, 7404.808930
   0.601301, 7402.772145
   0.601852, 7400.735360
   0.602402, 7398.698576
   0.602953, 7396.661791
   0.603504, 7394.625006
   0.604054, 7392.588221
   0.604605, 7390.551437
   0.605155, 7388.514652
   0.605706, 7386.477867
   0.606256, 7384.441082
   0.606807, 7382.404298
   0.607357, 7380.367513
   0.607908, 7378.330728
   0.608458, 7376.293943
   0.609009, 7374.257159
   0.609560, 7372.220374
   0.610110, 7370.183589
   0.610661, 7368.146804
   0.611211, 7366.110020
   0.611762, 7364.073235
   0.612312, 7362.036450
   0.612863, 7359.999665
   0.613413, 7357.962880
   0.613964, 7355.926096
   0.614515, 7353.889311
   0.615065, 7351.852526
   0.615616, 7349.815741
   0.616166, 7347.778957
   0.616717, 7345.742172
   0.617267, 7343.705387
   0.617818, 7341.668602
   0.618368, 7339.631818
   0.618919, 7337.595033
   0.619469, 7335.558248
   0.620020, 7333.521463
   0.620571, 7331.484679
   0.621121, 7329.447894
   0.621672, 7327.411109
