Range, Altitude
   0.000000,    0.000000
   0.591114,   35.000000
 189.939487, 30000.000000
1486.592581, 30000.000000
1599.435149, 1500.000000
1621.536179, 15000.000000
1649.796298, 15000.000000
1695.193647, 1500.000000
1695.193647, 1500.000000
1699.435149,   50.000000
1700.000000,    0.000000
