Mach, Climb Angle
   0.244858,  223.772542
   0.250263,  225.764997
   0.255668,  228.938222
   0.261074,  231.825099
   0.266479,  234.390752
   0.271885,  236.336684
   0.277290,  238.000820
   0.282696,  239.241013
   0.288101,  240.209250
   0.293507,  240.477012
   0.298912,  240.780095
   0.304318,  240.119963
   0.309723,  238.959288
   0.315129,  237.740220
   0.320534,  235.726421
   0.325940,  233.714150
   0.331345,  231.703405
   0.336751,  228.992132
   0.342156,  226.100468
   0.347562,  223.196117
   0.352967,  220.279078
   0.358373,  216.629128
   0.363778,  212.858990
   0.369184,  209.063697
   0.374589,  205.243248
   0.379995,  201.342074
   0.385400,  196.713128
   0.390805,  192.048284
   0.396211,  187.347542
   0.401616,  182.610901
   0.407022,  178.159796
   0.412427,  173.745111
   0.417833,  168.609452
   0.423238,  163.420214
   0.428644,  158.185967
   0.434049,  152.906709
   0.439455,  147.582436
   0.444860,  142.213145
   0.450266,  136.798830
   0.455671,  131.339487
   0.461077,  125.250846
   0.466482,  119.070187
   0.471888,  112.837115
   0.477293,  106.551619
   0.482699,  100.213686
   0.488104,   93.823303
   0.493510,   87.380452
   0.498915,   80.885119
   0.504321,   74.430105
   0.509726,   68.039013
   0.515132,   61.595366
   0.520537,   54.787887
   0.525942,   47.688483
   0.531348,   40.530747
   0.536753,   33.314651
   0.542159,   26.040165
   0.547564,   18.707257
   0.552970,   11.315891
   0.558375,    3.866034
   0.563781,   -3.642353
   0.569186,  -11.209309
   0.574592,  -18.834875
   0.579997,  -26.519094
   0.585403,  -34.262012
   0.590808,  -42.063674
   0.596214,  -49.924130
   0.601619,  -57.872263
   0.607025,  -66.257490
   0.612430,  -74.701715
   0.617836,  -83.544645
   0.623241,  -92.569317
   0.628647, -101.657328
   0.634052, -110.808764
   0.639458, -120.023712
   0.644863, -129.302264
   0.650268, -138.644516
   0.655674, -148.050563
   0.661079, -157.520509
   0.666485, -167.054457
   0.671890, -176.652515
   0.677296, -186.314795
   0.682701, -196.041412
   0.688107, -205.832485
   0.693512, -215.688137
   0.698918, -225.608493
   0.704323, -235.493769
   0.709729, -245.400761
   0.715134, -255.372792
   0.720540, -265.409999
   0.725945, -275.512523
   0.731351, -285.680510
   0.736756, -295.914333
   0.742162, -306.218141
   0.747567, -316.603629
   0.752973, -327.090234
   0.758378, -337.707404
   0.763784, -348.494668
   0.769189, -359.502361
   0.774595, -370.792382
   0.780000, -382.438961
