Mach, Climb Angle
   0.436825,  -75.810590
   0.440291,  -75.211762
   0.443757,  -73.688277
   0.447224,  -72.056276
   0.450690,  -70.389714
   0.454157,  -68.744110
   0.457623,  -67.158795
   0.461090,  -65.560340
   0.464556,  -64.076976
   0.468022,  -62.653571
   0.471489,  -61.218567
   0.474955,  -59.813120
   0.478422,  -58.624378
   0.481888,  -57.426055
   0.485354,  -56.218152
   0.488821,  -55.000670
   0.492287,  -53.977658
   0.495754,  -53.046893
   0.499220,  -52.108757
   0.502687,  -51.163250
   0.506153,  -50.209522
   0.509619,  -49.245882
   0.513086,  -48.607172
   0.516552,  -48.019931
   0.520019,  -47.428027
   0.523485,  -46.831461
   0.526951,  -46.230232
   0.530418,  -45.624341
   0.533884,  -45.091374
   0.537351,  -44.844026
   0.540817,  -44.594463
   0.544284,  -44.342683
   0.547750,  -44.088689
   0.551216,  -43.832478
   0.554683,  -43.574052
   0.558149,  -43.313411
   0.561616,  -43.212461
   0.565082,  -43.268013
   0.568548,  -43.323375
   0.572015,  -43.378547
   0.575481,  -43.433529
   0.578948,  -43.488321
   0.582414,  -43.542923
   0.585881,  -43.597335
   0.589347,  -43.651557
   0.592813,  -43.860935
   0.596280,  -44.230791
   0.599746,  -44.602346
   0.603213,  -44.975602
   0.606679,  -45.369017
   0.610146,  -45.765172
   0.613612,  -46.163027
   0.617078,  -46.562582
   0.620545,  -46.963837
   0.624011,  -47.366792
   0.627478,  -47.771447
   0.630944,  -48.387594
   0.634410,  -49.091938
   0.637877,  -49.799645
   0.641343,  -50.510716
   0.644810,  -51.225151
   0.648276,  -51.942949
   0.651743,  -52.664111
   0.655209,  -53.388637
   0.658675,  -54.116527
   0.662142,  -54.847781
   0.665608,  -55.582400
   0.669075,  -56.320382
   0.672541,  -57.061729
   0.676007,  -57.941966
   0.679474,  -58.964631
   0.682940,  -59.992098
   0.686407,  -61.024369
   0.689873,  -62.061481
   0.693340,  -63.103624
   0.696806,  -64.151201
   0.700272,  -65.204836
   0.703739,  -66.245503
   0.707205,  -67.283181
   0.710672,  -68.330336
   0.714138,  -69.388678
   0.717604,  -70.460241
   0.721071,  -71.547394
   0.724537,  -72.652866
   0.728004,  -73.779766
   0.731470,  -74.931601
   0.734937,  -76.305165
   0.738403,  -77.771124
   0.741869,  -79.281827
   0.745336,  -80.848656
   0.748802,  -82.465938
   0.752269,  -84.140045
   0.755735,  -85.877906
   0.759201,  -87.687029
   0.762668,  -89.575532
   0.766134,  -91.552162
   0.769601,  -93.626322
   0.773067,  -95.808097
   0.776534,  -98.108284
   0.780000, -100.538409
