Ground Roll distance, Vertical Forces
 340.712273, 272564.799365
 348.809444, 272564.799365
 404.882704, 272564.799365
 415.983848, 272564.799365
 427.047537, 272564.799365
 438.073930, 272564.799365
 449.063189, 272564.799365
 451.256599, 272564.799365
 451.317525, 272564.799365
 451.346375, 272564.799365
 451.376280, 272564.799365
 451.394846, 272564.799365
 451.401182, 272564.799365
 451.403385, 272564.799365
 451.404191, 272564.799365
 451.404952, 272564.799365
 451.412562, 272564.799365
 451.488662, 272564.799365
 452.249446, 272564.799365
 459.835496, 272564.799365
 513.290076, 272564.799365
 532.279854, 272564.799365
 539.046559, 272564.799365
 545.607900, 272564.799365
 595.564887, 272564.799365
 643.278340, 272564.799365
 688.680486, 272564.799365
 731.705550, 272564.799365
 772.290165, 272564.799365
 810.373766, 272564.799365
 845.899005, 272564.799365
 878.812139, 272564.799365
 909.063422, 272564.799365
 936.607469, 272564.799365
 939.580213, 272564.799365
 941.379344, 272564.799365
 943.006618, 272564.799365
 958.663693, 272564.799365
 980.995721, 272564.799365
1000.504452, 272564.799365
1017.156922, 272564.799365
1030.925855, 272564.799365
1041.789881, 272564.799365
1049.733726, 272564.799365
1054.748336, 272564.799365
1056.830957, 272564.799365
1056.895867, 272564.799365
1056.896016, 272564.799365
