Mach, Altitude
   0.258133,    0.000000
   0.259669,  328.083990
   0.261218,  656.167979
   0.262780,  984.251969
   0.264355, 1312.335958
   0.265942, 1640.419948
   0.267543, 1968.503937
   0.269157, 2296.587927
   0.270785, 2624.671916
   0.272426, 2952.755906
   0.274081, 3280.839895
   0.275750, 3608.923885
   0.277432, 3937.007874
   0.279129, 4265.091864
   0.280840, 4593.175853
   0.282566, 4921.259843
   0.284306, 5249.343832
   0.286061, 5577.427822
   0.287831, 5905.511811
   0.289616, 6233.595801
   0.291416, 6561.679790
   0.293232, 6889.763780
   0.295063, 7217.847769
   0.296910, 7545.931759
   0.298773, 7874.015748
   0.300653, 8202.099738
   0.302548, 8530.183727
   0.304460, 8858.267717
   0.306389, 9186.351706
   0.308334, 9514.435696
   0.310296, 9842.519685
   0.312276, 10170.603675
   0.314273, 10498.687664
   0.316288, 10826.771654
   0.318320, 11154.855643
   0.320371, 11482.939633
   0.322440, 11811.023622
   0.324527, 12139.107612
   0.326633, 12467.191601
   0.328757, 12795.275591
   0.330901, 13123.359580
   0.333064, 13451.443570
   0.335246, 13779.527559
   0.337449, 14107.611549
   0.339671, 14435.695538
   0.341913, 14763.779528
   0.344176, 15091.863517
   0.346459, 15419.947507
   0.348763, 15748.031496
   0.351089, 16076.115486
   0.353436, 16404.199475
   0.355804, 16732.283465
   0.358194, 17060.367454
   0.360607, 17388.451444
   0.363042, 17716.535433
   0.365499, 18044.619423
   0.367980, 18372.703412
   0.370484, 18700.787402
   0.373011, 19028.871391
   0.375562, 19356.955381
   0.378137, 19685.039370
   0.380737, 20013.123360
   0.383361, 20341.207349
   0.386010, 20669.291339
   0.388684, 20997.375328
   0.391384, 21325.459318
   0.394110, 21653.543307
   0.396862, 21981.627297
   0.399640, 22309.711286
   0.402445, 22637.795276
   0.405278, 22965.879265
   0.408138, 23293.963255
   0.411025, 23622.047244
   0.413941, 23950.131234
   0.416886, 24278.215223
   0.419859, 24606.299213
   0.422862, 24934.383202
   0.425894, 25262.467192
   0.428957, 25590.551181
   0.432049, 25918.635171
   0.435173, 26246.719160
   0.438327, 26574.803150
   0.441514, 26902.887139
   0.444732, 27230.971129
   0.447982, 27559.055118
   0.451266, 27887.139108
   0.454582, 28215.223097
   0.457932, 28543.307087
   0.461317, 28871.391076
   0.464735, 29199.475066
   0.468189, 29527.559055
   0.471678, 29855.643045
   0.475203, 30183.727034
   0.478765, 30511.811024
   0.482363, 30839.895013
   0.485998, 31167.979003
   0.489672, 31496.062992
   0.493383, 31824.146982
   0.497134, 32152.230971
   0.500924, 32480.314961
   0.504754, 32808.398950
   0.508624, 33136.482940
   0.512535, 33464.566929
   0.516488, 33792.650919
   0.520482, 34120.734908
   0.524520, 34448.818898
   0.528600, 34776.902887
   0.532725, 35104.986877
   0.536894, 35433.070866
   0.541108, 35761.154856
   0.545367, 36089.238845
   0.549669, 36417.322835
   0.554005, 36745.406824
   0.558374, 37073.490814
   0.562778, 37401.574803
   0.567217, 37729.658793
   0.571691, 38057.742782
   0.576199, 38385.826772
   0.580743, 38713.910761
   0.585323, 39041.994751
   0.589939, 39370.078740
   0.594591, 39698.162730
   0.599279, 40026.246719
   0.604005, 40354.330709
   0.608767, 40682.414698
   0.613567, 41010.498688
   0.618404, 41338.582677
   0.623280, 41666.666667
   0.628194, 41994.750656
   0.633146, 42322.834646
   0.638138, 42650.918635
   0.643168, 42979.002625
   0.648238, 43307.086614
   0.653348, 43635.170604
   0.658498, 43963.254593
   0.663688, 44291.338583
   0.668919, 44619.422572
   0.682018, 44947.506562
   0.687525, 45275.590551
   0.692746, 45603.674541
   0.698319, 45931.758530
   0.703921, 46259.842520
   0.709255, 46587.926509
   0.714925, 46916.010499
   0.720626, 47244.094488
   0.726358, 47572.178478
   0.731844, 47900.262467
   0.737645, 48228.346457
   0.743477, 48556.430446
   0.749342, 48884.514436
   0.755239, 49212.598425
   0.761169, 49540.682415
   0.767131, 49868.766404
   0.773362, 50196.850394
   0.779384, 50524.934383
   0.785439, 50853.018373
   0.791746, 51181.102362
   0.797863, 51509.186352
   0.804218, 51837.270341
   0.810596, 52165.354331
   0.816994, 52493.438320
   0.823415, 52821.522310
   0.829857, 53149.606299
   0.836322, 53477.690289
   0.842975, 53805.774278
   0.849636, 54133.858268
   0.856307, 54461.942257
   0.862986, 54790.026247
   0.869814, 55118.110236
   0.996031, 54790.026247
   0.988166, 54461.942257
   0.980443, 54133.858268
   0.972800, 53805.774278
   0.965322, 53477.690289
   0.957734, 53149.606299
   0.950266, 52821.522310
   0.942787, 52493.438320
   0.935539, 52165.354331
   0.928172, 51837.270341
   0.920921, 51509.186352
   0.913608, 51181.102362
   0.906479, 50853.018373
   0.899574, 50524.934383
   0.892459, 50196.850394
   0.885379, 49868.766404
   0.878602, 49540.682415
   0.871659, 49212.598425
   0.864811, 48884.514436
