Speed (CAS), Climb Angle
 121.965363,    2.335035
 122.758224,    2.331552
 123.551085,    2.327887
 124.343946,    2.323019
 125.136807,    2.317762
 125.929668,    2.311506
 126.722529,    2.304770
 127.515391,    2.297126
 128.308252,    2.289030
 129.101113,    2.279997
 129.893974,    2.270662
 130.686835,    2.260244
 131.479696,    2.249798
 132.272558,    2.240664
 133.065419,    2.232409
 133.858280,    2.223013
 134.651141,    2.213370
 135.444002,    2.203146
 136.236863,    2.192122
 137.029724,    2.181150
 137.822586,    2.168815
 138.615447,    2.156462
 139.408308,    2.143604
 140.201169,    2.129880
 140.994030,    2.116190
 141.786891,    2.101567
 142.579752,    2.086510
 143.372614,    2.071479
 144.165475,    2.055281
 144.958336,    2.038887
 145.751197,    2.022513
 146.544058,    2.004939
 147.336919,    1.987209
 148.129781,    1.969517
 148.922642,    1.953583
 149.715503,    1.937326
 150.508364,    1.921072
 151.301225,    1.904187
 152.094086,    1.886598
 152.886947,    1.869007
 153.679809,    1.851397
 154.472670,    1.832484
 155.265531,    1.813562
 156.058392,    1.794629
 156.851253,    1.775232
 157.644114,    1.754988
 158.436976,    1.734726
 159.229837,    1.714449
 160.022698,    1.693551
 160.815559,    1.671972
 161.608420,    1.650370
 162.401281,    1.628746
 163.194142,    1.606646
 163.987004,    1.583735
 164.779865,    1.561263
 165.572726,    1.540152
 166.365587,    1.519013
 167.158448,    1.496641
 167.951309,    1.474225
 168.744170,    1.451774
 169.537032,    1.429289
 170.329893,    1.406384
 171.122754,    1.382641
 171.915615,    1.358858
 172.708476,    1.335034
 173.501337,    1.311171
 174.294199,    1.286883
 175.087060,    1.261778
 175.879921,    1.236627
 176.672782,    1.211432
 177.465643,    1.186191
 178.258504,    1.160905
 179.051365,    1.134470
 179.844227,    1.107956
 180.637088,    1.081392
 181.429949,    1.055696
 182.222810,    1.030890
 183.015671,    1.005810
 183.808532,    0.979798
 184.601394,    0.953731
 185.394255,    0.927610
 186.187116,    0.901433
 186.979977,    0.875201
 187.772838,    0.848914
 188.565699,    0.821536
 189.358560,    0.794059
 190.151422,    0.766523
 190.944283,    0.738928
 191.737144,    0.711272
 192.530005,    0.683558
 193.322866,    0.655586
 194.115727,    0.626706
 194.908588,    0.597762
 195.701450,    0.568754
 196.494311,    0.539683
 197.287172,    0.510547
 198.080033,    0.482555
 198.872894,    0.454930
 199.665755,    0.426433
 200.458617,    0.397664
