Time, Energies
   0.003528,    8.322653
   0.003556,    8.427826
   0.003583,    8.533373
   0.003611,    8.639288
   0.003639,    8.745566
   0.003667,    8.851142
   0.003694,    8.956934
   0.003722,    9.063068
   0.003750,    9.169540
   0.003778,    9.276344
   0.003806,    9.383474
   0.003833,    9.490925
   0.003861,    9.598691
   0.003889,    9.706768
   0.003917,    9.815150
   0.003944,    9.922781
   0.003972,   10.030573
   0.004000,   10.138653
   0.004028,   10.247016
   0.004056,   10.355657
   0.004083,   10.464570
   0.004111,   10.573751
   0.004139,   10.683194
   0.004167,   10.792894
   0.004194,   10.902847
   0.004222,   11.012013
   0.004250,   11.121292
   0.004278,   11.230809
   0.004306,   11.340559
   0.004333,   11.450538
   0.004361,   11.560740
   0.004389,   11.671160
   0.004417,   11.781795
   0.004444,   11.892639
   0.004472,   12.003688
   0.004500,   12.113925
   0.004528,   12.224233
   0.004556,   12.334733
   0.004583,   12.445421
   0.004611,   12.556293
   0.004639,   12.667344
   0.004667,   12.778569
   0.004694,   12.889964
   0.004722,   13.001525
   0.004750,   13.113247
   0.004778,   13.224168
   0.004806,   13.335125
   0.004833,   13.446234
   0.004861,   13.557491
   0.004889,   13.668891
   0.004917,   13.780430
   0.004944,   13.892104
   0.004972,   14.003909
   0.005000,   14.115841
   0.005028,   14.227895
   0.005056,   14.339720
   0.005083,   14.451627
   0.005111,   14.563658
   0.005139,   14.675807
   0.005167,   14.788072
   0.005194,   14.900448
   0.005206,   14.947856
   0.005234,   15.059863
   0.005262,   15.171974
   0.005289,   15.284186
   0.005317,   15.396149
   0.005345,   15.507441
   0.005373,   15.618827
   0.005401,   15.730303
   0.005428,   15.841867
   0.005456,   15.953515
   0.005484,   16.065242
   0.005512,   16.177046
   0.005539,   16.288923
   0.005567,   16.400870
   0.005595,   16.512321
   0.005623,   16.622594
   0.005651,   16.732936
   0.005678,   16.843344
   0.005706,   16.953815
   0.005734,   17.064345
   0.005762,   17.174932
   0.005789,   17.285573
   0.005817,   17.396264
   0.005845,   17.507003
   0.005873,   17.617171
   0.005901,   17.726025
   0.005928,   17.834929
   0.005956,   17.943881
   0.005984,   18.052877
   0.006012,   18.161915
   0.006039,   18.270993
   0.006067,   18.380108
   0.006095,   18.489257
   0.006123,   18.598437
   0.006142,   18.673725
   0.006170,   18.773532
   0.006198,   18.873400
   0.006225,   18.973329
   0.006253,   19.073317
   0.006281,   19.173363
   0.006309,   19.273466
   0.006336,   19.373625
   0.006364,   19.473840
   0.006392,   19.574109
   0.006420,   19.674431
   0.006448,   19.767301
   0.006475,   19.860218
   0.006503,   19.953179
   0.006531,   20.046184
   0.006559,   20.139234
   0.006586,   20.228243
   0.006614,   20.317277
   0.006642,   20.406337
   0.006670,   20.495423
   0.006698,   20.584534
   0.006725,   20.669329
   0.006753,   20.754118
   0.006781,   20.838903
   0.006809,   20.923683
   0.006836,   21.008458
   0.006836,    0.000000
   0.026741,   56.211128
   0.047055,  113.688672
   0.068023,  171.028302
   0.090500,  225.607723
   0.115262,  282.381529
   0.142673,  342.592904
   0.173290,  406.138681
   0.208089,  473.977719
   0.249473,  543.678673
   0.249473,    0.000000
   0.263847,   26.913529
   0.278221,   53.813974
   0.292595,   80.701340
   0.306969,  107.575628
   0.321343,  134.436844
   0.335717,  161.284990
   0.350091,  188.120071
   0.364465,  214.942090
   0.378839,  241.751050
   0.393213,  268.546955
   0.407587,  295.329809
   0.421961,  322.099615
   0.436335,  348.856377
   0.450709,  375.600098
   0.465083,  402.330783
   0.479458,  429.048434
   0.493832,  455.753056
   0.508206,  482.444652
   0.522580,  509.123225
   0.536954,  535.788779
   0.551328,  562.441318
   0.565702,  589.080845
   0.580076,  615.707364
   0.594450,  642.320879
   0.608824,  668.921393
   0.623198,  695.508910
   0.637572,  722.083433
   0.651946,  748.644965
   0.666320,  775.193512
   0.666320,    0.000000
   0.685652,   18.888490
   0.705031,   35.332045
   0.724387,   49.104640
   0.743656,   60.037538
   0.762801,   68.158158
   0.781752,   73.066400
   0.800438,   74.541753
   0.819062,   75.911292
   0.837560,   74.481671
   0.837560,    0.000000
   0.847217,   27.273630
   0.856967,   54.841301
   0.866809,   82.729132
   0.876788,  110.490999
   0.887084,  137.055002
   0.897853,  163.877486
   0.909144,  191.023319
   0.920996,  218.849740
   0.933441,  247.379720
   0.933441,    0.000000
   0.964311,   32.387333
   0.995194,   64.703958
   1.026091,   96.949936
   1.057001,  129.125331
   1.087925,  161.230204
   1.118863,  193.264617
   1.149814,  225.228635
   1.180778,  257.122318
   1.211756,  288.945730
   1.211756,    0.000000
   1.222530,    8.396964
   1.233134,   15.476158
   1.243780,   22.358419
   1.254471,   28.761747
   1.265209,   34.713817
   1.275990,   40.186666
   1.286813,   45.190756
   1.297669,   49.665109
   1.308543,   53.487167
   1.308543,    0.000000
   1.391876,   86.428607
   1.475210,  172.379813
   1.558543,  257.861041
   1.641876,  342.892268
   1.725210,  427.464927
   1.808543,  511.580608
   1.891876,  595.240899
   1.975210,  678.447382
   2.058543,  761.201640
   2.058543,    0.000000
   2.058571,    0.015506
   2.058599,    0.031012
   2.058626,    0.046518
   2.058654,    0.062024
   2.058682,    0.077530
   2.058710,    0.093037
   2.058738,    0.108543
   2.058765,    0.124050
   2.058793,    0.139557
   2.058821,    0.155064
   2.058849,    0.170572
   2.058876,    0.186079
   2.058904,    0.201587
   2.058932,    0.217094
   2.058960,    0.232602
   2.058988,    0.248110
   2.059015,    0.263618
   2.059043,    0.279126
   2.059071,    0.294635
   2.059099,    0.310143
   2.059126,    0.325652
   2.059154,    0.341161
   2.059182,    0.356670
   2.059210,    0.372179
   2.059238,    0.387688
   2.059265,    0.403197
   2.059293,    0.418707
   2.059321,    0.434216
   2.059349,    0.449726
   2.059376,    0.465236
   2.059404,    0.480746
   2.059432,    0.496256
   2.059460,    0.511767
   2.059488,    0.527277
   2.059515,    0.542786
   2.059543,    0.558296
   2.059571,    0.573806
   2.059599,    0.589316
   2.059626,    0.604826
   2.059654,    0.620336
   2.059682,    0.635846
   2.059710,    0.651357
   2.059738,    0.666867
   2.059765,    0.682379
   2.059793,    0.697890
   2.059821,    0.713402
   2.059849,    0.728914
   2.059876,    0.744426
   2.059904,    0.759938
   2.059932,    0.775450
   2.059960,    0.790963
   2.059988,    0.806475
   2.060015,    0.821988
   2.060043,    0.837501
   2.060071,    0.853013
   2.060099,    0.868526
   2.060126,    0.884038
   2.060154,    0.899551
   2.060182,    0.915064
   2.060210,    0.930577
   2.060238,    0.946091
   2.060265,    0.961604
   2.060293,    0.977117
   2.060321,    0.992631
   2.060349,    1.008145
   2.060376,    1.023659
   2.060404,    1.039173
   2.060432,    1.054687
   2.060460,    1.070201
   2.060488,    1.085715
   2.060515,    1.101230
   2.060543,    1.116744
   2.060571,    1.132259
   2.060599,    1.147775
   2.060626,    1.163290
   2.060654,    1.178806
   2.060682,    1.194322
   2.060710,    1.209839
   2.060738,    1.225355
   2.060765,    1.240872
   2.060793,    1.256388
   2.060821,    1.271905
   2.060849,    1.287422
   2.060876,    1.302939
   2.060904,    1.318455
   2.060932,    1.333971
   2.060960,    1.349488
   2.060988,    1.365005
   2.061015,    1.380521
   2.061043,    1.396038
   2.061071,    1.411555
   2.061099,    1.427073
   2.061126,    1.442590
   2.061154,    1.458107
   2.061182,    1.473625
   2.061210,    1.489142
   2.061238,    1.504660
   2.061265,    1.520178
   2.061293,    1.535696
   2.061321,    1.551214
   2.061349,    1.566732
   2.061376,    1.582250
   2.061404,    1.597769
   2.061432,    1.613285
   2.061460,    1.628801
   2.061488,    1.644317
   2.061515,    1.659834
   2.061543,    1.675350
   2.061571,    1.690866
   2.061599,    1.706383
   2.061626,    1.721899
   2.061654,    1.737416
   2.061682,    1.752932
   2.061710,    1.768448
   2.061738,    1.783965
   2.061765,    1.799481
   2.061793,    1.814997
   2.061821,    1.830514
   2.061849,    1.846030
   2.061876,    1.861546
   2.061904,    1.877063
   2.061932,    1.892580
   2.061960,    1.908096
   2.061988,    1.923613
   2.062015,    1.939130
   2.062043,    1.954646
   2.062071,    1.970163
   2.062099,    1.985680
   2.062126,    2.001197
   2.062154,    2.016714
   2.062182,    2.032231
   2.062210,    2.047748
   2.062238,    2.063265
   2.062265,    2.078784
   2.062293,    2.094303
   2.062321,    2.109821
   2.062349,    2.125340
   2.062376,    2.140860
   2.062404,    2.156379
   2.062432,    2.171898
   2.062460,    2.187417
   2.062488,    2.202937
   2.062515,    2.218456
   2.062543,    2.233974
   2.062571,    2.249492
   2.062599,    2.265010
   2.062626,    2.280528
   2.062654,    2.296047
   2.062682,    2.311565
   2.062710,    2.327083
   2.062738,    2.342601
   2.062765,    2.358120
   2.062793,    2.373638
   2.062821,    2.389157
   2.062849,    2.404676
   2.062876,    2.420194
   2.062904,    2.435713
   2.062932,    2.451232
   2.062960,    2.466751
   2.062988,    2.482270
   2.063015,    2.497789
   2.063043,    2.513308
   2.063071,    2.528827
   2.063099,    2.544349
   2.063126,    2.559870
   2.063154,    2.575392
   2.063182,    2.590913
   2.063210,    2.606435
   2.063238,    2.621957
   2.063265,    2.637479
   2.063293,    2.653001
   2.063321,    2.668523
   2.063349,    2.684046
   2.063376,    2.699566
   2.063404,    2.715087
   2.063432,    2.730608
   2.063460,    2.746129
   2.063488,    2.761650
   2.063515,    2.777170
   2.063543,    2.792692
   2.063571,    2.808213
   2.063599,    2.823734
   2.063626,    2.839255
   2.063654,    2.854777
   2.063682,    2.870298
   2.063710,    2.885820
   2.063738,    2.901342
   2.063765,    2.916864
   2.063793,    2.932386
   2.063821,    2.947908
   2.063849,    2.963430
   2.063876,    2.978953
   2.063904,    2.994475
   2.063932,    3.010000
   2.063960,    3.025525
   2.063988,    3.041051
   2.064015,    3.056576
   2.064043,    3.072102
   2.064071,    3.087627
   2.064099,    3.103153
   2.064126,    3.118679
   2.064154,    3.134205
   2.064182,    3.149731
   2.064210,    3.165256
   2.064238,    3.180780
   2.064265,    3.196305
   2.064293,    3.211829
   2.064321,    3.227354
   2.064349,    3.242878
   2.064376,    3.258403
   2.064404,    3.273928
   2.064432,    3.289453
   2.064460,    3.304978
   2.064488,    3.320504
   2.064515,    3.336029
   2.064543,    3.351555
   2.064571,    3.367081
   2.064599,    3.382607
   2.064626,    3.398133
   2.064654,    3.413659
   2.064682,    3.429185
   2.064710,    3.444711
   2.064738,    3.460238
   2.064765,    3.475767
   2.064793,    3.491296
   2.064821,    3.506826
   2.064849,    3.522356
   2.064876,    3.537886
   2.064904,    3.553416
   2.064932,    3.568947
   2.064960,    3.584477
   2.064988,    3.600007
   2.065015,    3.615538
   2.065043,    3.631067
   2.065071,    3.646595
   2.065099,    3.662124
   2.065126,    3.677652
   2.065154,    3.693181
   2.065182,    3.708710
   2.065210,    3.724239
   2.065238,    3.739768
   2.065265,    3.755297
   2.065293,    3.770826
   2.065321,    3.786356
   2.065349,    3.801885
   2.065376,    3.817415
   2.065404,    3.832945
   2.065432,    3.848475
   2.065460,    3.864005
   2.065488,    3.879535
   2.065515,    3.895065
   2.065543,    3.910595
   2.065571,    3.926126
   2.065599,    3.941659
   2.065626,    3.957193
   2.065654,    3.972727
   2.065682,    3.988261
   2.065710,    4.003795
   2.065738,    4.019330
   2.065765,    4.034864
   2.065793,    4.050399
   2.065821,    4.065933
   2.065849,    4.081468
   2.065876,    4.097000
   2.065904,    4.112532
   2.065932,    4.128065
   2.065960,    4.143597
   2.065988,    4.159129
   2.066015,    4.174661
   2.066043,    4.190194
   2.066071,    4.205726
   2.066099,    4.221259
   2.066126,    4.236792
   2.066154,    4.252325
   2.066182,    4.267857
   2.066210,    4.283390
   2.066238,    4.298923
   2.066265,    4.314457
   2.066293,    4.329990
   2.066321,    4.345523
   2.066349,    4.361057
   2.066376,    4.376590
   2.066404,    4.392124
   2.066432,    4.407660
   2.066460,    4.423197
   2.066488,    4.438734
   2.066515,    4.454272
   2.066543,    4.469809
   2.066571,    4.485347
   2.066599,    4.500884
   2.066626,    4.516422
   2.066654,    4.531960
   2.066682,    4.547498
   2.066710,    4.563033
   2.066738,    4.578567
   2.066765,    4.594102
   2.066793,    4.609636
   2.066821,    4.625171
   2.066849,    4.640706
   2.066876,    4.656241
   2.066904,    4.671776
   2.066932,    4.687311
   2.066960,    4.702846
   2.066988,    4.718390
   2.067015,    4.733935
   2.067043,    4.749481
   2.067071,    4.765027
   2.067099,    4.780573
   2.067126,    4.796119
   2.067154,    4.811665
   2.067182,    4.827212
   2.067210,    4.842759
   2.067238,    4.858305
   2.067265,    4.873854
   2.067293,    4.889402
   2.067321,    4.904951
   2.067349,    4.920499
   2.067376,    4.936048
   2.067404,    4.951597
   2.067432,    4.967147
   2.067460,    4.982696
   2.067488,    4.998246
   2.067515,    5.013795
   2.067543,    5.029341
   2.067571,    5.044885
   2.067599,    5.060430
   2.067626,    5.075975
   2.067654,    5.091520
   2.067682,    5.107065
   2.067710,    5.122610
   2.067738,    5.138156
   2.067765,    5.153701
   2.067793,    5.169247
   2.067821,    5.184791
   2.067849,    5.200335
   2.067876,    5.215879
   2.067904,    5.231423
   2.067932,    5.246968
   2.067960,    5.262512
   2.067988,    5.278057
   2.068015,    5.293602
   2.068043,    5.309146
   2.068071,    5.324691
   2.068099,    5.340236
   2.068126,    5.355781
   2.068154,    5.371326
   2.068182,    5.386871
   2.068210,    5.402417
   2.068238,    5.417962
   2.068265,    5.433508
   2.068293,    5.449053
   2.068321,    5.464599
   2.068349,    5.480145
   2.068376,    5.495694
   2.068404,    5.511244
   2.068432,    5.526794
   2.068460,    5.542344
   2.068488,    5.557894
   2.068515,    5.573444
   2.068543,    5.588995
   2.068571,    5.604545
   2.068599,    5.620096
   2.068626,    5.635647
   2.068654,    5.651194
   2.068682,    5.666740
   2.068710,    5.682287
   2.068738,    5.697834
   2.068765,    5.713380
   2.068793,    5.728927
   2.068821,    5.744474
   2.068849,    5.760022
   2.068876,    5.775569
   2.068904,    5.791116
   2.068932,    5.806663
   2.068960,    5.822210
   2.068988,    5.837757
   2.069015,    5.853305
   2.069043,    5.868852
   2.069071,    5.884400
   2.069099,    5.899947
   2.069126,    5.915495
   2.069154,    5.931043
   2.069182,    5.946591
   2.069210,    5.962131
   2.069238,    5.977669
   2.069265,    5.993207
   2.069293,    6.008745
   2.069321,    6.024284
   2.069349,    6.039822
   2.069376,    6.055361
   2.069404,    6.070899
   2.069432,    6.086438
   2.069460,    6.101977
   2.069488,    6.117514
   2.069515,    6.133051
   2.069543,    6.148588
   2.069571,    6.164125
   2.069599,    6.179662
   2.069626,    6.195199
   2.069654,    6.210737
   2.069682,    6.226274
   2.069710,    6.241811
   2.069738,    6.257349
   2.069765,    6.272886
   2.069793,    6.288423
   2.069821,    6.303960
   2.069849,    6.319498
   2.069876,    6.335035
   2.069904,    6.350572
   2.069932,    6.366110
   2.069960,    6.381647
   2.069988,    6.397185
   2.070015,    6.412723
   2.070043,    6.428265
   2.070071,    6.443808
   2.070099,    6.459351
   2.070126,    6.474894
   2.070154,    6.490437
   2.070182,    6.505980
   2.070210,    6.521523
   2.070238,    6.537067
   2.070265,    6.552610
   2.070293,    6.568154
   2.070321,    6.583694
   2.070349,    6.599233
   2.070376,    6.614772
   2.070404,    6.630312
   2.070432,    6.645851
   2.070460,    6.661391
   2.070488,    6.676930
   2.070515,    6.692470
   2.070543,    6.708009
   2.070571,    6.723549
   2.070599,    6.739090
   2.070626,    6.754631
   2.070654,    6.770172
   2.070682,    6.785713
   2.070710,    6.801254
   2.070738,    6.816795
   2.070765,    6.832336
   2.070793,    6.847877
   2.070821,    6.863418
   2.070849,    6.878960
   2.070876,    6.894507
   2.070904,    6.910055
   2.070932,    6.925603
   2.070960,    6.941152
   2.070988,    6.956700
   2.071015,    6.972249
   2.071043,    6.987798
   2.071071,    7.003346
   2.071099,    7.018895
   2.071126,    7.034444
   2.071154,    7.049990
   2.071182,    7.065535
   2.071210,    7.081081
   2.071238,    7.096626
   2.071265,    7.112172
   2.071293,    7.127718
   2.071321,    7.143263
   2.071349,    7.158809
   2.071376,    7.174355
   2.071404,    7.189901
   2.071432,    7.205437
   2.071460,    7.220971
   2.071488,    7.236505
   2.071515,    7.252039
   2.071543,    7.267573
   2.071571,    7.283107
   2.071599,    7.298641
   2.071626,    7.314176
   2.071654,    7.329710
   2.071682,    7.345244
   2.071710,    7.360777
   2.071738,    7.376309
   2.071765,    7.391842
   2.071793,    7.407375
   2.071821,    7.422907
   2.071849,    7.438440
   2.071876,    7.453973
   2.071904,    7.469506
   2.071932,    7.485038
   2.071960,    7.500571
   2.071988,    7.516105
   2.072015,    7.531638
   2.072043,    7.547172
   2.072071,    7.562706
   2.072099,    7.578239
   2.072126,    7.593773
   2.072154,    7.609307
   2.072182,    7.624840
   2.072210,    7.640374
   2.072238,    7.655908
   2.072265,    7.671448
   2.072293,    7.686990
   2.072321,    7.702532
   2.072349,    7.718074
   2.072376,    7.733616
   2.072404,    7.749158
   2.072432,    7.764700
   2.072460,    7.780242
   2.072488,    7.795784
   2.072515,    7.811326
   2.072543,    7.826865
   2.072571,    7.842404
   2.072599,    7.857944
   2.072626,    7.873483
   2.072654,    7.889022
   2.072682,    7.904561
   2.072710,    7.920100
   2.072738,    7.935639
   2.072765,    7.951179
   2.072793,    7.966718
   2.072821,    7.982265
   2.072849,    7.997814
   2.072876,    8.013363
   2.072904,    8.028912
   2.072932,    8.044461
   2.072960,    8.060010
   2.072988,    8.075559
   2.073015,    8.091108
   2.073043,    8.106658
   2.073071,    8.122207
   2.073099,    8.137752
   2.073126,    8.153297
   2.073154,    8.168842
   2.073182,    8.184386
   2.073210,    8.199931
   2.073238,    8.215476
   2.073265,    8.231021
   2.073293,    8.246566
   2.073321,    8.262111
   2.073349,    8.277656
   2.073376,    8.293201
   2.073404,    8.308747
   2.073432,    8.324292
   2.073460,    8.339838
   2.073488,    8.355383
   2.073515,    8.370929
   2.073543,    8.386474
   2.073571,    8.402020
   2.073599,    8.417566
   2.073626,    8.433111
   2.073654,    8.448663
   2.073682,    8.464217
   2.073710,    8.479770
   2.073738,    8.495323
   2.073765,    8.510877
   2.073793,    8.526430
   2.073821,    8.541984
   2.073849,    8.557538
   2.073876,    8.573092
   2.073904,    8.588646
   2.073932,    8.604195
   2.073960,    8.619744
   2.073988,    8.635292
   2.074015,    8.650841
   2.074043,    8.666390
   2.074071,    8.681939
   2.074099,    8.697488
   2.074126,    8.713037
   2.074154,    8.728586
   2.074182,    8.744135
   2.074210,    8.759686
   2.074238,    8.775237
   2.074265,    8.790788
   2.074293,    8.806339
   2.074321,    8.821890
   2.074349,    8.837441
   2.074376,    8.852992
   2.074404,    8.868544
   2.074432,    8.884095
   2.074460,    8.899647
   2.074488,    8.915206
   2.074515,    8.930766
   2.074543,    8.946327
   2.074571,    8.961888
   2.074599,    8.977448
   2.074626,    8.993009
   2.074654,    9.008570
   2.074682,    9.024132
   2.074710,    9.039693
   2.074738,    9.055254
   2.074765,    9.070812
   2.074793,    9.086368
   2.074821,    9.101925
   2.074849,    9.117482
   2.074876,    9.133039
   2.074904,    9.148596
   2.074932,    9.164153
   2.074960,    9.179710
   2.074988,    9.195268
   2.075015,    9.210825
   2.075043,    9.226369
   2.075071,    9.241911
   2.075099,    9.257453
   2.075126,    9.272995
   2.075154,    9.288537
   2.075182,    9.304079
   2.075210,    9.319621
   2.075238,    9.335163
   2.075265,    9.350705
   2.075293,    9.366248
   2.075321,    9.381788
   2.075349,    9.397328
   2.075376,    9.412868
   2.075404,    9.428408
   2.075432,    9.443948
   2.075460,    9.459488
   2.075488,    9.475028
   2.075515,    9.490568
   2.075543,    9.506108
   2.075571,    9.521648
   2.075599,    9.537189
   2.075626,    9.552730
   2.075654,    9.568271
   2.075682,    9.583812
   2.075710,    9.599353
   2.075738,    9.614894
   2.075765,    9.630435
   2.075793,    9.645976
   2.075821,    9.661517
   2.075849,    9.677058
   2.075876,    9.692607
   2.075904,    9.708158
   2.075932,    9.723709
   2.075960,    9.739260
   2.075988,    9.754811
   2.076015,    9.770362
   2.076043,    9.785913
   2.076071,    9.801464
   2.076099,    9.817015
   2.076126,    9.832567
   2.076154,    9.848114
   2.076182,    9.863661
   2.076210,    9.879208
   2.076238,    9.894755
   2.076265,    9.910302
   2.076293,    9.925849
   2.076321,    9.941396
   2.076349,    9.956943
   2.076376,    9.972490
   2.076404,    9.988037
   2.076432,   10.003594
   2.076460,   10.019152
   2.076488,   10.034711
   2.076515,   10.050269
   2.076543,   10.065828
   2.076571,   10.081387
   2.076599,   10.096946
   2.076626,   10.112505
   2.076654,   10.128064
   2.076682,   10.143623
   2.076710,   10.159177
   2.076738,   10.174729
   2.076765,   10.190282
   2.076793,   10.205835
   2.076821,   10.221388
   2.076849,   10.236941
   2.076876,   10.252493
   2.076904,   10.268047
   2.076932,   10.283600
   2.076960,   10.299153
   2.076988,   10.314706
   2.077015,   10.330258
   2.077043,   10.345811
   2.077071,   10.361364
   2.077099,   10.376917
   2.077126,   10.392470
   2.077154,   10.408023
   2.077182,   10.423576
   2.077210,   10.439129
   2.077238,   10.454682
   2.077265,   10.470243
   2.077293,   10.485804
   2.077321,   10.501366
   2.077349,   10.516928
   2.077376,   10.532490
   2.077404,   10.548052
   2.077432,   10.563614
   2.077460,   10.579176
   2.077488,   10.594739
   2.077515,   10.610301
   2.077543,   10.625858
   2.077571,   10.641413
   2.077599,   10.656969
   2.077626,   10.672525
   2.077654,   10.688080
   2.077682,   10.703636
   2.077710,   10.719192
   2.077738,   10.734748
   2.077765,   10.750304
   2.077793,   10.765860
   2.077821,   10.781418
   2.077849,   10.796975
   2.077876,   10.812533
   2.077904,   10.828091
   2.077932,   10.843649
   2.077960,   10.859207
   2.077988,   10.874765
   2.078015,   10.890323
   2.078043,   10.905881
   2.078071,   10.921439
   2.078099,   10.937007
   2.078126,   10.952576
   2.078154,   10.968145
   2.078182,   10.983714
   2.078210,   10.999284
   2.078238,   11.014853
   2.078265,   11.030423
   2.078293,   11.045992
   2.078321,   11.061562
   2.078349,   11.077132
   2.078376,   11.092697
   2.078404,   11.108261
   2.078432,   11.123826
   2.078460,   11.139390
   2.078488,   11.154955
   2.078515,   11.170519
   2.078543,   11.186084
   2.078571,   11.201649
   2.078599,   11.217214
   2.078626,   11.232779
   2.078654,   11.248328
   2.078682,   11.263875
   2.078710,   11.279421
   2.078738,   11.294968
   2.078765,   11.310514
   2.078793,   11.326061
   2.078821,   11.341607
   2.078849,   11.357154
   2.078876,   11.372700
   2.078904,   11.388247
   2.078932,   11.403791
   2.078960,   11.419335
   2.078988,   11.434879
   2.079015,   11.450424
   2.079043,   11.465968
   2.079071,   11.481512
   2.079099,   11.497056
   2.079126,   11.512600
   2.079154,   11.528145
   2.079182,   11.543689
   2.079210,   11.559234
   2.079238,   11.574780
   2.079265,   11.590325
   2.079293,   11.605871
   2.079321,   11.621416
   2.079349,   11.636962
   2.079376,   11.652507
   2.079404,   11.668053
   2.079432,   11.683598
   2.079460,   11.699144
   2.079488,   11.714700
   2.079515,   11.730258
   2.079543,   11.745815
   2.079571,   11.761373
   2.079599,   11.776931
   2.079626,   11.792489
   2.079654,   11.808047
   2.079682,   11.823605
   2.079710,   11.839163
   2.079738,   11.854722
   2.079765,   11.870276
   2.079793,   11.885830
   2.079821,   11.901383
   2.079849,   11.916937
   2.079876,   11.932491
   2.079904,   11.948045
   2.079932,   11.963599
   2.079960,   11.979153
   2.079988,   11.994707
   2.080015,   12.010261
   2.080043,   12.025827
   2.080071,   12.041395
   2.080099,   12.056963
   2.080126,   12.072531
   2.080154,   12.088099
   2.080182,   12.103667
   2.080210,   12.119236
   2.080238,   12.134804
   2.080265,   12.150373
   2.080293,   12.165941
   2.080321,   12.181504
   2.080349,   12.197066
   2.080376,   12.212628
   2.080404,   12.228190
   2.080432,   12.243752
   2.080460,   12.259315
   2.080488,   12.274877
   2.080515,   12.290439
   2.080543,   12.306001
   2.080571,   12.321564
   2.080599,   12.337126
   2.080626,   12.352689
   2.080654,   12.368252
   2.080682,   12.383815
   2.080710,   12.399377
   2.080738,   12.414940
   2.080765,   12.430503
   2.080793,   12.446066
   2.080821,   12.461629
   2.080849,   12.477192
   2.080876,   12.492764
   2.080904,   12.508338
   2.080932,   12.523913
   2.080960,   12.539487
   2.080988,   12.555061
   2.081015,   12.570635
   2.081043,   12.586210
   2.081071,   12.601784
   2.081099,   12.617359
   2.081126,   12.632934
   2.081154,   12.648502
   2.081182,   12.664069
   2.081210,   12.679636
   2.081238,   12.695204
   2.081265,   12.710771
   2.081293,   12.726339
   2.081321,   12.741906
   2.081349,   12.757474
   2.081376,   12.773041
   2.081404,   12.788609
   2.081432,   12.804179
   2.081460,   12.819749
   2.081488,   12.835319
