Speed (CAS), Efficiency
  61.796070,   13.955080
  62.306421,   14.030038
  62.816772,   14.102283
  63.327122,   14.172057
  63.837473,   14.236531
  64.347824,   14.298014
  64.858174,   14.357353
  65.368525,   14.410550
  65.878876,   14.462046
  66.389226,   14.509405
  66.899577,   14.553052
  67.409928,   14.594449
  67.920278,   14.630492
  68.430629,   14.665683
  68.940980,   14.694453
  69.451330,   14.723155
  69.961681,   14.745152
  70.472032,   14.767377
  70.982382,   14.782929
  71.492733,   14.798483
  72.003083,   14.808240
  72.513434,   14.817059
  73.023785,   14.821654
  73.534135,   14.823718
  74.044486,   14.823841
  74.554837,   14.819170
  75.065187,   14.814469
  75.575538,   14.804213
  76.085889,   14.792806
  76.596239,   14.779724
  77.106590,   14.761718
  77.616941,   14.743637
  78.127291,   14.722175
  78.637642,   14.697631
  79.147993,   14.673010
  79.658343,   14.644366
  80.168694,   14.613468
  80.679045,   14.582504
  81.189395,   14.547954
  81.699746,   14.510944
  82.210096,   14.473892
  82.720447,   14.434759
  83.230798,   14.391928
  83.741148,   14.349089
  84.251499,   14.306245
  84.761850,   14.258399
  85.272200,   14.210113
  85.782551,   14.161865
  86.292902,   14.112404
  86.803252,   14.059036
  87.313603,   14.005758
  87.823954,   13.952574
  88.334304,   13.897948
  88.844655,   13.840030
  89.355006,   13.782263
  89.865356,   13.724649
  90.375707,   13.666759
  90.886058,   13.604809
  91.396408,   13.543073
  91.906759,   13.481554
  92.417109,   13.420254
  92.927460,   13.356774
  93.437811,   13.291596
  93.948161,   13.226699
  94.458512,   13.162084
  94.968863,   13.097753
  95.479213,   13.031122
  95.989564,   12.963363
  96.499915,   12.895950
  97.010265,   12.828882
  97.520616,   12.762160
  98.030967,   12.694642
  98.541317,   12.624921
  99.051668,   12.555607
  99.562019,   12.486697
 100.072369,   12.418191
 100.582720,   12.350088
 101.093071,   12.280733
 101.603421,   12.210088
 102.113772,   12.139902
 102.624122,   12.070172
 103.134473,   12.000897
 103.644824,   11.932075
 104.155174,   11.863379
 104.665525,   11.792428
 105.175876,   11.721980
 105.686226,   11.652033
 106.196577,   11.582582
 106.706928,   11.513626
 107.217278,   11.445161
 107.727629,   11.377013
 108.237980,   11.306830
 108.748330,   11.237183
 109.258681,   11.168066
 109.769032,   11.099477
 110.279382,   11.031412
 110.789733,   10.963866
 111.300083,   10.896836
 111.810434,   10.829756
 112.320785,   10.761399
