Time, Vertical Forces
   0.000000,    0.000000
   1.000000,  278.663544
   2.000000, 1098.184473
   3.000000, 2433.920690
   4.000000, 4261.348656
   5.000000, 6556.108684
   6.000000, 9294.056623
   7.000000, 12451.295224
   8.000000, 16004.211818
   9.000000, 19929.544254
  10.000000, 24204.399147
  11.000000, 28806.274285
  12.000000, 33713.222638
  13.000000, 38903.842907
  14.000000, 44357.406194
  15.000000, 50053.844628
  16.000000, 55973.793967
  17.000000, 62098.450101
  18.000000, 68409.488937
  18.461566, 71380.201051
  19.461566, 99168.702361
  20.089012, 117596.339938
  20.688845, 136211.785476
  21.188845, 141260.675575
  22.188845, 148575.726226
  23.188845, 152309.262023
  23.421772, 152822.780086
  24.406463, 153685.596662
  25.406463, 129696.975904
  26.406463, 120630.958273
  27.406463, 117632.140327
  28.406463, 116727.736757
  29.406463, 116421.562326
  30.406463, 116414.291073
  31.406463, 116255.650331
  32.406463, 116246.181912
  33.406463, 116236.278770
  34.406463, 116225.909018
  35.406463, 116215.020466
  35.421772, 116212.565509
  36.022823, 115820.831644
  37.022823, 115661.840869
  38.022823, 115651.254564
  39.022823, 115493.187660
  40.022823, 115482.213048
  41.022823, 115531.145349
  42.022823, 115606.937067
  43.022823, 115595.862592
  44.022823, 115584.726586
  44.423899, 115521.372192
  45.423899, 111356.176566
  46.423899, 110334.789923
  47.423899, 110050.017700
  48.423899, 110206.947902
  49.423899, 114501.227866
  50.423899, 115818.139718
  51.423899, 116119.719844
  52.423899, 116275.661601
  53.423899, 116287.133991
  54.423899, 116298.324739
  55.423899, 116309.459658
  56.423899, 116320.678165
  57.423899, 116331.952805
  58.423899, 116343.150282
  59.423899, 116354.475889
  60.423899, 116365.753480
  61.423899, 116233.818636
  62.423899, 116244.796664
  63.423899, 116255.787223
  64.423899, 116266.737047
  65.423899, 116277.894382
  66.423899, 116288.944269
  67.423899, 116300.029224
  68.423899, 116311.107631
  69.423899, 116256.232437
  70.423899, 116191.516188
  71.423899, 116202.203341
  72.423899, 116213.143650
  73.423899, 116224.103292
  74.423899, 116235.122193
  75.423899, 116246.083688
  76.423899, 116257.083332
  77.423899, 116268.162688
  78.423899, 116138.737995
  79.423899, 116149.406285
  80.423899, 116160.068349
  81.423899, 116170.941660
  82.423899, 116181.754556
  83.423899, 116192.599527
  84.423899, 116203.599428
  85.423899, 116214.546442
  86.423899, 116205.063923
  87.423899, 116097.210078
  88.423899, 116107.943466
  89.423899, 116118.549761
  90.423899, 116129.310292
  91.423899, 116140.207585
  92.423899, 116151.056561
  93.423899, 116161.920295
  94.423899, 116172.752165
  95.423899, 116045.489320
  96.423899, 116055.901802
  97.423899, 116065.416955
  98.423899, 115938.832408
  99.423899, 115812.398036
 100.423899, 115823.578715
 101.423899, 115835.178030
 102.423899, 115847.012433
 103.423899, 115859.103626
 104.423899, 115871.314671
 105.423899, 115883.783115
 106.423899, 115896.577346
 107.423899, 115909.597087
 108.423899, 115922.818098
 109.423899, 115936.327027
 110.423899, 115950.044979
 111.423899, 115946.536284
 112.423899, 115842.636989
 113.423899, 115856.938916
 114.423899, 115871.332966
 115.423899, 115885.985422
 116.423899, 115900.841268
 117.423899, 115915.970462
 118.423899, 115931.415140
 119.423899, 115947.146111
 120.423899, 115963.105516
 121.423899, 115979.301290
 122.423899, 115995.715019
 123.423899, 115878.358255
 124.423899, 115894.796371
 125.423899, 115911.591554
 125.890512, 115991.081617
