Mach, Altitude
   0.191674,    0.000000
   0.192815,  100.000000
   0.193965,  200.000000
   0.195125,  300.000000
   0.196294,  400.000000
   0.197473,  500.000000
   0.198662,  600.000000
   0.199861,  700.000000
   0.201069,  800.000000
   0.202288,  900.000000
   0.203516, 1000.000000
   0.204755, 1100.000000
   0.206005, 1200.000000
   0.207265, 1300.000000
   0.208536, 1400.000000
   0.209817, 1500.000000
   0.211109, 1600.000000
   0.212412, 1700.000000
   0.213726, 1800.000000
   0.215052, 1900.000000
   0.216389, 2000.000000
   0.217737, 2100.000000
   0.219097, 2200.000000
   0.220468, 2300.000000
   0.221852, 2400.000000
   0.223247, 2500.000000
   0.224655, 2600.000000
   0.226074, 2700.000000
   0.227506, 2800.000000
   0.228951, 2900.000000
   0.230408, 3000.000000
   0.231878, 3100.000000
   0.233361, 3200.000000
   0.234857, 3300.000000
   0.236366, 3400.000000
   0.237889, 3500.000000
   0.239425, 3600.000000
   0.240975, 3700.000000
   0.242538, 3800.000000
   0.244116, 3900.000000
   0.245708, 4000.000000
   0.247314, 4100.000000
   0.248934, 4200.000000
   0.250570, 4300.000000
   0.252220, 4400.000000
   0.253885, 4500.000000
   0.255565, 4600.000000
   0.257260, 4700.000000
   0.258971, 4800.000000
   0.260698, 4900.000000
   0.262441, 5000.000000
   0.264199, 5100.000000
   0.265974, 5200.000000
   0.267766, 5300.000000
   0.269574, 5400.000000
   0.271399, 5500.000000
   0.273240, 5600.000000
   0.275100, 5700.000000
   0.276976, 5800.000000
   0.278870, 5900.000000
   0.280783, 6000.000000
   0.282713, 6100.000000
   0.284661, 6200.000000
   0.286628, 6300.000000
   0.288614, 6400.000000
   0.290619, 6500.000000
   0.292643, 6600.000000
   0.294686, 6700.000000
   0.296749, 6800.000000
   0.298832, 6900.000000
   0.300936, 7000.000000
   0.303059, 7100.000000
   0.305203, 7200.000000
   0.307369, 7300.000000
   0.309555, 7400.000000
   0.311763, 7500.000000
   0.313993, 7600.000000
   0.316244, 7700.000000
   0.318518, 7800.000000
   0.320815, 7900.000000
   0.323134, 8000.000000
   0.325476, 8100.000000
   0.327842, 8200.000000
   0.330232, 8300.000000
   0.332646, 8400.000000
   0.335084, 8500.000000
   0.337546, 8600.000000
   0.340034, 8700.000000
   0.342547, 8800.000000
   0.345085, 8900.000000
   0.347650, 9000.000000
   0.350241, 9100.000000
   0.352858, 9200.000000
   0.355503, 9300.000000
   0.358174, 9400.000000
   0.360874, 9500.000000
   0.363602, 9600.000000
   0.366358, 9700.000000
   0.369143, 9800.000000
   0.371957, 9900.000000
   0.374801, 10000.000000
   0.377674, 10100.000000
   0.380579, 10200.000000
   0.383514, 10300.000000
   0.386480, 10400.000000
   0.389478, 10500.000000
   0.392508, 10600.000000
   0.395570, 10700.000000
   0.398666, 10800.000000
   0.401795, 10900.000000
   0.404958, 11000.000000
   0.408152, 11100.000000
   0.411371, 11200.000000
   0.414616, 11300.000000
   0.417886, 11400.000000
   0.421182, 11500.000000
   0.424504, 11600.000000
   0.427852, 11700.000000
   0.431226, 11800.000000
   0.434627, 11900.000000
   0.438054, 12000.000000
   0.441508, 12100.000000
   0.444990, 12200.000000
   0.448499, 12300.000000
   0.452035, 12400.000000
   0.455599, 12500.000000
   0.459191, 12600.000000
   0.462811, 12700.000000
   0.466460, 12800.000000
   0.470137, 12900.000000
   0.473844, 13000.000000
   0.477579, 13100.000000
   0.481344, 13200.000000
   0.485138, 13300.000000
   0.488962, 13400.000000
   0.492816, 13500.000000
   0.496700, 13600.000000
   0.500615, 13700.000000
   0.504561, 13800.000000
   0.508537, 13900.000000
   0.512545, 14000.000000
   0.673851, 14100.000000
   0.673566, 14000.000000
   0.673834, 13900.000000
   0.673674, 13800.000000
   0.673075, 13700.000000
   0.672528, 13600.000000
   0.672031, 13500.000000
   0.671074, 13400.000000
   0.670674, 13300.000000
   0.669285, 13200.000000
   0.668454, 13100.000000
   0.667136, 13000.000000
   0.665852, 12900.000000
   0.664602, 12800.000000
   0.663383, 12700.000000
   0.661656, 12600.000000
   0.660499, 12500.000000
   0.658825, 12400.000000
   0.657175, 12300.000000
   0.654994, 12200.000000
   0.653389, 12100.000000
   0.651807, 12000.000000
   0.649684, 11900.000000
   0.648146, 11800.000000
   0.646058, 11700.000000
   0.643987, 11600.000000
   0.641933, 11500.000000
   0.639894, 11400.000000
   0.637871, 11300.000000
   0.635863, 11200.000000
   0.633279, 11100.000000
   0.631300, 11000.000000
   0.628742, 10900.000000
   0.626800, 10800.000000
   0.624273, 10700.000000
   0.622370, 10600.000000
   0.619875, 10500.000000
   0.617394, 10400.000000
   0.614927, 10300.000000
   0.613094, 10200.000000
   0.610657, 10100.000000
   0.608233, 10000.000000
   0.605823, 9900.000000
   0.603425, 9800.000000
   0.601040, 9700.000000
   0.598668, 9600.000000
   0.595668, 9500.000000
   0.593318, 9400.000000
