Speed, Powers
 122.727183, 8092810.525724
 123.847460, 7963799.535297
 124.967738, 7841439.131304
 126.088016, 7724999.475598
 127.208294, 7613953.000745
 128.328571, 7513854.864527
 129.448849, 7417892.878153
 130.569127, 7325439.457962
 131.689404, 7242751.805805
 132.809682, 7163355.675510
 133.929960, 7087397.672817
 135.050238, 7019905.366588
 136.170515, 6953349.411734
 137.290793, 6894057.788553
 138.411071, 6837297.024084
 139.531348, 6784742.174946
 140.651626, 6736655.075841
 141.771904, 6690858.583731
 142.892182, 6650338.638472
 144.012459, 6611288.100213
 145.132737, 6577250.391239
 146.253015, 6544902.311284
 147.373292, 6516289.305520
 148.493570, 6490571.967648
 149.613848, 6466358.451606
 150.734126, 6447174.750674
 151.854403, 6426478.133942
 152.974681, 6413602.060523
 154.094959, 6399505.289593
 155.215236, 6388764.742211
 156.335514, 6381117.718468
 157.455792, 6372310.863987
 158.576070, 6370233.303734
 159.696347, 6367875.735203
 160.816625, 6365799.816130
 161.936903, 6369700.069874
 163.057180, 6372758.014637
 164.177458, 6376751.696947
 165.297736, 6386012.540518
 166.418014, 6394574.616417
 167.538291, 6403274.759485
 168.658569, 6417957.797681
 169.778847, 6432078.351572
 170.899124, 6445632.684980
 172.019402, 6464274.921322
 173.139680, 6483977.130869
 174.259958, 6503243.189816
 175.380235, 6523664.916770
 176.500513, 6548943.784604
 177.620791, 6573909.522977
 178.741068, 6598560.144404
 179.861346, 6625623.072505
 180.981624, 6656251.303155
 182.101902, 6686681.337565
 183.222179, 6716911.948897
 184.342457, 6748866.674366
 185.462735, 6785009.747591
 186.583012, 6821064.287339
 187.703290, 6857029.758831
 188.823568, 6892905.627284
 189.943846, 6933888.303789
 191.064123, 6975689.932660
 192.184401, 7017507.544303
 193.304679, 7059341.232431
 194.424956, 7101422.762453
 195.545234, 7149059.199684
 196.665512, 7196811.430750
 197.785790, 7244680.119036
 198.906067, 7292665.927922
 200.026345, 7340769.520792
 201.146623, 7393283.321147
 202.266900, 7447232.020969
 203.387178, 7501393.529495
 204.507456, 7555769.025390
 205.627734, 7610359.687319
 206.748011, 7665181.923283
 207.868289, 7725529.059651
 208.988567, 7786181.185608
 210.108844, 7847139.944853
 211.229122, 7908406.981087
 212.349400, 7969983.938007
 213.469678, 8031872.459316
 214.589955, 8097298.821995
 215.710233, 8164992.477761
 216.830511, 8233083.236490
 217.950788, 8301573.160513
 219.071066, 8370464.312160
 220.191344, 8439758.753758
 221.311622, 8509458.547639
 222.431899, 8582276.042511
 223.552177, 8657781.653021
 224.672455, 8733773.787847
 225.792732, 8810254.885089
 226.913010, 8887227.382846
 228.033288, 8964693.719217
 229.153566, 9042656.332301
 230.273843, 9121117.660197
 231.394121, 9203025.988583
 232.514399, 9287321.587750
 233.634676, 9372192.985399
