Mach, Rate of Climb
   0.189492,  436.341723
   0.191821,  438.526514
   0.194149,  440.400558
   0.196477,  441.562538
   0.198806,  442.016272
   0.201134,  441.745917
   0.203462,  441.370003
   0.205791,  441.648452
   0.208119,  441.273922
   0.210448,  440.262158
   0.212776,  438.631834
   0.215104,  436.304562
   0.217433,  433.236328
   0.219761,  429.582474
   0.222089,  425.372297
   0.224418,  420.279917
   0.226746,  414.646675
   0.229074,  408.430099
   0.231403,  401.369863
   0.233731,  393.846536
   0.236060,  385.493536
   0.238388,  376.588785
   0.240716,  366.980267
   0.243045,  356.715361
   0.245373,  345.804141
   0.247701,  334.210202
   0.250030,  321.951371
   0.252358,  309.298860
   0.254686,  297.633283
   0.257015,  285.536493
   0.259343,  272.515002
   0.261671,  259.148751
   0.264000,  244.905550
   0.266328,  230.124202
   0.268657,  214.845825
   0.270985,  198.615618
   0.273313,  181.994494
   0.275642,  164.682362
   0.277970,  146.559913
   0.280298,  128.022528
   0.282627,  108.749245
   0.284955,   88.661928
   0.287283,   68.135646
   0.289612,   46.998132
   0.291940,   24.877518
   0.294269,    2.293972
   0.296597,  -20.754862
   0.298925,  -44.803014
   0.301254,  -69.507511
   0.303582,  -93.296528
   0.305910, -117.408338
   0.308239, -142.660548
   0.310567, -168.435518
   0.312895, -194.701932
   0.315224, -221.462402
   0.317552, -249.266463
   0.319880, -277.739990
   0.322209, -306.731299
   0.324537, -336.243122
   0.326866, -366.398379
   0.329194, -397.666605
   0.331522, -429.478819
   0.333851, -461.837862
   0.336179, -494.746575
   0.338507, -528.245292
   0.340836, -562.966947
   0.343164, -598.261513
   0.345492, -634.131933
   0.347821, -670.581149
   0.350149, -707.612106
   0.352478, -744.195010
   0.354806, -781.278574
   0.357134, -818.942642
   0.359463, -857.190252
   0.361791, -896.024443
   0.364119, -935.448250
   0.366448, -975.464712
   0.368776, -1016.664975
   0.371104, -1058.590907
   0.373433, -1101.132226
   0.375761, -1144.292057
   0.378090, -1188.073524
   0.380418, -1232.479751
   0.382746, -1277.513861
   0.385075, -1323.476844
   0.387403, -1370.484994
   0.389731, -1418.143362
   0.392060, -1466.455150
   0.394388, -1515.423561
   0.396716, -1565.051798
   0.399045, -1615.343066
   0.401373, -1666.107489
   0.403701, -1717.332291
   0.406030, -1769.815575
   0.408358, -1823.092890
   0.410687, -1877.056900
   0.413015, -1931.710879
   0.415343, -1987.058102
   0.417672, -2043.101843
   0.420000, -2099.845376
