Mach, Rate of Climb
   0.219141,  333.921889
   0.221170,  336.081604
   0.223198,  338.293814
   0.225227,  340.109579
   0.227256,  341.545260
   0.229285,  342.486627
   0.231314,  342.967901
   0.233343,  343.099113
   0.235372,  342.822366
   0.237401,  342.003375
   0.239430,  340.875358
   0.241458,  339.292718
   0.243487,  337.233804
   0.245516,  334.918556
   0.247545,  331.950161
   0.249574,  328.739401
   0.251603,  325.002600
   0.253632,  321.232853
   0.255661,  317.450408
   0.257689,  313.267246
   0.259718,  308.680407
   0.261747,  303.690502
   0.263776,  298.271035
   0.265805,  292.507702
   0.267834,  286.228831
   0.269863,  279.731683
   0.271892,  272.568181
   0.273920,  265.249127
   0.275949,  257.311615
   0.277978,  249.070181
   0.280007,  240.490105
   0.282036,  231.304528
   0.284065,  221.934685
   0.286094,  211.993730
   0.288123,  201.645782
   0.290152,  191.098941
   0.292180,  179.844583
   0.294209,  168.287808
   0.296238,  156.517478
   0.298267,  144.010927
   0.300296,  131.201133
   0.302325,  118.395755
   0.304354,  105.970845
   0.306383,   93.141727
   0.308411,   80.086891
   0.310440,   66.627254
   0.312469,   52.515748
   0.314498,   38.163955
   0.316527,   23.570944
   0.318556,    8.345573
   0.320585,   -7.339265
   0.322614,  -23.279868
   0.324643,  -39.477242
   0.326671,  -56.366630
   0.328700,  -73.687666
   0.330729,  -91.279957
   0.332758, -109.144582
   0.334787, -127.569603
   0.336816, -146.586134
   0.338845, -165.889377
   0.340874, -185.480480
   0.342902, -205.360589
   0.344931, -226.052151
   0.346960, -247.121634
   0.348989, -268.494419
   0.351018, -290.171720
   0.353047, -310.984854
   0.355076, -332.522400
   0.357105, -354.457161
   0.359134, -376.697260
   0.361162, -399.243971
   0.363191, -422.098567
   0.365220, -445.456278
   0.367249, -469.531949
   0.369278, -493.929492
   0.371307, -518.650236
   0.373336, -543.695512
   0.375365, -569.066650
   0.377393, -594.906379
   0.379422, -621.533575
   0.381451, -648.500444
   0.383480, -675.808371
   0.385509, -703.458739
   0.387538, -731.452931
   0.389567, -759.792332
   0.391596, -788.759443
   0.393625, -818.395710
   0.395653, -848.390816
   0.397682, -878.746193
   0.399711, -909.463276
   0.401740, -939.951589
   0.403769, -970.540650
   0.405798, -1001.487000
   0.407827, -1033.325400
   0.409856, -1065.596403
   0.411884, -1098.238125
   0.413913, -1131.252048
   0.415942, -1164.639649
   0.417971, -1198.402409
   0.420000, -1232.541807
