V (EAS), 
   0.000000,    1.000000
  99.207604,    1.945848
 134.318422,    2.280595
   0.000000,    1.000000
 134.318422,    2.280595
 167.898027,    1.768904
   0.000000,    1.000000
 167.898027,    1.768904
 167.898027,    0.231096
   0.000000,    1.000000
 167.898027,    0.231096
 134.318422,   -0.280595
   0.000000,    1.000000
 134.318422,   -0.280595
 134.318422,   -0.280595
  76.845879,    0.054152
   0.000000,    1.000000
