Speed(CAS), Altitude
  90.498082,    0.000000
  90.498084,  100.000000
  90.498084,  200.000000
  90.498084,  300.000000
  90.498084,  400.000000
  90.498084,  500.000000
  90.498084,  600.000000
  90.498084,  700.000000
  90.498084,  800.000000
  90.498084,  900.000000
  90.498084, 1000.000000
  90.498084, 1100.000000
  90.498084, 1200.000000
  90.498084, 1300.000000
  90.498084, 1400.000000
  90.498084, 1500.000000
  90.498084, 1600.000000
  90.498084, 1700.000000
  90.498084, 1800.000000
  90.498084, 1900.000000
  90.498084, 2000.000000
  90.498084, 2100.000000
  90.498084, 2200.000000
  90.498084, 2300.000000
  90.498084, 2400.000000
  90.498084, 2500.000000
  90.498084, 2600.000000
  90.498084, 2700.000000
  90.498084, 2800.000000
  90.498084, 2900.000000
  90.498084, 3000.000000
  90.498084, 3100.000000
  90.498084, 3200.000000
  90.498084, 3300.000000
  90.498084, 3400.000000
  90.498084, 3500.000000
  90.498084, 3600.000000
  90.498084, 3700.000000
  90.498084, 3800.000000
  90.498084, 3900.000000
  90.498084, 4000.000000
  90.498084, 4100.000000
  90.498084, 4200.000000
  90.498084, 4300.000000
  90.498084, 4400.000000
  90.498084, 4500.000000
  90.498084, 4600.000000
  90.498084, 4700.000000
  90.498084, 4800.000000
  90.498084, 4900.000000
  90.498084, 5000.000000
  90.498084, 5100.000000
  90.498084, 5200.000000
  90.498084, 5300.000000
  90.498084, 5400.000000
  90.498084, 5500.000000
  90.498084, 5600.000000
  90.498084, 5700.000000
  90.498084, 5800.000000
  90.498084, 5900.000000
  90.498084, 6000.000000
  90.498084, 6100.000000
  90.498084, 6200.000000
  90.498084, 6300.000000
  90.498084, 6400.000000
  90.498084, 6500.000000
  90.498084, 6600.000000
  90.498084, 6700.000000
  90.498084, 6800.000000
  90.498084, 6900.000000
  90.498084, 7000.000000
  90.498084, 7100.000000
  90.498084, 7200.000000
  90.498084, 7300.000000
  90.498084, 7400.000000
  90.498084, 7500.000000
  90.498084, 7600.000000
  90.498084, 7700.000000
  90.498084, 7800.000000
  90.498084, 7900.000000
  90.498084, 8000.000000
  90.498084, 8100.000000
  90.498084, 8200.000000
  90.498084, 8300.000000
  90.498084, 8400.000000
  90.498084, 8500.000000
  90.498084, 8600.000000
  90.498084, 8700.000000
  90.498084, 8800.000000
  90.498084, 8900.000000
  90.498084, 9000.000000
  90.498084, 9100.000000
  90.498084, 9200.000000
  90.498084, 9300.000000
  90.498084, 9400.000000
  90.498084, 9500.000000
  90.498084, 9600.000000
  90.498084, 9700.000000
  90.498084, 9800.000000
  90.498084, 9900.000000
  90.498084, 10000.000000
  90.498084, 10100.000000
  90.498084, 10200.000000
  90.498084, 10300.000000
  90.498084, 10400.000000
  90.498084, 10500.000000
  90.498084, 10600.000000
  90.498084, 10700.000000
  90.498084, 10800.000000
  90.498084, 10900.000000
  90.498084, 11000.000000
  90.498084, 11100.000000
  94.449420, 11200.000000
  95.285193, 11100.000000
  96.008016, 11000.000000
  96.754197, 10900.000000
  97.450635, 10800.000000
  98.093653, 10700.000000
  98.755294, 10600.000000
  99.435690, 10500.000000
 100.056625, 10400.000000
 100.693966, 10300.000000
 101.266861, 10200.000000
 101.771466, 10100.000000
 102.371128, 10000.000000
 102.900029, 9900.000000
 103.440534, 9800.000000
 103.992721, 9700.000000
 104.467691, 9600.000000
 104.951785, 9500.000000
 105.445062, 9400.000000
 105.854512, 9300.000000
 106.364957, 9200.000000
 107.268073, 9100.000000
 108.775024, 9000.000000
 110.122163, 8900.000000
 111.501362, 8800.000000
 112.811413, 8700.000000
 114.048286, 8600.000000
 115.312175, 8500.000000
 116.497568, 8400.000000
 117.707464, 8300.000000
 118.833458, 8200.000000
 119.981378, 8100.000000
 121.039900, 8000.000000
 122.117708, 7900.000000
 123.214924, 7800.000000
 124.215801, 7700.000000
 125.350718, 7600.000000
 126.861911, 7500.000000
 128.281626, 7400.000000
 129.727375, 7300.000000
 131.199321, 7200.000000
 132.697627, 7100.000000
 134.096087, 7000.000000
 135.518181, 6900.000000
 137.093485, 6800.000000
 138.564822, 6700.000000
 139.927714, 6600.000000
 141.445793, 6500.000000
 142.988231, 6400.000000
 144.555175, 6300.000000
 146.007996, 6200.000000
 147.622810, 6100.000000
 147.275358, 6000.000000
 147.051887, 5900.000000
 146.811924, 5800.000000
 146.848844, 5700.000000
 146.875495, 5600.000000
 147.041783, 5500.000000
 147.200902, 5400.000000
 147.506044, 5300.000000
 147.807188, 5200.000000
 148.104297, 5100.000000
 148.555529, 5000.000000
 148.846120, 4900.000000
 149.294100, 4800.000000
 149.904460, 4700.000000
 150.352460, 4600.000000
 150.633031, 4500.000000
 151.077618, 4400.000000
 151.351333, 4300.000000
 151.792411, 4200.000000
 152.232558, 4100.000000
 152.671758, 4000.000000
 153.109994, 3900.000000
 153.547248, 3800.000000
 153.983503, 3700.000000
 154.418743, 3600.000000
 155.036820, 3500.000000
 155.471745, 3400.000000
 156.093024, 3300.000000
 156.527593, 3200.000000
 157.152060, 3100.000000
 157.586232, 3000.000000
 157.824704, 2900.000000
 158.058421, 2800.000000
 158.287345, 2700.000000
 158.711475, 2600.000000
 158.932527, 2500.000000
 159.148675, 2400.000000
 159.565438, 2300.000000
 159.773514, 2200.000000
 159.976576, 2100.000000
 160.385724, 2000.000000
 160.580512, 1900.000000
 160.985073, 1800.000000
 161.171458, 1700.000000
 161.571330, 1600.000000
 161.749181, 1500.000000
 162.144263, 1400.000000
 162.313448, 1300.000000
 162.703637, 1200.000000
 162.864025, 1100.000000
 163.249218, 1000.000000
 163.632849,  900.000000
 163.780769,  800.000000
 164.159256,  700.000000
 164.298053,  600.000000
 164.671292,  500.000000
 165.042861,  400.000000
 165.412740,  300.000000
 165.534889,  200.000000
 165.899325,  100.000000
 166.262005,    0.000000
