Mach, Climb Angle
   0.206246,    2.937911
   0.212041,    3.059915
   0.217837,    3.164500
   0.223632,    3.253592
   0.229428,    3.327922
   0.235223,    3.389151
   0.241019,    3.438127
   0.246814,    3.475361
   0.252610,    3.502887
   0.258405,    3.521344
   0.264201,    3.530461
   0.269996,    3.532120
   0.275792,    3.526748
   0.281587,    3.515074
   0.287383,    3.497074
   0.293178,    3.474067
   0.298974,    3.445847
   0.304769,    3.412511
   0.310565,    3.374162
   0.316360,    3.332260
   0.322156,    3.287282
   0.327951,    3.236172
   0.333747,    3.182921
   0.339542,    3.125099
   0.345338,    3.063909
   0.351133,    2.999623
   0.356929,    2.931786
   0.362724,    2.861184
   0.368520,    2.787980
   0.374315,    2.710990
   0.380111,    2.633425
   0.385906,    2.550413
   0.391702,    2.466738
   0.397497,    2.381747
   0.403293,    2.292868
   0.409088,    2.203488
   0.414884,    2.114236
   0.420679,    2.019408
   0.426475,    1.923828
   0.432270,    1.827088
   0.438066,    1.727170
   0.443861,    1.623270
   0.449657,    1.518322
   0.455452,    1.412878
   0.461248,    1.306442
   0.467043,    1.197366
   0.472839,    1.091127
   0.478634,    0.986658
   0.484430,    0.888622
   0.490225,    0.790834
   0.496021,    0.693677
   0.501816,    0.596170
   0.507612,    0.499025
   0.513407,    0.400926
   0.519203,    0.301816
   0.524998,    0.201255
   0.530794,    0.095549
   0.536589,   -0.011645
   0.542385,   -0.120081
   0.548180,   -0.229809
   0.553976,   -0.340748
   0.559771,   -0.452886
   0.565567,   -0.566197
   0.571362,   -0.681594
   0.577158,   -0.800881
   0.582953,   -0.921379
   0.588749,   -1.043086
   0.594544,   -1.166008
   0.600340,   -1.290146
   0.606135,   -1.415503
   0.611931,   -1.542079
   0.617726,   -1.669876
   0.623522,   -1.798895
   0.629317,   -1.929364
   0.635113,   -2.064115
   0.640908,   -2.200120
   0.646704,   -2.337382
   0.652499,   -2.475902
   0.658295,   -2.615680
   0.664090,   -2.756717
   0.669886,   -2.899016
   0.675681,   -3.042578
   0.681477,   -3.187403
   0.687272,   -3.333493
   0.693068,   -3.480850
   0.698863,   -3.629476
   0.704659,   -3.779371
   0.710454,   -3.930538
   0.716250,   -4.085447
   0.722045,   -4.242089
   0.727841,   -4.400034
   0.733636,   -4.559282
   0.739432,   -4.719837
   0.745227,   -4.881700
   0.751023,   -5.044873
   0.756818,   -5.209359
   0.762614,   -5.375160
   0.768409,   -5.542278
   0.774205,   -5.710717
   0.780000,   -5.880478
