Ground distance, CD
   0.000000,    0.203629
  70.626148,    0.203629
 141.248584,    0.203629
 211.867204,    0.203629
 282.481564,    0.203629
 353.091224,    0.203629
 423.696583,    0.203629
 494.297960,    0.203629
 564.895333,    0.203629
 635.488346,    0.203629
 706.076486,    0.203629
 776.660044,    0.203629
 847.239454,    0.203629
 917.814813,    0.203629
 988.385887,    0.203629
1058.952130,    0.203629
1129.513371,    0.203629
1200.070108,    0.203629
1270.622593,    0.203629
1341.170752,    0.203629
1411.714186,    0.203629
1482.252389,    0.203629
1552.785694,    0.203629
1623.314543,    0.203629
1693.839054,    0.203629
1764.359025,    0.203629
1834.873938,    0.203629
1905.383416,    0.203629
1975.887925,    0.203629
2046.387815,    0.203629
2116.883118,    0.203629
2187.373558,    0.203629
2257.858572,    0.203629
2328.338029,    0.203629
2398.812470,    0.203629
2469.282207,    0.203629
2539.747240,    0.203629
2610.207261,    0.203629
2680.661687,    0.203629
2751.110362,    0.203629
2821.553823,    0.203629
2891.992384,    0.203629
2962.426057,    0.203629
3032.854557,    0.203629
3103.277317,    0.203629
3173.693884,    0.203629
3244.104025,    0.203629
3314.507291,    0.203629
3384.903030,    0.203629
3455.290830,    0.203629
3525.670520,    0.203629
3596.041765,    0.203629
3666.404072,    0.203629
3736.756813,    0.203629
3807.099246,    0.203629
3877.430558,    0.203629
3947.750409,    0.203629
4018.058948,    0.203629
4088.356097,    0.203629
4158.641731,    0.203629
4228.915687,    0.203629
4299.177774,    0.203629
4369.427776,    0.203629
4439.665466,    0.203629
4509.890609,    0.203629
4580.102980,    0.203629
4650.302364,    0.203629
4720.488571,    0.203629
4790.661440,    0.203629
4860.820848,    0.203629
4930.966712,    0.203629
5001.098996,    0.203629
5071.217706,    0.203629
5141.322898,    0.203629
5211.414670,    0.203629
5281.493157,    0.203629
5351.558533,    0.203629
5421.610994,    0.203629
5491.650759,    0.203629
5561.678056,    0.203629
5631.693117,    0.203629
5701.696165,    0.203629
5771.687408,    0.203629
5841.667031,    0.203629
5911.635188,    0.203629
5981.591997,    0.203629
6051.537537,    0.203629
6121.471841,    0.203629
6191.394901,    0.203629
6261.306664,    0.203629
6331.207037,    0.203629
6401.095892,    0.203629
6470.973068,    0.203629
6540.838383,    0.203629
6610.691635,    0.203629
6680.532617,    0.203629
6750.361121,    0.203629
6820.176949,    0.203629
6889.979918,    0.203629
6959.769872,    0.203629
7029.546683,    0.203629
7099.310262,    0.203629
7169.060555,    0.203629
7238.797554,    0.203629
7308.521289,    0.203629
7378.231831,    0.203629
7447.929291,    0.203629
7517.613810,    0.203629
7587.285558,    0.203629
7656.944724,    0.203629
7726.591513,    0.203629
7796.226132,    0.203629
7865.848786,    0.203629
7935.459670,    0.203629
8005.058959,    0.203629
8074.646803,    0.203629
8144.223322,    0.203629
8213.788600,    0.203629
8283.342681,    0.203629
8352.885574,    0.203629
8422.417244,    0.203629
8491.937621,    0.203629
8561.446600,    0.203629
8630.944045,    0.203629
8700.429800,    0.203629
8769.903687,    0.203629
8839.365522,    0.203629
8908.815118,    0.203629
8978.252292,    0.203629
9047.676877,    0.203629
9117.088724,    0.203629
9186.487711,    0.203629
9255.873747,    0.203629
9325.246776,    0.203629
9394.606778,    0.203629
9463.953773,    0.203629
9533.287815,    0.203629
9602.608994,    0.203629
9671.917432,    0.203629
9741.213276,    0.203629
9810.496694,    0.203629
9879.767866,    0.203629
9949.026979,    0.203629
10018.274221,    0.203629
10087.509769,    0.203629
10156.733785,    0.203629
10225.946409,    0.203629
10295.147757,    0.203629
10364.337911,    0.203629
10433.516918,    0.203629
10502.684793,    0.203629
10571.841512,    0.203629
10640.987018,    0.203629
10710.121222,    0.203629
10779.244008,    0.203629
10848.355236,    0.203629
10917.454751,    0.203629
10986.542388,    0.203629
11055.617979,    0.203629
11124.681359,    0.203629
11193.732376,    0.203629
11262.770893,    0.203629
11331.796798,    0.203629
11400.810006,    0.203629
11469.810463,    0.203629
11538.798148,    0.203629
11607.773075,    0.203629
11676.735290,    0.203629
11745.684873,    0.203629
11814.621929,    0.203629
11883.546590,    0.203629
11952.459006,    0.203629
12021.359340,    0.203629
12090.247759,    0.203629
12159.124433,    0.203629
12227.989521,    0.203629
12296.843172,    0.203629
12365.685514,    0.203629
12434.516650,    0.203629
12503.336656,    0.203629
12572.145578,    0.203629
12640.943429,    0.203629
12709.730189,    0.203629
12778.505807,    0.203629
12847.270205,    0.203629
12916.023278,    0.203629
12984.764902,    0.203629
13053.494938,    0.203629
13122.213236,    0.203629
13190.919646,    0.203628
13259.614022,    0.203628
13328.296225,    0.203628
13396.966136,    0.203628
13465.623654,    0.203628
13534.268703,    0.203628
13602.901238,    0.203628
13671.521240,    0.203628
13740.128726,    0.203628
13808.723738,    0.203628
13877.306349,    0.203628
13945.876658,    0.203628
14014.434785,    0.203628
14082.980865,    0.203628
14151.515046,    0.203628
14220.037481,    0.203628
14288.548319,    0.203628
14357.047706,    0.203628
14425.535773,    0.203628
14494.012632,    0.203628
14562.478376,    0.203628
