Speed (CAS), Climb Angle
  70.184262,    0.492137
  71.013665,    0.549331
  71.843069,    0.603310
  72.672472,    0.654080
  73.501876,    0.702005
  74.331279,    0.747116
  75.160682,    0.789549
  75.990086,    0.829478
  76.819489,    0.866805
  77.648893,    0.901810
  78.478296,    0.933739
  79.307699,    0.963757
  80.137103,    0.992011
  80.966506,    1.017837
  81.795910,    1.041427
  82.625313,    1.063779
  83.454717,    1.084886
  84.284120,    1.104483
  85.113523,    1.122993
  85.942927,    1.138761
  86.772330,    1.156766
  87.601734,    1.172428
  88.431137,    1.187594
  89.260540,    1.200472
  90.089944,    1.215577
  90.919347,    1.228804
  91.748751,    1.241772
  92.578154,    1.252219
  93.407557,    1.264121
  94.236961,    1.273459
  95.066364,    1.282706
  95.895768,    1.290411
  96.725171,    1.296768
  97.554575,    1.303152
  98.383978,    1.306748
  99.213381,    1.310449
 100.042785,    1.312863
 100.872188,    1.313376
 101.701592,    1.313970
 102.530995,    1.313375
 103.360398,    1.310912
 104.189802,    1.308481
 105.019205,    1.305178
 105.848609,    1.300053
 106.678012,    1.295109
 107.507416,    1.290209
 108.336819,    1.282686
 109.166222,    1.275108
 109.995626,    1.268315
 110.825029,    1.260696
 111.654433,    1.251312
 112.483836,    1.241922
 113.313239,    1.232980
 114.142643,    1.223108
 114.972046,    1.211590
 115.801450,    1.200047
 116.630853,    1.188048
 117.460257,    1.175952
 118.289660,    1.161393
 119.119063,    1.146791
 119.948467,    1.131651
 120.777870,    1.116459
 121.607274,    1.100645
 122.436677,    1.082950
 123.266080,    1.065185
 124.095484,    1.047362
 124.924887,    1.029480
 125.754291,    1.011540
 126.583694,    0.991518
 127.413098,    0.971276
 128.242501,    0.950961
 129.071904,    0.930574
 129.901308,    0.910372
 130.730711,    0.890068
 131.560115,    0.867476
 132.389518,    0.844802
 133.218921,    0.822311
 134.048325,    0.799733
 134.877728,    0.777066
 135.707132,    0.754305
 136.536535,    0.730556
 137.365939,    0.705282
 138.195342,    0.679906
 139.024745,    0.654410
 139.854149,    0.628351
 140.683552,    0.602190
 141.512956,    0.575928
 142.342359,    0.549548
 143.171762,    0.521238
 144.001166,    0.492259
 144.830569,    0.463167
 145.659973,    0.433964
 146.489376,    0.404673
 147.318779,    0.375269
 148.148183,    0.345752
 148.977586,    0.316147
 149.806990,    0.286770
 150.636393,    0.255408
 151.465797,    0.223840
 152.295200,    0.192176
