Speed, Forces
 175.576257, 10052.370444
 178.834460, 10437.927692
 182.092662, 10830.740450
 185.350865, 10767.352783
 188.609067, 10598.961522
 191.867270, 10434.953934
 195.125472, 10281.345426
 198.383675, 10133.450303
 201.641877, 10007.939065
 204.900080, 9880.520281
 208.158283, 9779.628341
 211.416485, 9677.112776
 214.674688, 9587.262058
 217.932890, 9518.373900
 221.191093, 9448.428201
 224.449295, 9391.398332
 227.707498, 9354.180124
 230.965700, 9316.415713
 234.223903, 9278.105099
 237.482105, 9267.680604
 240.740308, 9258.877729
 243.998510, 9249.952830
 247.256713, 9240.905905
 250.514915, 9258.174578
 253.773118, 9278.967597
 257.031320, 9300.033706
 260.289523, 9321.372904
 263.547725, 9344.168473
 266.805928, 9393.912188
 270.064130, 9444.276614
 273.322333, 9495.261751
 276.580535, 9546.867599
 279.838738, 9599.094157
 283.096940, 9654.554446
 286.355143, 9733.888901
 289.613345, 9814.144352
 292.871548, 9895.320798
 296.129750, 9977.418239
 299.387953, 10060.436675
 302.646155, 10144.376107
 305.904358, 10229.236533
 309.162560, 10328.777271
 312.420763, 10439.307095
 315.678965, 10551.011020
 318.937168, 10663.889047
 322.195370, 10777.941175
 325.453573, 10893.167404
 328.711775, 11009.567735
 331.969978, 11127.142167
 335.228180, 11245.890701
 338.486383, 11365.813336
 341.744586, 11500.439806
 345.002788, 11644.172385
 348.260991, 11789.285151
 351.519193, 11935.778103
 354.777396, 12083.651243
 358.035598, 12232.904570
 361.293801, 12383.538084
 364.552003, 12535.551785
 367.810206, 12688.945674
 371.068408, 12843.719749
 374.326611, 12999.874011
 377.584813, 13157.408460
 380.843016, 13316.323096
 384.101218, 13476.617920
 387.359421, 13649.384935
 390.617623, 13831.250603
 393.875826, 14014.655681
 397.134028, 14199.600167
 400.392231, 14386.084062
 403.650433, 14574.107366
 406.908636, 14763.670079
 410.166838, 14954.772202
 413.425041, 15147.413733
 416.683243, 15341.594673
 419.941446, 15537.315022
 423.199648, 15734.574780
 426.457851, 15933.373948
 429.716053, 16133.712524
 432.974256, 16335.590509
 436.232458, 16539.007903
 439.490661, 16743.964707
 442.748863, 16950.460919
 446.007066, 17158.496540
 449.265268, 17368.071570
 452.523471, 17579.186009
 455.781673, 17791.839858
 459.039876, 18014.945034
 462.298078, 18246.445278
 465.556281, 18479.597445
 468.814483, 18714.401534
 472.072686, 18950.857544
 475.330889, 19188.965477
 478.589091, 19428.725332
 481.847294, 19670.137109
 485.105496, 19913.200809
 488.363699, 20157.916430
 491.621901, 20404.283973
 494.880104, 20652.303439
 498.138306, 20901.985664
