Speed (CAS), Climb Angle
  63.671745,    1.561487
  64.364048,    1.552780
  65.056350,    1.541724
  65.748653,    1.528424
  66.440956,    1.515606
  67.133259,    1.502868
  67.825562,    1.488236
  68.517864,    1.471835
  69.210167,    1.453152
  69.902470,    1.432656
  70.594773,    1.410675
  71.287076,    1.387204
  71.979378,    1.361438
  72.671681,    1.334497
  73.363984,    1.306226
  74.056287,    1.275849
  74.748589,    1.244633
  75.440892,    1.211576
  76.133195,    1.177313
  76.825498,    1.142238
  77.517801,    1.109103
  78.210103,    1.075225
  78.902406,    1.039486
  79.594709,    1.003209
  80.287012,    0.965109
  80.979315,    0.926434
  81.671617,    0.886227
  82.363920,    0.845159
  83.056223,    0.803114
  83.748526,    0.759663
  84.440829,    0.716061
  85.133131,    0.670241
  85.825434,    0.624288
  86.517737,    0.577206
  87.210040,    0.528884
  87.902343,    0.482427
  88.594645,    0.435429
  89.286948,    0.387788
  89.979251,    0.339981
  90.671554,    0.290272
  91.363857,    0.240117
  92.056159,    0.189779
  92.748462,    0.137783
  93.440765,    0.085116
  94.133068,    0.032251
  94.825371,   -0.021581
  95.517673,   -0.076751
  96.209976,   -0.132132
  96.902279,   -0.187726
  97.594582,   -0.244980
  98.286885,   -0.302417
  98.979187,   -0.357897
  99.671490,   -0.413602
 100.363793,   -0.471059
 101.056096,   -0.529028
 101.748399,   -0.587236
 102.440701,   -0.645682
 103.133004,   -0.705337
 103.825307,   -0.766016
 104.517610,   -0.826945
 105.209913,   -0.888125
 105.902215,   -0.949556
 106.594518,   -1.012674
 107.286821,   -1.076310
 107.979124,   -1.140209
 108.671427,   -1.204371
 109.363729,   -1.266548
 110.056032,   -1.329124
 110.748335,   -1.392539
 111.440638,   -1.456228
 112.132941,   -1.520191
 112.825243,   -1.584427
 113.517546,   -1.648936
 114.209849,   -1.715106
 114.902152,   -1.781751
 115.594455,   -1.848680
 116.286757,   -1.915893
 116.979060,   -1.983389
 117.671363,   -2.051170
 118.363666,   -2.119857
 119.055969,   -2.189729
 119.748271,   -2.259540
 120.440574,   -2.328549
 121.132877,   -2.397853
 121.825180,   -2.467451
 122.517483,   -2.537343
 123.209785,   -2.607669
 123.902088,   -2.679606
 124.594391,   -2.751847
 125.286694,   -2.824390
 125.978997,   -2.897237
 126.671299,   -2.970387
 127.363602,   -3.043842
 128.055905,   -3.117600
 128.748208,   -3.191662
 129.440511,   -3.267052
 130.132813,   -3.343118
 130.825116,   -3.419069
 131.517419,   -3.495212
 132.209722,   -3.571669
