Mach, Climb Angle
   0.378724,    0.890101
   0.382777,    0.932893
   0.386830,    0.973680
   0.390884,    1.011961
   0.394937,    1.048409
   0.398990,    1.082829
   0.403043,    1.115326
   0.407097,    1.146347
   0.411150,    1.174621
   0.415203,    1.201231
   0.419257,    1.226303
   0.423310,    1.249425
   0.427363,    1.269891
   0.431417,    1.289157
   0.435470,    1.305969
   0.439523,    1.320535
   0.443576,    1.333881
   0.447630,    1.344142
   0.451683,    1.353448
   0.455736,    1.360556
   0.459790,    1.366090
   0.463843,    1.370990
   0.467896,    1.374672
   0.471949,    1.377595
   0.476003,    1.382446
   0.480056,    1.386712
   0.484109,    1.392379
   0.488163,    1.399988
   0.492216,    1.406951
   0.496269,    1.415957
   0.500323,    1.425073
   0.504376,    1.432749
   0.508429,    1.440975
   0.512482,    1.448362
   0.516536,    1.454376
   0.520589,    1.460435
   0.524642,    1.464771
   0.528696,    1.468159
   0.532749,    1.471549
   0.536802,    1.472880
   0.540856,    1.473624
   0.544909,    1.474293
   0.548962,    1.473333
   0.553015,    1.471534
   0.557069,    1.469689
   0.561122,    1.467068
   0.565175,    1.462837
   0.569229,    1.458576
   0.573282,    1.454286
   0.577335,    1.448317
   0.581388,    1.441671
   0.585442,    1.434983
   0.589495,    1.428251
   0.593548,    1.419647
   0.597602,    1.410581
   0.601655,    1.401453
   0.605708,    1.392263
   0.609762,    1.381785
   0.613815,    1.370297
   0.617868,    1.358731
   0.621921,    1.347088
   0.625975,    1.335367
   0.630028,    1.321662
   0.634081,    1.307676
   0.638135,    1.293600
   0.642188,    1.279432
   0.646241,    1.265174
   0.650295,    1.249240
   0.654348,    1.232760
   0.658401,    1.216177
   0.662454,    1.199489
   0.666508,    1.182697
   0.670561,    1.165615
   0.674614,    1.146657
   0.678668,    1.127583
   0.682721,    1.108393
   0.686774,    1.089087
   0.690827,    1.069665
   0.694881,    1.050127
   0.698934,    1.029074
   0.702987,    1.007413
   0.707041,    0.985624
   0.711094,    0.963708
   0.715147,    0.941665
   0.719201,    0.919495
   0.723254,    0.897197
   0.727307,    0.873722
   0.731360,    0.849358
   0.735414,    0.824857
   0.739467,    0.800218
   0.743520,    0.775442
   0.747574,    0.750529
   0.751627,    0.725479
   0.755680,    0.700291
   0.759734,    0.674229
   0.763787,    0.647036
   0.767840,    0.619697
   0.771893,    0.592211
   0.775947,    0.564578
   0.780000,    0.536799
