Ground distance, Load Factor
   0.000000,    1.000000
  99.978980,    0.999630
 199.974910,    0.999638
 300.009218,    0.999755
 400.054241,    0.999902
 500.142553,    1.000051
 600.242951,    1.000200
 700.387236,    1.000135
 800.543773,    1.000010
 900.744318,    1.000101
1000.957148,    1.000251
1101.213852,    1.000186
1201.482802,    1.000060
1301.795911,    1.000150
1402.121346,    1.000300
1502.490710,    1.000232
1602.872337,    1.000104
1703.298094,    1.000190
1803.736169,    1.000336
1904.218074,    1.000264
2004.712213,    1.000131
2105.250335,    1.000213
2205.800735,    1.000355
2306.394782,    1.000056
2407.001015,    0.999634
2507.651381,    0.999655
2608.314066,    0.999799
2709.020664,    0.999950
2809.739519,    1.000104
2910.503037,    1.000250
3011.279022,    1.000394
3112.099113,    1.000093
3212.931515,    0.999669
3313.808435,    0.999689
3414.697783,    0.999833
3515.631342,    0.999984
3616.577243,    1.000136
3717.568016,    1.000280
3818.571316,    1.000422
3919.618828,    1.000115
4020.678683,    0.999684
4121.783063,    0.999699
4222.899871,    0.999839
4324.060838,    0.999984
4425.234131,    1.000131
4526.452217,    1.000270
4627.682807,    1.000406
4728.957562,    1.000093
4830.244645,    0.999653
4931.576269,    0.999664
5032.920326,    0.999800
5134.308233,    0.999925
5235.708381,    1.000046
5337.151629,    1.000165
5438.606909,    1.000284
5540.105382,    1.000179
5641.615912,    1.000013
5743.169955,    1.000076
5844.736144,    1.000204
5946.346668,    1.000109
6047.969569,    0.999952
6149.636973,    1.000026
6251.316799,    1.000164
6353.041502,    1.000295
6454.778733,    1.000422
6556.560195,    1.000094
6658.354005,    0.999639
6760.192455,    0.999640
6862.043367,    0.999769
6963.938290,    0.999886
7065.845499,    1.000000
7167.796064,    1.000114
7269.758733,    1.000227
7371.764980,    1.000116
7473.783394,    0.999943
7575.845854,    1.000003
7677.920610,    1.000129
7780.039878,    1.000248
7882.171571,    1.000364
7984.347264,    1.000253
8086.535238,    1.000078
8188.767453,    1.000130
8291.012018,    1.000245
8393.300695,    1.000133
8495.601686,    0.999959
8597.947226,    1.000020
8700.305201,    1.000146
8802.708159,    1.000266
8905.123674,    1.000382
9007.583597,    1.000269
9110.055916,    1.000092
9212.572804,    1.000141
9315.102133,    1.000254
9417.675812,    1.000139
9520.261872,    0.999959
9622.892653,    1.000016
9725.535918,    1.000139
9828.224290,    1.000254
9930.925255,    1.000368
10033.670756,    1.000249
10136.428690,    1.000066
10239.231367,    1.000112
10342.046534,    1.000223
10444.906297,    1.000339
10547.778509,    1.000456
10650.695614,    1.000335
10753.625250,    1.000146
10856.599538,    1.000187
10959.586290,    1.000292
11062.617416,    1.000166
11165.660928,    0.999974
11268.749165,    1.000022
11371.849888,    1.000136
11474.995743,    1.000243
11578.154197,    1.000349
11681.357262,    1.000220
11784.572780,    1.000026
11887.833161,    1.000072
11991.106064,    1.000184
12094.424147,    1.000288
12197.754842,    1.000390
12301.130119,    1.000256
12404.517840,    1.000057
12507.950341,    1.000098
12611.395343,    1.000206
12714.885406,    1.000305
12818.388047,    1.000402
12921.935136,    1.000262
13025.494632,    1.000057
13129.098781,    1.000092
13232.715394,    1.000195
13336.376969,    1.000290
13440.051096,    1.000383
13543.769614,    1.000239
13647.500524,    1.000029
13751.276089,    1.000061
13855.064120,    1.000161
13958.897190,    1.000254
14062.742832,    1.000345
14166.633018,    1.000199
14270.535639,    0.999987
14374.483144,    1.000019
14478.443179,    1.000119
14582.448546,    1.000213
14686.466568,    1.000304
14790.529445,    1.000158
14894.604843,    0.999946
14998.725450,    0.999978
15102.858678,    1.000080
15207.037590,    1.000175
15311.229255,    1.000268
15415.466194,    1.000366
15519.715771,    1.000466
15624.010889,    1.000318
15728.318719,    1.000102
15832.671894,    1.000124
15937.037728,    1.000212
16041.448219,    1.000292
16145.871177,    1.000370
16250.338464,    1.000207
16354.818125,    0.999976
16459.342426,    0.999994
16563.879188,    1.000080
16668.461082,    1.000161
16773.055574,    1.000240
16877.694335,    1.000311
16982.345454,    1.000380
17087.040509,    1.000206
17191.747828,    0.999965
17296.499424,    0.999973
17401.263381,    1.000051
17506.072173,    1.000125
17610.893482,    1.000196
17715.758856,    1.000261
17820.636531,    1.000324
17925.558054,    1.000391
18030.491817,    1.000460
18135.469752,    1.000279
18240.460018,    1.000029
18345.494384,    1.000029
18450.541061,    1.000098
18555.632316,    1.000163
18660.736015,    1.000226
18765.883472,    1.000281
18871.043144,    1.000334
18976.246349,    1.000393
19081.461707,    1.000453
19186.720954,    1.000261
19291.992453,    1.000000
19397.307831,    0.999992
19502.635458,    1.000054
19608.007540,    1.000112
19713.392030,    1.000169
19818.820269,    1.000220
19924.260720,    1.000268
20029.744296,    1.000309
20135.239910,    1.000348
20240.778417,    1.000392
20346.328898,    1.000438
20451.922670,    1.000231
20557.528526,    0.999954
20663.177325,    0.999915
20768.838111,    0.999942
20874.540476,    0.999957
20980.254448,    0.999970
21086.008912,    0.999971
21191.774679,    0.999969
21297.579866,    0.999957
21403.396057,    0.999941
21509.250664,    0.999915
21615.115994,    0.999887
21721.019318,    0.999871
21826.933248,    0.999857
21932.886555,    0.999851
22038.850855,    0.999847
22144.855370,    0.999851
22250.871111,    0.999856
22356.927880,    0.999868
22462.996100,    0.999882
22569.105630,    0.999882
22675.226691,    0.999877
22781.388071,    0.999884
22887.560707,    0.999894
22993.774482,    0.999890
23099.999742,    0.999882
23206.265146,    0.999884
23312.541756,    0.999890
23418.859343,    0.999882
23525.188368,    0.999870
23631.557398,    0.999869
23737.937594,    0.999872
23844.359141,    0.999881
23950.792232,    0.999892
24057.266935,    0.999888
24163.753255,    0.999881
24270.280187,    0.999884
24376.818454,    0.999891
24483.398165,    0.999884
24589.989444,    0.999872
24696.621182,    0.999872
24803.264214,    0.999875
24909.949048,    0.999885
25016.645552,    0.999896
25123.384110,    0.999893
25230.134407,    0.999885
25336.925740,    0.999889
25443.728528,    0.999896
25550.573176,    0.999888
25657.429508,    0.999877
25764.326699,    0.999877
25871.235295,    0.999879
25978.186090,    0.999889
26085.148665,    0.999900
26192.153680,    0.999896
26299.170542,    0.999888
26406.228813,    0.999892
26513.298645,    0.999898
26620.410707,    0.999890
26727.534557,    0.999878
26834.699631,    0.999877
26941.876212,    0.999879
27049.095361,    0.999887
27156.326393,    0.999898
27263.600241,    0.999893
27370.886041,    0.999885
27478.213564,    0.999887
27585.552734,    0.999891
27692.934397,    0.999881
27800.327923,    0.999867
27907.762884,    0.999863
28015.209412,    0.999863
28122.698671,    0.999868
28230.199858,    0.999875
28337.744485,    0.999888
28445.301237,    0.999902
28552.901612,    0.999901
28660.514164,    0.999896
28768.168741,    0.999881
28875.835049,    0.999863
28983.542886,    0.999855
29091.262316,    0.999851
29199.024600,    0.999853
29306.798847,    0.999856
29414.616694,    0.999866
29522.446712,    0.999877
29630.321029,    0.999894
29738.207713,    0.999912
29846.138851,    0.999915
29954.082398,    0.999914
30062.068754,    0.999901
30170.067059,    0.999886
30278.107624,    0.999880
30386.159987,    0.999878
30494.255883,    0.999882
30602.363932,    0.999887
30710.515729,    0.999877
30818.679739,    0.999863
30926.886421,    0.999860
31035.105016,    0.999860
31143.367592,    0.999866
31251.642444,    0.999874
31359.961986,    0.999887
31468.294004,    0.999901
31576.670885,    0.999900
31685.060289,    0.999895
31793.492931,    0.999880
31901.937642,    0.999861
32010.425085,    0.999853
32118.924455,    0.999849
32227.467893,    0.999851
32336.023632,    0.999854
32444.624187,    0.999863
32553.237253,    0.999875
32661.895838,    0.999891
32770.567129,    0.999909
32879.284090,    0.999911
32988.013801,    0.999909
