Mach, Specific Range
   0.224763,    0.209833
   0.227456,    0.219592
   0.230148,    0.228894
   0.232840,    0.233792
   0.235532,    0.239063
   0.238224,    0.243548
   0.240916,    0.246988
   0.243608,    0.250670
   0.246300,    0.254578
   0.248992,    0.257546
   0.251684,    0.260686
   0.254377,    0.264009
   0.257069,    0.267430
   0.259761,    0.269973
   0.262453,    0.272655
   0.265145,    0.275483
   0.267837,    0.278465
   0.270529,    0.280882
   0.273221,    0.282936
   0.275913,    0.285094
   0.278605,    0.287216
   0.281297,    0.289454
   0.283990,    0.291282
   0.286682,    0.292465
   0.289374,    0.293719
   0.292066,    0.295045
   0.294758,    0.296448
   0.297450,    0.297927
   0.300142,    0.299045
   0.302834,    0.299329
   0.305526,    0.299653
   0.308218,    0.300017
   0.310911,    0.300352
   0.313603,    0.300464
   0.316295,    0.300622
   0.318987,    0.300768
   0.321679,    0.299611
   0.324371,    0.298480
   0.327063,    0.297374
   0.329755,    0.296292
   0.332447,    0.295235
   0.335139,    0.294201
   0.337832,    0.293192
   0.340524,    0.292206
   0.343216,    0.291134
   0.345908,    0.289040
   0.348600,    0.286975
   0.351292,    0.284933
   0.353984,    0.282913
   0.356676,    0.280916
   0.359368,    0.278940
   0.362060,    0.276986
   0.364753,    0.275053
   0.367445,    0.273140
   0.370137,    0.271248
   0.372829,    0.269376
   0.375521,    0.266826
   0.378213,    0.264075
   0.380905,    0.261339
   0.383597,    0.258625
   0.386289,    0.255945
   0.388981,    0.253298
   0.391673,    0.250684
   0.394366,    0.248102
   0.397058,    0.245552
   0.399750,    0.243033
   0.402442,    0.240545
   0.405134,    0.238088
   0.407826,    0.235661
   0.410518,    0.233263
   0.413210,    0.230895
   0.415902,    0.228062
   0.418594,    0.225072
   0.421287,    0.222131
   0.423979,    0.219237
   0.426671,    0.216388
   0.429363,    0.213586
   0.432055,    0.210828
   0.434747,    0.208114
   0.437439,    0.205442
   0.440131,    0.202814
   0.442823,    0.200226
   0.445515,    0.197679
   0.448208,    0.195173
   0.450900,    0.192674
   0.453592,    0.190214
   0.456284,    0.187793
   0.458976,    0.185410
   0.461668,    0.183065
   0.464360,    0.180757
   0.467052,    0.178485
   0.469744,    0.176248
   0.472436,    0.173900
   0.475129,    0.171358
   0.477821,    0.168865
   0.480513,    0.166418
   0.483205,    0.164004
   0.485897,    0.161569
   0.488589,    0.159180
   0.491281,    0.156837
