Mach, Specific Range
   0.236922,    0.183766
   0.239491,    0.191430
   0.242060,    0.199628
   0.244630,    0.203439
   0.247199,    0.207510
   0.249768,    0.211858
   0.252337,    0.214494
   0.254907,    0.217279
   0.257476,    0.220223
   0.260045,    0.223177
   0.262615,    0.225512
   0.265184,    0.227970
   0.267753,    0.230559
   0.270322,    0.233286
   0.272892,    0.235386
   0.275461,    0.237438
   0.278030,    0.239491
   0.280600,    0.241632
   0.283169,    0.243884
   0.285738,    0.245406
   0.288307,    0.246893
   0.290877,    0.248456
   0.293446,    0.250099
   0.296015,    0.251823
   0.298585,    0.253476
   0.301154,    0.254364
   0.303723,    0.255301
   0.306292,    0.256290
   0.308862,    0.257332
   0.311431,    0.258312
   0.314000,    0.259188
   0.316570,    0.259671
   0.319139,    0.259599
   0.321708,    0.259558
   0.324277,    0.259549
   0.326847,    0.259572
   0.329416,    0.259627
   0.331985,    0.259714
   0.334555,    0.259835
   0.337124,    0.259576
   0.339693,    0.258658
   0.342262,    0.257758
   0.344832,    0.256876
   0.347401,    0.256018
   0.349970,    0.255178
   0.352540,    0.254355
   0.355109,    0.253549
   0.357678,    0.252760
   0.360247,    0.251987
   0.362817,    0.250787
   0.365386,    0.249144
   0.367955,    0.247518
   0.370525,    0.245908
   0.373094,    0.244315
   0.375663,    0.242738
   0.378232,    0.241176
   0.380802,    0.239614
   0.383371,    0.238057
   0.385940,    0.236516
   0.388510,    0.234990
   0.391079,    0.233479
   0.393648,    0.231983
   0.396217,    0.229807
   0.398787,    0.227625
   0.401356,    0.225468
   0.403925,    0.223335
   0.406495,    0.221227
   0.409064,    0.219143
   0.411633,    0.217082
   0.414202,    0.215039
   0.416772,    0.212992
   0.419341,    0.210969
   0.421910,    0.208968
   0.424480,    0.206991
   0.427049,    0.205037
   0.429618,    0.203104
   0.432187,    0.201194
   0.434757,    0.199306
   0.437326,    0.197266
   0.439895,    0.194913
   0.442465,    0.192595
   0.445034,    0.190310
   0.447603,    0.188059
   0.450173,    0.185818
   0.452742,    0.183603
   0.455311,    0.181421
   0.457880,    0.179271
   0.460450,    0.177152
   0.463019,    0.175064
   0.465588,    0.173007
   0.468158,    0.170979
   0.470727,    0.168981
   0.473296,    0.167012
   0.475865,    0.165072
   0.478435,    0.163159
   0.481004,    0.161274
   0.483573,    0.159392
   0.486143,    0.157487
   0.488712,    0.155611
   0.491281,    0.153762
