Mach, Specific Range
   0.211909,    0.243175
   0.214809,    0.255843
   0.217708,    0.266510
   0.220608,    0.272959
   0.223508,    0.279960
   0.226408,    0.284475
   0.229308,    0.289083
   0.232207,    0.294018
   0.235107,    0.298043
   0.238007,    0.302043
   0.240907,    0.306305
   0.243807,    0.310458
   0.246706,    0.313790
   0.249606,    0.317325
   0.252506,    0.321075
   0.255406,    0.324656
   0.258306,    0.327273
   0.261205,    0.330042
   0.264105,    0.332969
   0.267005,    0.336063
   0.269905,    0.338355
   0.272805,    0.340104
   0.275704,    0.341956
   0.278604,    0.343731
   0.281504,    0.345606
   0.284404,    0.347385
   0.287304,    0.347744
   0.290203,    0.348160
   0.293103,    0.348635
   0.296003,    0.349169
   0.298903,    0.349763
   0.301803,    0.350419
   0.304702,    0.350105
   0.307602,    0.349039
   0.310502,    0.347978
   0.313402,    0.346551
   0.316302,    0.345159
   0.319201,    0.343803
   0.322101,    0.342481
   0.325001,    0.341193
   0.327901,    0.339153
   0.330801,    0.336430
   0.333700,    0.333741
   0.336600,    0.331085
   0.339500,    0.328462
   0.342400,    0.325872
   0.345300,    0.323314
   0.348199,    0.320795
   0.351099,    0.318306
   0.353999,    0.315847
   0.356899,    0.313026
   0.359799,    0.309425
   0.362698,    0.305873
   0.365598,    0.302370
   0.368498,    0.298915
   0.371398,    0.295507
   0.374298,    0.292146
   0.377197,    0.288830
   0.380097,    0.285548
   0.382997,    0.282286
   0.385897,    0.279067
   0.388797,    0.275893
   0.391696,    0.272762
   0.394596,    0.269674
   0.397496,    0.265949
   0.400396,    0.262115
   0.403296,    0.258347
   0.406195,    0.254647
   0.409095,    0.251011
   0.411995,    0.247438
   0.414895,    0.243912
   0.417795,    0.240422
   0.420694,    0.236993
   0.423594,    0.233625
   0.426494,    0.230316
   0.429394,    0.227064
   0.432294,    0.223870
   0.435193,    0.220730
   0.438093,    0.217646
   0.440993,    0.214614
   0.443893,    0.211635
   0.446793,    0.208708
   0.449692,    0.205812
   0.452592,    0.202639
   0.455492,    0.199344
   0.458392,    0.196119
   0.461292,    0.192961
   0.464191,    0.189869
   0.467091,    0.186841
   0.469991,    0.183875
   0.472891,    0.180970
   0.475791,    0.178125
   0.478690,    0.175337
   0.481590,    0.172606
   0.484490,    0.169876
   0.487390,    0.167166
   0.490290,    0.164512
   0.493189,    0.161913
   0.496089,    0.159368
   0.498989,    0.156874
