Mach, Specific Range
   0.230922,    0.196043
   0.233552,    0.204669
   0.236182,    0.213384
   0.238812,    0.217678
   0.241442,    0.222284
   0.244072,    0.226721
   0.246702,    0.229736
   0.249331,    0.232931
   0.251961,    0.236317
   0.254591,    0.239282
   0.257221,    0.241980
   0.259851,    0.244828
   0.262481,    0.247836
   0.265111,    0.250532
   0.267741,    0.252813
   0.270371,    0.255212
   0.273000,    0.257737
   0.275630,    0.260393
   0.278260,    0.262256
   0.280890,    0.263936
   0.283520,    0.265706
   0.286150,    0.267569
   0.288780,    0.269529
   0.291410,    0.271254
   0.294040,    0.272277
   0.296669,    0.273358
   0.299299,    0.274501
   0.301929,    0.275706
   0.304559,    0.276977
   0.307189,    0.278314
   0.309819,    0.278654
   0.312449,    0.278664
   0.315079,    0.278650
   0.317709,    0.278674
   0.320338,    0.278735
   0.322968,    0.278835
   0.325598,    0.278973
   0.328228,    0.278869
   0.330858,    0.277841
   0.333488,    0.276835
   0.336118,    0.275850
   0.338748,    0.274886
   0.341378,    0.273942
   0.344007,    0.273019
   0.346637,    0.272120
   0.349267,    0.271244
   0.351897,    0.270387
   0.354527,    0.268716
   0.357157,    0.266879
   0.359787,    0.265061
   0.362417,    0.263262
   0.365047,    0.261483
   0.367676,    0.259722
   0.370306,    0.257979
   0.372936,    0.256255
   0.375566,    0.254548
   0.378196,    0.252859
   0.380826,    0.251170
   0.383456,    0.249486
   0.386086,    0.247095
   0.388716,    0.244638
   0.391345,    0.242210
   0.393975,    0.239811
   0.396605,    0.237441
   0.399235,    0.235099
   0.401865,    0.232784
   0.404495,    0.230497
   0.407125,    0.228237
   0.409755,    0.226003
   0.412384,    0.223796
   0.415014,    0.221598
   0.417644,    0.219408
   0.420274,    0.217244
   0.422904,    0.215105
   0.425534,    0.212959
   0.428164,    0.210294
   0.430794,    0.207670
   0.433424,    0.205086
   0.436053,    0.202542
   0.438683,    0.200037
   0.441313,    0.197569
   0.443943,    0.195139
   0.446573,    0.192746
   0.449203,    0.190378
   0.451833,    0.188027
   0.454463,    0.185711
   0.457093,    0.183431
   0.459722,    0.181185
   0.462352,    0.178973
   0.464982,    0.176795
   0.467612,    0.174650
   0.470242,    0.172537
   0.472872,    0.170456
   0.475502,    0.168405
   0.478132,    0.166386
   0.480762,    0.164397
   0.483391,    0.162418
   0.486021,    0.160199
   0.488651,    0.157897
   0.491281,    0.155638
