Speed (CAS), Climb Angle
 138.510953,    8.887595
 141.120814,    8.888710
 143.730675,    8.836109
 146.340535,    8.764004
 148.950396,    8.684636
 151.560256,    8.593182
 154.170117,    8.498377
 156.779978,    8.395505
 159.389838,    8.291382
 161.999699,    8.193180
 164.609559,    8.097225
 167.219420,    7.994800
 169.829281,    7.891289
 172.439141,    7.786709
 175.049002,    7.675785
 177.658862,    7.565172
 180.268723,    7.453462
 182.878584,    7.338152
 185.488444,    7.235510
 188.098305,    7.133065
 190.708165,    7.023334
 193.318026,    6.911149
 195.927887,    6.799026
 198.537747,    6.686966
 201.147608,    6.566354
 203.757469,    6.442620
 206.367329,    6.324406
 208.977190,    6.214030
 211.587050,    6.103561
 214.196911,    5.983535
 216.806772,    5.863150
 219.416632,    5.742558
 222.026493,    5.621757
 224.636353,    5.500747
 227.246214,    5.377112
 229.856075,    5.253276
 232.465935,    5.133206
 235.075796,    5.012801
 237.685656,    4.892060
 240.295517,    4.770983
 242.905378,    4.649569
 245.515238,    4.527489
 248.125099,    4.395963
 250.734959,    4.264003
 253.344820,    4.139413
 255.954681,    4.014933
 258.564541,    3.890013
 261.174402,    3.764656
 263.784262,    3.638859
 266.394123,    3.512623
 269.003984,    3.385947
 271.613844,    3.252554
 274.223705,    3.117169
 276.833565,    2.985526
 279.443426,    2.853357
 282.053287,    2.720661
 284.663147,    2.587440
 287.273008,    2.453691
 289.882868,    2.319414
 292.492729,    2.184608
 295.102590,    2.049274
 297.712450,    1.913456
 300.322311,    1.777161
 302.932171,    1.640336
 305.542032,    1.495367
 308.151893,    1.349351
 310.761753,    1.202733
 313.371614,    1.055513
 315.981474,    0.907690
 318.591335,    0.759264
 321.201196,    0.608095
 323.811056,    0.455470
 326.420917,    0.302238
 329.030777,    0.148398
 331.640638,   -0.006050
 334.250499,   -0.161108
 336.860359,   -0.316778
 339.470220,   -0.473059
 342.080080,   -0.629954
 344.689941,   -0.790152
 347.299802,   -0.951034
 349.909662,   -1.112533
 352.519523,   -1.274651
 355.129384,   -1.442433
 357.739244,   -1.611605
 360.349105,   -1.781443
 362.958965,   -1.951950
 365.568826,   -2.122589
 368.178687,   -2.292155
 370.788547,   -2.462394
 373.398408,   -2.633308
 376.008268,   -2.804899
 378.618129,   -2.977168
 381.227990,   -3.150117
 383.837850,   -3.323749
 386.447711,   -3.498065
 389.057571,   -3.672317
 391.667432,   -3.846495
 394.277293,   -4.021363
 396.887153,   -4.196922
