Ground Roll Distance, Horizontal Forces
   0.000000, -676.546480
   0.000000, -610.512319
   0.000000, -158.204678
   0.000000,  -69.966609
   0.000000,   17.548072
   0.000000,  104.346786
   0.000000,  190.436861
   0.000000,  196.304612
   0.000000,  200.881794
   0.000000,  204.764516
   0.000000,  206.885990
   0.000000,  208.323895
   0.000000,  208.853052
   0.000000, 5383.654494
   0.000000, 5385.864079
   0.000000, 5407.964130
   0.000000, 5629.385419
   0.000000, 7886.223719
   0.000000, 19056.933257
   0.000000, 32230.400726
   0.000000, 47067.287692
   0.000000, 55347.292696
   0.000000, 59003.395357
   0.000000, 62667.921855
   0.000000, 80017.808230
   0.000000, 99741.358619
   0.000000, 121178.167970
   0.000000, 144198.844118
   0.000000, 168658.711499
   0.000000, 194368.935764
   0.000000, 221099.940198
   0.000000, 248587.764334
   0.000000, 276540.695905
   0.000000, 290779.361097
   0.000000, 292863.987076
   0.000000, 295056.015837
   0.000000, 317232.658950
   0.000000, 325318.609973
   0.000000, 330432.096614
   0.000000, 332356.699745
   0.000000, 334397.016216
   0.000000, 354822.373894
   0.000000, 364396.474315
   0.000000, 370492.294343
   0.000000, 376989.654477
   0.000000, 378852.467022
   0.000000, 380403.776452
   0.000000, 381797.344663
   0.000000, 395498.308206
   0.000000, 418773.282058
   0.000000, 426756.077840
   0.000000, 432137.501299
   0.000000, 437004.720218
   0.000000, 438807.257399
   0.000000, 439592.467630
   0.000000, 442493.610048
   0.000000, 445055.206101
   0.000000, 465334.926063
   0.000000, 469855.557071
   0.000000, 472194.538272
   0.000000, 474189.638150
   0.000000, 475960.734608
   0.000000, 477534.738154
   0.000000, 478928.267764
   0.000000, 479244.269642
   0.000000, 479326.900753
   0.000000, 479364.722988
