Time, Fuel used
   0.000000,    0.000000
   0.500000,    0.245694
   1.000000,    0.491397
   1.500000,    0.737113
   2.000000,    0.982844
   2.500000,    1.228588
   3.000000,    1.474348
   3.500000,    1.720121
   4.000000,    1.965909
   4.500000,    2.211711
   5.000000,    2.457527
   5.500000,    2.703358
   6.000000,    2.949202
   6.500000,    3.195061
   7.000000,    3.440935
   7.500000,    3.686824
   8.000000,    3.932728
   8.500000,    4.178646
   9.000000,    4.424579
   9.500000,    4.670528
  10.000000,    4.916491
  10.500000,    5.162470
  11.000000,    5.408464
  11.500000,    5.654474
  12.000000,    5.900499
  12.500000,    6.146539
  13.000000,    6.392595
  13.500000,    6.638667
  14.000000,    6.884755
  14.500000,    7.130858
  15.000000,    7.376978
  15.500000,    7.623113
  16.000000,    7.869265
  16.500000,    8.115432
  17.000000,    8.361615
  17.500000,    8.607814
  18.000000,    8.854029
  18.500000,    9.100259
  19.000000,    9.346506
  19.500000,    9.592769
  20.000000,    9.839048
  20.500000,   10.085343
  21.000000,   10.331654
  21.500000,   10.577981
  22.000000,   10.824325
  22.500000,   11.070685
  23.000000,   11.317063
  23.500000,   11.563457
  24.000000,   11.809868
  24.500000,   12.056295
  25.000000,   12.302740
  25.500000,   12.549202
  26.000000,   12.795681
  26.500000,   13.042177
  27.000000,   13.288690
  27.500000,   13.535220
  28.000000,   13.781768
  28.500000,   14.028332
  29.000000,   14.274915
  29.500000,   14.521514
  30.000000,   14.768132
  30.500000,   15.014767
  31.000000,   15.261420
  31.500000,   15.508090
  32.000000,   15.754779
  32.500000,   16.001485
  33.000000,   16.248209
  33.500000,   16.494951
  34.000000,   16.741712
  34.500000,   16.988490
  35.000000,   17.235286
  35.500000,   17.482101
  36.000000,   17.728935
  36.500000,   17.975787
  37.000000,   18.222658
  37.500000,   18.469548
  38.000000,   18.716457
  38.500000,   18.963386
  39.000000,   19.210333
  39.500000,   19.457299
  40.000000,   19.704284
  40.500000,   19.951288
  41.000000,   20.198311
  41.500000,   20.445352
  42.000000,   20.692413
  42.500000,   20.939493
  43.000000,   21.186592
  43.500000,   21.433709
  44.000000,   21.680846
  44.500000,   21.928003
  45.000000,   22.175178
  45.500000,   22.422373
  46.000000,   22.669588
  46.500000,   22.916821
  47.000000,   23.164075
  47.500000,   23.411348
  48.000000,   23.658642
  48.500000,   23.905955
  49.000000,   24.153288
  49.500000,   24.400641
  50.000000,   24.648015
  50.500000,   24.895409
  51.000000,   25.142823
  51.500000,   25.390258
  52.000000,   25.637713
  52.500000,   25.885189
  53.000000,   26.132685
  53.500000,   26.380202
  54.000000,   26.627740
  54.500000,   26.875298
  55.000000,   27.122877
  55.500000,   27.370477
  56.000000,   27.618097
  56.500000,   27.865738
  57.000000,   28.113400
  57.500000,   28.361082
  58.000000,   28.608785
  58.500000,   28.856509
  59.000000,   29.104253
  59.500000,   29.352017
  60.000000,   29.599802
  60.500000,   29.847607
  61.000000,   30.095432
  61.500000,   30.343277
  62.000000,   30.591142
  62.500000,   30.839027
  63.000000,   31.086932
  63.500000,   31.334857
  64.000000,   31.582801
  64.500000,   31.830765
  65.000000,   32.078749
  65.500000,   32.326751
  66.000000,   32.574773
  66.500000,   32.822815
  67.000000,   33.070875
  67.500000,   33.318955
  68.000000,   33.567054
  68.500000,   33.815172
  69.000000,   34.063308
  69.500000,   34.311464
  70.000000,   34.559639
  70.500000,   34.807832
  71.000000,   35.056045
  71.500000,   35.304276
  72.000000,   35.552527
  72.500000,   35.800796
  73.000000,   36.049085
  73.500000,   36.297392
  74.000000,   36.545718
  74.500000,   36.794064
  75.000000,   37.042428
  75.500000,   37.290812
  76.000000,   37.539215
  76.500000,   37.787637
  77.000000,   38.036079
  77.500000,   38.284540
  78.000000,   38.533021
  78.500000,   38.781521
  79.000000,   39.030040
  79.500000,   39.278580
  80.000000,   39.527139
  80.500000,   39.775718
  81.000000,   40.024317
  81.500000,   40.272936
  82.000000,   40.521575
  82.500000,   40.770234
  83.000000,   41.018913
  83.500000,   41.267612
  84.000000,   41.516331
  84.500000,   41.765070
  85.000000,   42.013830
  85.500000,   42.262609
  86.000000,   42.511409
  86.500000,   42.760229
  87.000000,   43.009069
  87.500000,   43.257929
  88.000000,   43.506810
  88.500000,   43.755710
  89.000000,   44.004630
  89.500000,   44.253571
  90.000000,   44.502531
  90.500000,   44.751511
  91.000000,   45.000512
  91.500000,   45.249531
  92.000000,   45.498571
  92.500000,   45.747630
  93.000000,   45.996709
  93.500000,   46.245807
  94.000000,   46.494925
  94.500000,   46.744062
  95.000000,   46.993219
  95.500000,   47.242395
  96.000000,   47.491590
  96.500000,   47.740804
  97.000000,   47.990037
  97.500000,   48.239289
  98.000000,   48.488561
  98.500000,   48.737851
  99.000000,   48.987160
  99.500000,   49.236488
 100.000000,   49.485836
 100.500000,   49.735201
 101.000000,   49.984586
 101.500000,   50.233990
 102.000000,   50.483412
 102.500000,   50.732854
 103.000000,   50.982314
 103.500000,   51.231793
 104.000000,   51.481291
 104.500000,   51.730808
 105.000000,   51.980344
 105.500000,   52.229898
 106.000000,   52.479472
 106.500000,   52.729065
 107.000000,   52.978678
 107.500000,   53.228309
 108.000000,   53.477959
 108.500000,   53.727629
 109.000000,   53.977318
 109.500000,   54.227026
 110.000000,   54.476754
 110.500000,   54.726501
 111.000000,   54.976268
 111.500000,   55.226054
 112.000000,   55.475860
 112.500000,   55.725685
 113.000000,   55.975530
 113.500000,   56.225395
 114.000000,   56.475279
 114.500000,   56.725183
 115.000000,   56.975107
 115.500000,   57.225050
 116.000000,   57.475013
 116.500000,   57.724996
 117.000000,   57.974999
 117.500000,   58.225021
 118.000000,   58.475063
 118.500000,   58.725124
 119.000000,   58.975205
 119.500000,   59.225306
 120.000000,   59.475426
 120.500000,   59.725566
 121.000000,   59.975725
 121.500000,   60.225904
 122.000000,   60.476102
 122.500000,   60.726320
 123.000000,   60.976557
 123.500000,   61.226813
 124.000000,   61.477088
 124.500000,   61.727382
 125.000000,   61.977696
 125.500000,   62.228028
 126.000000,   62.478380
 126.500000,   62.728751
 127.000000,   62.979140
 127.500000,   63.229549
 128.000000,   63.479976
 128.500000,   63.730422
 129.000000,   63.980887
 129.500000,   64.231371
 130.000000,   64.481874
 130.500000,   64.732395
 131.000000,   64.982935
 131.500000,   65.233494
 132.000000,   65.484071
 132.500000,   65.734667
 133.000000,   65.985283
 133.500000,   66.235916
 134.000000,   66.486569
 134.500000,   66.737240
 135.000000,   66.987930
 135.500000,   67.238639
 136.000000,   67.489366
 136.500000,   67.740113
 137.000000,   67.990878
 137.500000,   68.241662
 138.000000,   68.492466
 138.500000,   68.743288
 139.000000,   68.994129
 139.500000,   69.244990
 140.000000,   69.495869
 140.500000,   69.746767
 141.000000,   69.997685
 141.500000,   70.248622
 142.000000,   70.499578
 142.500000,   70.750553
 143.000000,   71.001548
 143.500000,   71.252561
 144.000000,   71.503594
 144.500000,   71.754647
 145.000000,   72.005718
 145.500000,   72.256809
 146.000000,   72.507919
 146.500000,   72.759049
 147.000000,   73.010197
 147.500000,   73.261365
 148.000000,   73.512553
 148.500000,   73.763759
 149.000000,   74.014985
 149.500000,   74.266230
 150.000000,   74.517495
 150.500000,   74.768778
 151.000000,   75.020081
 151.500000,   75.271402
 152.000000,   75.522743
 152.500000,   75.774103
 153.000000,   76.025482
 153.500000,   76.276879
 154.000000,   76.528296
 154.500000,   76.779732
 155.000000,   77.031187
 155.500000,   77.282660
 156.000000,   77.534152
 156.500000,   77.785663
 157.000000,   78.037193
 157.500000,   78.288741
 158.000000,   78.540308
 158.500000,   78.791894
 159.000000,   79.043498
 159.500000,   79.295121
 160.000000,   79.546763
 160.500000,   79.798423
 161.000000,   80.050102
 161.500000,   80.301799
 162.000000,   80.553515
 162.500000,   80.805250
 163.000000,   81.057003
 163.500000,   81.308774
 164.000000,   81.560565
 164.500000,   81.812373
 165.000000,   82.064201
 165.500000,   82.316047
 166.000000,   82.567911
 166.500000,   82.819794
 167.000000,   83.071696
 167.500000,   83.323617
 168.000000,   83.575556
 168.500000,   83.827514
 169.000000,   84.079491
 169.500000,   84.331486
 170.000000,   84.583501
 170.500000,   84.835534
 171.000000,   85.087586
 171.500000,   85.339657
 172.000000,   85.591746
 172.500000,   85.843855
 173.000000,   86.095982
 173.500000,   86.348129
 174.000000,   86.600294
 174.500000,   86.852478
 175.000000,   87.104681
 175.500000,   87.356903
 176.000000,   87.609145
 176.500000,   87.861404
 177.000000,   88.113683
 177.500000,   88.365981
 178.000000,   88.618298
 178.500000,   88.870634
 179.000000,   89.122988
 179.500000,   89.375362
 180.000000,   89.627754
 180.500000,   89.880165
 181.000000,   90.132595
 181.500000,   90.385044
 182.000000,   90.637511
 182.500000,   90.889998
 183.000000,   91.142503
 183.500000,   91.395026
 184.000000,   91.647569
 184.500000,   91.900129
 185.000000,   92.152709
 185.500000,   92.405307
 186.000000,   92.657924
 186.500000,   92.910559
 187.000000,   93.163213
 187.500000,   93.415885
 188.000000,   93.668576
 188.500000,   93.921285
 189.000000,   94.174013
 189.500000,   94.426759
 190.000000,   94.679523
 190.500000,   94.932306
 191.000000,   95.185108
 191.500000,   95.437927
 192.000000,   95.690765
 192.500000,   95.943621
 193.000000,   96.196496
 193.500000,   96.449389
 194.000000,   96.702301
 194.500000,   96.955231
 195.000000,   97.208179
 195.500000,   97.461145
 196.000000,   97.714131
 196.500000,   97.967134
 197.000000,   98.220156
 197.500000,   98.473196
 198.000000,   98.726255
 198.500000,   98.979332
 199.000000,   99.232428
 199.500000,   99.485542
 200.000000,   99.738675
 200.500000,   99.991827
 201.000000,  100.244996
 201.500000,  100.498185
 202.000000,  100.751393
 202.500000,  101.004624
 203.000000,  101.257880
 203.500000,  101.511162
 204.000000,  101.764471
 204.500000,  102.017806
 205.000000,  102.271168
 205.500000,  102.524556
 206.000000,  102.777970
 206.500000,  103.031411
 207.000000,  103.284878
 207.500000,  103.538372
 208.000000,  103.791892
 208.500000,  104.045438
 209.000000,  104.299011
 209.500000,  104.552610
 210.000000,  104.806235
 210.500000,  105.059887
 211.000000,  105.313566
 211.500000,  105.567270
 212.000000,  105.821002
 212.500000,  106.074759
 213.000000,  106.328543
 213.500000,  106.582353
 214.000000,  106.836190
 214.500000,  107.090052
 215.000000,  107.343942
 215.500000,  107.597857
 216.000000,  107.851799
 216.500000,  108.105768
 217.000000,  108.359762
 217.500000,  108.613783
 218.000000,  108.867831
 218.500000,  109.121904
 219.000000,  109.376004
 219.500000,  109.630130
 220.000000,  109.884283
 220.500000,  110.138462
 221.000000,  110.392667
 221.500000,  110.646899
 222.000000,  110.901157
 222.500000,  111.155441
 223.000000,  111.409752
 223.500000,  111.664088
 224.000000,  111.918452
 224.500000,  112.172841
 225.000000,  112.427257
 225.500000,  112.681699
 226.000000,  112.936168
 226.500000,  113.190663
 227.000000,  113.445184
 227.500000,  113.699731
 228.000000,  113.954306
 228.500000,  114.208906
 229.000000,  114.463533
 229.500000,  114.718186
 230.000000,  114.972866
 230.500000,  115.227571
 231.000000,  115.482304
 231.500000,  115.737063
 232.000000,  115.991848
 232.500000,  116.246660
 233.000000,  116.501498
 233.500000,  116.756362
 234.000000,  117.011253
 234.500000,  117.266170
 235.000000,  117.521114
 235.500000,  117.776085
 236.000000,  118.031081
 236.500000,  118.286104
 237.000000,  118.541154
 237.500000,  118.796230
 238.000000,  119.051333
 238.500000,  119.306462
 239.000000,  119.561617
 239.500000,  119.816799
 240.000000,  120.072007
 240.500000,  120.327242
 241.000000,  120.582503
 241.500000,  120.837791
 242.000000,  121.093105
 242.500000,  121.348445
 243.000000,  121.603812
 243.500000,  121.859205
 244.000000,  122.114625
 244.500000,  122.370071
 245.000000,  122.625544
 245.500000,  122.881043
 246.000000,  123.136568
 246.500000,  123.392120
 247.000000,  123.647698
 247.500000,  123.903303
 248.000000,  124.158934
 248.500000,  124.414591
 249.000000,  124.670275
 249.500000,  124.925985
 250.000000,  125.181722
 250.500000,  125.437485
 251.000000,  125.693275
 251.500000,  125.949090
 252.000000,  126.204933
 252.500000,  126.460801
 253.000000,  126.716696
 253.500000,  126.972618
 254.000000,  127.228566
 254.500000,  127.484540
 255.000000,  127.740541
 255.500000,  127.996568
 256.000000,  128.252621
 256.500000,  128.508701
 257.000000,  128.764808
 257.500000,  129.020940
 258.000000,  129.277100
 258.500000,  129.533285
 259.000000,  129.789498
 259.500000,  130.045736
 260.000000,  130.302001
 260.500000,  130.558293
 261.000000,  130.814611
 261.500000,  131.070955
 262.000000,  131.327326
 262.500000,  131.583724
 263.000000,  131.840148
 263.500000,  132.096598
 264.000000,  132.353075
 264.500000,  132.609578
 265.000000,  132.866109
 265.500000,  133.122665
 266.000000,  133.379248
 266.500000,  133.635857
 267.000000,  133.892493
 267.500000,  134.149155
 268.000000,  134.405844
 268.500000,  134.662560
 269.000000,  134.919302
 269.500000,  135.176070
 270.000000,  135.432865
 270.500000,  135.689686
 271.000000,  135.946534
 271.500000,  136.203408
 272.000000,  136.460310
 272.500000,  136.717237
 273.000000,  136.974191
 273.500000,  137.231171
 274.000000,  137.488178
 274.500000,  137.745211
 275.000000,  138.002271
 275.500000,  138.259357
 276.000000,  138.516470
 276.500000,  138.773609
 277.000000,  139.030775
 277.500000,  139.287967
 278.000000,  139.545185
 278.500000,  139.802430
 279.000000,  140.059702
 279.500000,  140.317000
 280.000000,  140.574325
 280.500000,  140.831675
 281.000000,  141.089053
 281.500000,  141.346457
 282.000000,  141.603887
 282.500000,  141.861344
 283.000000,  142.118828
 283.500000,  142.376337
 284.000000,  142.633874
 284.500000,  142.891436
 285.000000,  143.149026
 285.500000,  143.406641
 286.000000,  143.664284
 286.500000,  143.921953
 287.000000,  144.179648
 287.500000,  144.437370
 288.000000,  144.695118
 288.500000,  144.952893
 289.000000,  145.210694
 289.500000,  145.468522
 290.000000,  145.726377
 290.500000,  145.984257
 291.000000,  146.242165
 291.500000,  146.500099
 292.000000,  146.758059
 292.500000,  147.016046
 293.000000,  147.274060
 293.500000,  147.532100
 294.000000,  147.790167
 294.500000,  148.048260
 295.000000,  148.306380
 295.500000,  148.564526
 296.000000,  148.822699
 296.500000,  149.080899
 297.000000,  149.339125
 297.500000,  149.597377
 298.000000,  149.855656
 298.500000,  150.113962
 299.000000,  150.372294
 299.500000,  150.630653
 300.000000,  150.889038
 300.500000,  151.147450
 301.000000,  151.405889
 301.500000,  151.664354
 302.000000,  151.922845
 302.500000,  152.181363
 303.000000,  152.439908
 303.500000,  152.698479
 304.000000,  152.957077
 304.500000,  153.215701
 305.000000,  153.474352
 305.500000,  153.733029
 306.000000,  153.991733
 306.500000,  154.250463
 307.000000,  154.509221
 307.500000,  154.768004
 308.000000,  155.026814
 308.500000,  155.285651
 309.000000,  155.544514
 309.500000,  155.803399
 310.000000,  156.062311
 310.500000,  156.321262
 311.000000,  156.580232
 311.500000,  156.839227
 312.000000,  157.098250
 312.500000,  157.357299
 313.000000,  157.616374
 313.500000,  157.875476
 314.000000,  158.134605
 314.500000,  158.393760
 315.000000,  158.652942
 315.500000,  158.912150
 316.000000,  159.171385
 316.500000,  159.430646
 317.000000,  159.689935
 317.500000,  159.949249
 318.000000,  160.208590
 318.500000,  160.467958
 319.000000,  160.727352
 319.500000,  160.986773
 320.000000,  161.246221
 320.500000,  161.505695
 321.000000,  161.765196
 321.500000,  162.024723
 322.000000,  162.284277
 322.500000,  162.543857
 323.000000,  162.803464
 323.500000,  163.063098
 324.000000,  163.322758
 324.500000,  163.582445
 325.000000,  163.842159
 325.500000,  164.101899
 326.000000,  164.361666
 326.500000,  164.621459
 327.000000,  164.881279
 327.500000,  165.141125
 328.000000,  165.400998
 328.500000,  165.660898
 329.000000,  165.920825
 329.500000,  166.180777
 330.000000,  166.440757
 330.500000,  166.700763
 331.000000,  166.960796
 331.500000,  167.220855
 332.000000,  167.480942
 332.500000,  167.741054
 333.000000,  168.001194
 333.500000,  168.261359
 334.000000,  168.521552
 334.500000,  168.781771
 335.000000,  169.042017
 335.500000,  169.302289
 336.000000,  169.562588
 336.500000,  169.822913
 337.000000,  170.083265
 337.500000,  170.343644
 338.000000,  170.604050
 338.500000,  170.864481
 339.000000,  171.124940
 339.500000,  171.385425
 340.000000,  171.645937
 340.280796,  171.792240
 340.780796,  172.052806
 341.280796,  172.313374
 341.780796,  172.573993
 342.280796,  172.834614
 342.780796,  173.095277
 342.936663,  173.176535
 343.436663,  173.433379
 343.936663,  173.683591
 344.436663,  173.930291
 344.730412,  174.071668
 345.230412,  174.305741
 345.730412,  174.502171
 346.230412,  174.696808
 346.730412,  174.890676
 347.230412,  175.084507
 347.730412,  175.277250
 348.230412,  175.469737
 348.730412,  175.661041
 349.230412,  175.852106
 349.730412,  176.041796
 350.230412,  176.231222
 350.730412,  176.419121
 351.230412,  176.606728
 351.730412,  176.792643
 352.230412,  176.978235
 352.730412,  177.161954
 353.230412,  177.345316
 353.730412,  177.526608
 354.230412,  177.707506
 354.730412,  177.886123
 355.230412,  178.064304
 355.730412,  178.239973
 356.230412,  178.415164
 356.730412,  178.587595
 357.230412,  178.759502
 357.730412,  178.928384
 358.230412,  179.096694
 358.730412,  179.261697
 359.230412,  179.426077
 359.730412,  179.586853
 360.230412,  179.746952
 360.730412,  179.903137
 361.230412,  180.058590
 361.730412,  180.209807
 362.230412,  180.360235
 362.730412,  180.506098
 363.230412,  180.651114
 363.730412,  180.791232
 364.230412,  180.930445
 364.730412,  181.064428
 365.230412,  181.197449
 365.730412,  181.324913
 366.230412,  181.451360
 366.730412,  181.571935
 367.230412,  181.691441
 367.730412,  181.804778
 368.230412,  181.916999
 368.730412,  182.022776
 369.230412,  182.127396
 369.730412,  182.225329
 370.230412,  182.322644
 370.730412,  182.416386
 370.800712,  182.429566
